,UTC time,Local time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,avg_solar_production_forecast
3175,05/13/2019 07:00:00,2019-05-13 03:00:00,236.34,1,2794,2710,0,1321,0,0
3176,05/13/2019 08:00:00,2019-05-13 04:00:00,236.47,0,2814,2719,0,1323,0,0
3177,05/13/2019 09:00:00,2019-05-13 05:00:00,246.13,0,3130,2711,0,1319,0,0
3178,05/13/2019 10:00:00,2019-05-13 06:00:00,257.9,0,3665,2805,0,1382,0,0
3179,05/13/2019 11:00:00,2019-05-13 07:00:00,278.23,0,4480,2736,0,1381,5,0
3180,05/13/2019 12:00:00,2019-05-13 08:00:00,290.75,0,5176,2726,0,1513,20,0
3181,05/13/2019 13:00:00,2019-05-13 09:00:00,296.28,0,5391,2721,0,1510,31,0
3182,05/13/2019 14:00:00,2019-05-13 10:00:00,301.01,0,5616,2718,0,1502,29,0
3183,05/13/2019 15:00:00,2019-05-13 11:00:00,294.44,0,5416,2708,0,1586,45,0
3184,05/13/2019 16:00:00,2019-05-13 12:00:00,294.26,0,5380,2718,0,1528,49,0
3185,05/13/2019 17:00:00,2019-05-13 13:00:00,300.56,0,5612,2715,0,1423,47,0
3186,05/13/2019 18:00:00,2019-05-13 14:00:00,301.96,0,5720,2726,0,1399,60,0
3187,05/13/2019 19:00:00,2019-05-13 15:00:00,297.36,0,5637,2719,0,1508,45,0
3188,05/13/2019 20:00:00,2019-05-13 16:00:00,300.61,0,5839,2721,0,1516,24,0
3189,05/13/2019 21:00:00,2019-05-13 17:00:00,296.35,0,5914,2721,0,1737,9,0
3190,05/13/2019 22:00:00,2019-05-13 18:00:00,295.88,0,6126,2731,0,1884,8,0
3191,05/13/2019 23:00:00,2019-05-13 19:00:00,290.3,0,6169,2713,0,2217,5,0
3192,05/14/2019 00:00:00,2019-05-13 20:00:00,290.64,1,6136,2712,0,2232,2,0
3193,05/14/2019 01:00:00,2019-05-13 21:00:00,291.09,0,6025,2711,0,2133,1,0
3194,05/14/2019 02:00:00,2019-05-13 22:00:00,291.8,1,5634,2691,0,1775,1,0
3195,05/14/2019 03:00:00,2019-05-13 23:00:00,270.9,0,4303,2692,0,1477,1,0
3196,05/14/2019 04:00:00,2019-05-14 00:00:00,257.21,0,3590,2704,0,1358,1,0
3197,05/14/2019 05:00:00,2019-05-14 01:00:00,252.26,0,3298,2716,0,1334,1,0
3198,05/14/2019 06:00:00,2019-05-14 02:00:00,246.3,0,3064,2707,0,1328,1,0
3199,05/14/2019 07:00:00,2019-05-14 03:00:00,243.61,1,3070,2721,0,1338,1,0
3200,05/14/2019 08:00:00,2019-05-14 04:00:00,241.2,0,3046,2724,0,1341,1,0
3201,05/14/2019 09:00:00,2019-05-14 05:00:00,251.04,0,3337,2716,0,1333,1,0
3202,05/14/2019 10:00:00,2019-05-14 06:00:00,260.8,0,3697,2736,0,1352,1,0
3203,05/14/2019 11:00:00,2019-05-14 07:00:00,281.17,2,4755,2737,0,1520,4,0
3204,05/14/2019 12:00:00,2019-05-14 08:00:00,301.6,11,5838,2721,0,1537,11,0
3205,05/14/2019 13:00:00,2019-05-14 09:00:00,303.03,9,6010,2702,0,1526,20,0
3206,05/14/2019 14:00:00,2019-05-14 10:00:00,300.93,11,5655,2710,6,1404,29,0
3207,05/14/2019 15:00:00,2019-05-14 11:00:00,304.22,6,5710,2705,22,1407,34,0
3208,05/14/2019 16:00:00,2019-05-14 12:00:00,310.8,7,5943,2703,18,1368,33,0
3209,05/14/2019 17:00:00,2019-05-14 13:00:00,310.73,5,5860,2693,3,1330,34,0
3210,05/14/2019 18:00:00,2019-05-14 14:00:00,312.66,3,5852,2690,21,1315,37,0
3211,05/14/2019 19:00:00,2019-05-14 15:00:00,312.67,3,5840,2685,21,1312,37,0
3212,05/14/2019 20:00:00,2019-05-14 16:00:00,309.69,1,5713,2679,9,1322,29,0
3213,05/14/2019 21:00:00,2019-05-14 17:00:00,314.63,0,6063,2696,0,1354,19,0
3214,05/14/2019 22:00:00,2019-05-14 18:00:00,320.74,1,6565,2678,0,1409,12,0
3215,05/14/2019 23:00:00,2019-05-14 19:00:00,317.15,1,6598,2662,0,1609,7,0
3216,05/15/2019 00:00:00,2019-05-14 20:00:00,318.05,4,6615,2669,0,1588,5,0
3217,05/15/2019 01:00:00,2019-05-14 21:00:00,319.95,1,6650,2662,0,1523,4,0
3218,05/15/2019 02:00:00,2019-05-14 22:00:00,307.29,0,5811,2658,0,1500,4,0
3219,05/15/2019 03:00:00,2019-05-14 23:00:00,272.22,0,4213,2659,0,1621,4,0
3220,05/15/2019 04:00:00,2019-05-15 00:00:00,250.29,2,3213,2661,0,1500,4,0
3221,05/15/2019 05:00:00,2019-05-15 01:00:00,234.33,3,2621,2724,0,1327,4,0
3222,05/15/2019 06:00:00,2019-05-15 02:00:00,235.69,5,2619,2811,0,1217,4,0
3223,05/15/2019 07:00:00,2019-05-15 03:00:00,233.24,4,2604,2829,0,1215,4,0
3224,05/15/2019 08:00:00,2019-05-15 04:00:00,233.43,0,2639,2834,0,1212,4,0
3225,05/15/2019 09:00:00,2019-05-15 05:00:00,236.53,1,2743,2900,0,1219,4,0
3226,05/15/2019 10:00:00,2019-05-15 06:00:00,249.24,3,3298,2922,0,1400,4,0
3227,05/15/2019 11:00:00,2019-05-15 07:00:00,265.68,4,4270,2965,0,1680,9,0
3228,05/15/2019 12:00:00,2019-05-15 08:00:00,268.3,3,4630,2975,0,1883,22,0
3229,05/15/2019 13:00:00,2019-05-15 09:00:00,272.14,0,4537,3003,16,1560,39,0
3230,05/15/2019 14:00:00,2019-05-15 10:00:00,275.62,0,4483,3018,63,1364,43,0
3231,05/15/2019 15:00:00,2019-05-15 11:00:00,273.74,0,4482,3012,66,1346,50,0
3232,05/15/2019 16:00:00,2019-05-15 12:00:00,265.81,0,4176,3014,55,1296,62,0
3233,05/15/2019 17:00:00,2019-05-15 13:00:00,269.26,0,4268,3033,52,1191,61,0
3234,05/15/2019 18:00:00,2019-05-15 14:00:00,273.14,0,4577,3042,0,1224,54,0
3235,05/15/2019 19:00:00,2019-05-15 15:00:00,271.95,0,4591,3018,3,1344,49,0
3236,05/15/2019 20:00:00,2019-05-15 16:00:00,265.78,0,4248,2984,0,1327,58,0
3237,05/15/2019 21:00:00,2019-05-15 17:00:00,270.66,0,4566,3050,0,1361,57,0
3238,05/15/2019 22:00:00,2019-05-15 18:00:00,274.38,0,4845,3050,0,1444,41,0
3239,05/15/2019 23:00:00,2019-05-15 19:00:00,278.94,2,5168,3086,0,1608,17,0
3240,05/16/2019 00:00:00,2019-05-15 20:00:00,281.6,1,5407,3138,0,1711,6,0
3241,05/16/2019 01:00:00,2019-05-15 21:00:00,273.9,0,5364,3138,0,2069,0,0
3242,05/16/2019 02:00:00,2019-05-15 22:00:00,275.94,0,5043,3099,0,1731,0,0
3243,05/16/2019 03:00:00,2019-05-15 23:00:00,266.5,0,4131,3072,0,1305,0,0
3244,05/16/2019 04:00:00,2019-05-16 00:00:00,235.08,0,2907,3112,0,1186,0,0
3245,05/16/2019 05:00:00,2019-05-16 01:00:00,218.79,0,2413,3176,0,1116,0,0
3246,05/16/2019 06:00:00,2019-05-16 02:00:00,196.54,0,1923,3196,0,1255,0,0
3247,05/16/2019 07:00:00,2019-05-16 03:00:00,187.19,0,1711,3222,0,1232,0,0
3248,05/16/2019 08:00:00,2019-05-16 04:00:00,190.38,0,1736,3271,0,1116,0,0
3249,05/16/2019 09:00:00,2019-05-16 05:00:00,187.9,0,1730,3336,0,1137,0,0
3250,05/16/2019 10:00:00,2019-05-16 06:00:00,208.61,1,2355,3392,0,1269,0,0
3251,05/16/2019 11:00:00,2019-05-16 07:00:00,237.74,1,3598,3420,0,1617,5,0
3252,05/16/2019 12:00:00,2019-05-16 08:00:00,252.82,3,4134,3408,0,1570,22,0
3253,05/16/2019 13:00:00,2019-05-16 09:00:00,254.17,1,4199,3455,0,1531,48,0
3254,05/16/2019 14:00:00,2019-05-16 10:00:00,249.78,1,3946,3506,0,1379,61,0
3255,05/16/2019 15:00:00,2019-05-16 11:00:00,254.89,0,4101,3528,0,1295,62,0
3256,05/16/2019 16:00:00,2019-05-16 12:00:00,253.45,0,4113,3541,0,1300,62,0
3257,05/16/2019 17:00:00,2019-05-16 13:00:00,253.83,0,4056,3510,0,1278,73,0
3258,05/16/2019 18:00:00,2019-05-16 14:00:00,253.17,1,3927,3479,3,1150,91,0
3259,05/16/2019 19:00:00,2019-05-16 15:00:00,256.74,0,4061,3505,2,1158,82,0
3260,05/16/2019 20:00:00,2019-05-16 16:00:00,255.29,0,3997,3453,1,1174,77,0
3261,05/16/2019 21:00:00,2019-05-16 17:00:00,261.51,0,4329,3484,1,1273,69,0
3262,05/16/2019 22:00:00,2019-05-16 18:00:00,256.36,0,4317,3473,0,1591,44,0
3263,05/16/2019 23:00:00,2019-05-16 19:00:00,258.92,0,4419,3490,0,1650,30,0
3264,05/17/2019 00:00:00,2019-05-16 20:00:00,264.65,0,4560,3491,0,1656,11,0
3265,05/17/2019 01:00:00,2019-05-16 21:00:00,262.59,2,4620,3497,0,1831,0,0
3266,05/17/2019 02:00:00,2019-05-16 22:00:00,260.34,0,4262,3534,0,1550,0,0
3267,05/17/2019 03:00:00,2019-05-16 23:00:00,241.33,0,3351,3541,0,1367,0,0
3268,05/17/2019 04:00:00,2019-05-17 00:00:00,203.99,0,2179,3608,0,1280,0,0
3269,05/17/2019 05:00:00,2019-05-17 01:00:00,201.09,0,2014,3683,0,1082,0,0
3270,05/17/2019 06:00:00,2019-05-17 02:00:00,206.72,0,2193,3713,0,1072,0,0
3271,05/17/2019 07:00:00,2019-05-17 03:00:00,204.8,1,2181,3717,0,1105,0,0
3272,05/17/2019 08:00:00,2019-05-17 04:00:00,201.97,0,2130,3719,0,1114,0,0
3273,05/17/2019 09:00:00,2019-05-17 05:00:00,206.14,1,2273,3757,0,1135,0,0
3274,05/17/2019 10:00:00,2019-05-17 06:00:00,220.18,1,2738,3802,0,1141,0,0
3275,05/17/2019 11:00:00,2019-05-17 07:00:00,230.26,0,3238,3784,0,1336,2,0
3276,05/17/2019 12:00:00,2019-05-17 08:00:00,242.87,0,3831,3807,0,1485,5,0
3277,05/17/2019 13:00:00,2019-05-17 09:00:00,248.27,1,4146,3777,0,1629,8,0
3278,05/17/2019 14:00:00,2019-05-17 10:00:00,251.52,5,4246,3704,0,1643,24,0
3279,05/17/2019 15:00:00,2019-05-17 11:00:00,252.31,0,4288,3707,0,1645,30,0
3280,05/17/2019 16:00:00,2019-05-17 12:00:00,258.53,0,4484,3740,0,1457,35,0
3281,05/17/2019 17:00:00,2019-05-17 13:00:00,254.2,2,4329,3768,0,1459,29,0
3282,05/17/2019 18:00:00,2019-05-17 14:00:00,252.35,0,4255,3774,7,1460,25,0
3283,05/17/2019 19:00:00,2019-05-17 15:00:00,254.14,0,4344,3792,14,1460,23,0
3284,05/17/2019 20:00:00,2019-05-17 16:00:00,249.07,0,4172,3803,0,1481,23,0
3285,05/17/2019 21:00:00,2019-05-17 17:00:00,247.46,0,4071,3791,0,1472,27,0
3286,05/17/2019 22:00:00,2019-05-17 18:00:00,237.18,0,3849,3831,0,1636,37,0
3287,05/17/2019 23:00:00,2019-05-17 19:00:00,234.99,0,3872,3844,0,1665,19,0
3288,05/18/2019 00:00:00,2019-05-17 20:00:00,240.2,0,4048,3859,0,1547,7,0
3289,05/18/2019 01:00:00,2019-05-17 21:00:00,238.27,0,4107,3862,0,1657,1,0
3290,05/18/2019 02:00:00,2019-05-17 22:00:00,230.78,0,3695,3820,0,1530,0,0
3291,05/18/2019 03:00:00,2019-05-17 23:00:00,210.28,0,2906,3817,0,1413,0,0
3292,05/18/2019 04:00:00,2019-05-18 00:00:00,187.36,0,2136,3333,0,1783,0,0
3293,05/18/2019 05:00:00,2019-05-18 01:00:00,173.6,0,1516,3262,0,1190,0,0
3294,05/18/2019 06:00:00,2019-05-18 02:00:00,176.96,0,1571,3349,0,980,0,0
3295,05/18/2019 07:00:00,2019-05-18 03:00:00,179.98,0,1679,3329,0,1006,0,0
3296,05/18/2019 08:00:00,2019-05-18 04:00:00,175.22,1,1592,3329,0,1016,0,0
3297,05/18/2019 09:00:00,2019-05-18 05:00:00,175.96,1,1636,3341,0,1016,0,0
3298,05/18/2019 10:00:00,2019-05-18 06:00:00,181.61,0,1775,3348,0,999,0,0
3299,05/18/2019 11:00:00,2019-05-18 07:00:00,182.89,0,1969,3353,0,1363,4,0
3300,05/18/2019 12:00:00,2019-05-18 08:00:00,173.32,0,1762,3331,0,1417,24,0
3301,05/18/2019 13:00:00,2019-05-18 09:00:00,185.77,0,2062,3367,0,1376,50,0
3302,05/18/2019 14:00:00,2019-05-18 10:00:00,195.27,0,2260,3335,0,1332,73,0
3303,05/18/2019 15:00:00,2019-05-18 11:00:00,202.26,0,2346,3348,0,1275,86,0
3304,05/18/2019 16:00:00,2019-05-18 12:00:00,206.9,0,2347,3321,0,1226,92,0
3305,05/18/2019 17:00:00,2019-05-18 13:00:00,219.77,0,2635,3359,0,1151,93,0
3306,05/18/2019 18:00:00,2019-05-18 14:00:00,221.05,0,2643,3330,0,1125,94,0
3307,05/18/2019 19:00:00,2019-05-18 15:00:00,230.01,0,2908,3363,0,1141,91,0
3308,05/18/2019 20:00:00,2019-05-18 16:00:00,238.68,0,3156,3340,0,1137,84,0
3309,05/18/2019 21:00:00,2019-05-18 17:00:00,247.2,0,3553,3363,0,1248,61,0
3310,05/18/2019 22:00:00,2019-05-18 18:00:00,240.4,0,3600,3340,0,1638,39,0
3311,05/18/2019 23:00:00,2019-05-18 19:00:00,245.68,0,3821,3340,0,1750,14,0
3312,05/19/2019 00:00:00,2019-05-18 20:00:00,252.31,0,3898,3333,0,1638,3,0
3313,05/19/2019 01:00:00,2019-05-18 21:00:00,255.34,0,3944,3333,0,1597,0,0
3314,05/19/2019 02:00:00,2019-05-18 22:00:00,245.12,0,3442,3295,0,1497,0,0
3315,05/19/2019 03:00:00,2019-05-18 23:00:00,226.63,0,2701,3292,0,1374,0,0
3316,05/19/2019 04:00:00,2019-05-19 00:00:00,210.73,0,2164,3306,0,1239,0,0
3317,05/19/2019 05:00:00,2019-05-19 01:00:00,209.63,0,1988,3353,0,987,0,0
3318,05/19/2019 06:00:00,2019-05-19 02:00:00,210.69,0,2004,3322,0,981,0,0
3319,05/19/2019 07:00:00,2019-05-19 03:00:00,208.73,0,1984,3325,0,970,0,0
3320,05/19/2019 08:00:00,2019-05-19 04:00:00,208.58,0,1999,3349,0,979,0,0
3321,05/19/2019 09:00:00,2019-05-19 05:00:00,214.11,0,2133,3323,0,991,0,0
3322,05/19/2019 10:00:00,2019-05-19 06:00:00,205.88,0,1951,3326,0,1011,0,0
3323,05/19/2019 11:00:00,2019-05-19 07:00:00,205.23,0,1976,3344,0,1025,5,0
3324,05/19/2019 12:00:00,2019-05-19 08:00:00,212.19,0,2238,3369,0,1071,16,0
3325,05/19/2019 13:00:00,2019-05-19 09:00:00,241.64,0,3165,3355,0,1092,29,0
3326,05/19/2019 14:00:00,2019-05-19 10:00:00,251.54,0,3484,3348,0,1103,36,0
3327,05/19/2019 15:00:00,2019-05-19 11:00:00,240.84,0,3330,3344,0,1347,31,0
3328,05/19/2019 16:00:00,2019-05-19 12:00:00,245.9,0,3418,3322,0,1260,30,0
3329,05/19/2019 17:00:00,2019-05-19 13:00:00,248.58,0,3373,3315,0,1151,43,0
3330,05/19/2019 18:00:00,2019-05-19 14:00:00,247.16,0,3218,3312,0,1024,63,0
3331,05/19/2019 19:00:00,2019-05-19 15:00:00,247.77,0,3315,3358,0,1060,79,0
3332,05/19/2019 20:00:00,2019-05-19 16:00:00,251,0,3454,3344,0,1064,76,0
3333,05/19/2019 21:00:00,2019-05-19 17:00:00,262.78,0,4095,3370,0,1232,55,0
3334,05/19/2019 22:00:00,2019-05-19 18:00:00,266.75,0,4392,3340,0,1395,30,0
3335,05/19/2019 23:00:00,2019-05-19 19:00:00,262.14,0,4449,3349,0,1676,11,0
3336,05/20/2019 00:00:00,2019-05-19 20:00:00,262.17,0,4487,3344,0,1699,5,0
3337,05/20/2019 01:00:00,2019-05-19 21:00:00,264.14,0,4612,3338,0,1774,0,0
3338,05/20/2019 02:00:00,2019-05-19 22:00:00,269.62,0,4394,3304,0,1282,0,0
3339,05/20/2019 03:00:00,2019-05-19 23:00:00,261.81,0,3781,3286,0,989,0,0
3340,05/20/2019 04:00:00,2019-05-20 00:00:00,233.03,0,2838,3302,0,997,0,0
3341,05/20/2019 05:00:00,2019-05-20 01:00:00,220.94,0,2497,3329,0,966,0,0
3342,05/20/2019 06:00:00,2019-05-20 02:00:00,217.83,0,2422,3328,0,906,0,0
3343,05/20/2019 07:00:00,2019-05-20 03:00:00,217.15,0,2386,3368,0,876,0,0
3344,05/20/2019 08:00:00,2019-05-20 04:00:00,227.35,0,2615,3332,0,919,0,0
3345,05/20/2019 09:00:00,2019-05-20 05:00:00,232.35,0,2758,3350,0,925,0,0
3346,05/20/2019 10:00:00,2019-05-20 06:00:00,241.61,0,3112,3383,0,934,0,0
3347,05/20/2019 11:00:00,2019-05-20 07:00:00,260.32,0,3977,3368,0,988,3,0
3348,05/20/2019 12:00:00,2019-05-20 08:00:00,280.75,0,5054,3373,0,1187,10,0
3349,05/20/2019 13:00:00,2019-05-20 09:00:00,286.71,0,5342,3334,0,1244,17,0
3350,05/20/2019 14:00:00,2019-05-20 10:00:00,291.85,1,5809,3363,0,1327,29,0
3351,05/20/2019 15:00:00,2019-05-20 11:00:00,294.05,1,5857,3335,0,1373,40,0
3352,05/20/2019 16:00:00,2019-05-20 12:00:00,298.42,1,5938,3345,0,1244,56,0
3353,05/20/2019 17:00:00,2019-05-20 13:00:00,301.56,1,6187,3347,0,1254,77,0
3354,05/20/2019 18:00:00,2019-05-20 14:00:00,306.34,3,6648,3353,0,1319,65,0
3355,05/20/2019 19:00:00,2019-05-20 15:00:00,297.41,1,6697,3362,0,1699,54,0
3356,05/20/2019 20:00:00,2019-05-20 16:00:00,288.65,1,6564,3353,0,1951,56,0
3357,05/20/2019 21:00:00,2019-05-20 17:00:00,282.23,0,6500,3349,0,2196,32,0
3358,05/20/2019 22:00:00,2019-05-20 18:00:00,286.36,0,6933,3370,0,2307,21,0
3359,05/20/2019 23:00:00,2019-05-20 19:00:00,287.38,0,6914,3332,0,2367,12,0
3360,05/21/2019 00:00:00,2019-05-20 20:00:00,295.62,0,7023,3330,0,2045,3,0
3361,05/21/2019 01:00:00,2019-05-20 21:00:00,298.15,0,7089,3336,0,1933,0,0
3362,05/21/2019 02:00:00,2019-05-20 22:00:00,286.16,0,6284,3307,0,1841,0,0
3363,05/21/2019 03:00:00,2019-05-20 23:00:00,267.21,0,5040,3271,0,1648,0,0
3364,05/21/2019 04:00:00,2019-05-21 00:00:00,249.17,0,3973,3276,0,1411,0,0
3365,05/21/2019 05:00:00,2019-05-21 01:00:00,235.46,1,3368,3334,0,1197,0,0
3366,05/21/2019 06:00:00,2019-05-21 02:00:00,221.4,0,2872,3347,0,1181,0,0
3367,05/21/2019 07:00:00,2019-05-21 03:00:00,214.11,0,2732,3352,0,1232,0,0
3368,05/21/2019 08:00:00,2019-05-21 04:00:00,212.6,0,2652,3334,0,1197,0,0
3369,05/21/2019 09:00:00,2019-05-21 05:00:00,212.28,0,2628,3353,0,1205,0,0
3370,05/21/2019 10:00:00,2019-05-21 06:00:00,218.34,0,2845,3359,0,1189,0,0
3371,05/21/2019 11:00:00,2019-05-21 07:00:00,231.39,0,3424,3354,0,1362,5,0
3372,05/21/2019 12:00:00,2019-05-21 08:00:00,231.95,0,3673,3346,0,1532,21,0
3373,05/21/2019 13:00:00,2019-05-21 09:00:00,232.41,0,3596,3352,0,1305,35,0
3374,05/21/2019 14:00:00,2019-05-21 10:00:00,227.51,1,3402,3323,0,1274,56,0
3375,05/21/2019 15:00:00,2019-05-21 11:00:00,230.5,2,3570,3365,0,1279,76,0
3376,05/21/2019 16:00:00,2019-05-21 12:00:00,219.28,3,3339,3344,0,1502,87,0
3377,05/21/2019 17:00:00,2019-05-21 13:00:00,222.4,4,3402,3325,0,1463,82,0
3378,05/21/2019 18:00:00,2019-05-21 14:00:00,228.09,3,3534,3341,0,1362,84,0
3379,05/21/2019 19:00:00,2019-05-21 15:00:00,222.51,2,3389,3336,0,1445,82,0
3380,05/21/2019 20:00:00,2019-05-21 16:00:00,239.33,1,3937,3360,0,1307,70,0
3381,05/21/2019 21:00:00,2019-05-21 17:00:00,251.31,1,4350,3347,0,1233,61,0
3382,05/21/2019 22:00:00,2019-05-21 18:00:00,253.81,4,4662,3366,0,1439,34,0
3383,05/21/2019 23:00:00,2019-05-21 19:00:00,254.17,0,4834,3384,0,1571,15,0
3384,05/22/2019 00:00:00,2019-05-21 20:00:00,248.65,1,4658,3396,0,1620,4,0
3385,05/22/2019 01:00:00,2019-05-21 21:00:00,252.26,1,4773,3422,0,1608,0,0
3386,05/22/2019 02:00:00,2019-05-21 22:00:00,254.66,0,4598,3382,0,1306,0,0
3387,05/22/2019 03:00:00,2019-05-21 23:00:00,232.55,1,3550,3381,0,1210,0,0
3388,05/22/2019 04:00:00,2019-05-22 00:00:00,203.38,0,2541,3392,0,1132,0,0
3389,05/22/2019 05:00:00,2019-05-22 01:00:00,168.88,1,1637,3409,0,1164,0,0
3390,05/22/2019 06:00:00,2019-05-22 02:00:00,161.73,2,1508,3459,0,1195,0,0
3391,05/22/2019 07:00:00,2019-05-22 03:00:00,173.11,5,1734,3456,0,1183,0,0
3392,05/22/2019 08:00:00,2019-05-22 04:00:00,167.39,6,1662,3465,0,1194,0,0
3393,05/22/2019 09:00:00,2019-05-22 05:00:00,163.85,5,1595,3523,0,1210,0,0
3394,05/22/2019 10:00:00,2019-05-22 06:00:00,169.08,4,1706,3546,0,1202,1,0
3395,05/22/2019 11:00:00,2019-05-22 07:00:00,198.31,3,2547,3658,0,1252,6,0
3396,05/22/2019 12:00:00,2019-05-22 08:00:00,210.07,3,3075,3641,0,1511,25,0
3397,05/22/2019 13:00:00,2019-05-22 09:00:00,216.11,0,3184,3621,2,1366,52,0
3398,05/22/2019 14:00:00,2019-05-22 10:00:00,206.1,0,2936,3605,9,1516,79,0
3399,05/22/2019 15:00:00,2019-05-22 11:00:00,204.15,0,2884,3629,14,1525,103,0
3400,05/22/2019 16:00:00,2019-05-22 12:00:00,220.6,0,3287,3621,0,1310,108,0
3401,05/22/2019 17:00:00,2019-05-22 13:00:00,219.55,0,3377,3623,0,1533,106,0
3402,05/22/2019 18:00:00,2019-05-22 14:00:00,234.11,0,3651,3619,0,1317,105,0
3403,05/22/2019 19:00:00,2019-05-22 15:00:00,239.24,0,3678,3589,0,1233,110,0
3404,05/22/2019 20:00:00,2019-05-22 16:00:00,233.3,0,3478,3597,0,1333,111,0
3405,05/22/2019 21:00:00,2019-05-22 17:00:00,246.46,0,3863,3605,0,1293,92,0
3406,05/22/2019 22:00:00,2019-05-22 18:00:00,251.19,0,4239,3623,0,1571,58,0
3407,05/22/2019 23:00:00,2019-05-22 19:00:00,248.16,0,4138,3569,0,1737,23,0
3408,05/23/2019 00:00:00,2019-05-22 20:00:00,253.88,0,4269,3592,0,1657,5,0
3409,05/23/2019 01:00:00,2019-05-22 21:00:00,250.92,0,4337,3562,0,1910,0,0
3410,05/23/2019 02:00:00,2019-05-22 22:00:00,254.68,0,4086,3562,0,1483,0,0
3411,05/23/2019 03:00:00,2019-05-22 23:00:00,229.91,0,3009,3508,0,1315,0,0
3412,05/23/2019 04:00:00,2019-05-23 00:00:00,198.67,0,2096,3550,0,1254,0,0
3413,05/23/2019 05:00:00,2019-05-23 01:00:00,194.49,0,1924,3583,0,1130,0,0
3414,05/23/2019 06:00:00,2019-05-23 02:00:00,202.02,0,2089,3598,0,1098,0,0
3415,05/23/2019 07:00:00,2019-05-23 03:00:00,194.34,0,1860,3559,0,1075,0,0
3416,05/23/2019 08:00:00,2019-05-23 04:00:00,196.1,0,1938,3592,0,1086,0,0
3417,05/23/2019 09:00:00,2019-05-23 05:00:00,204.76,0,2177,3583,0,1107,0,0
3418,05/23/2019 10:00:00,2019-05-23 06:00:00,216.36,0,2526,3587,0,1147,0,0
3419,05/23/2019 11:00:00,2019-05-23 07:00:00,234.21,0,3190,3616,0,1228,6,0
3420,05/23/2019 12:00:00,2019-05-23 08:00:00,261.4,0,4193,3574,0,1223,16,0
3421,05/23/2019 13:00:00,2019-05-23 09:00:00,270.14,4,4540,3587,0,1191,33,0
3422,05/23/2019 14:00:00,2019-05-23 10:00:00,272.12,1,4647,3578,0,1245,46,0
3423,05/23/2019 15:00:00,2019-05-23 11:00:00,272.37,3,4647,3549,0,1279,67,0
3424,05/23/2019 16:00:00,2019-05-23 12:00:00,271.59,3,4555,3568,0,1159,69,0
3425,05/23/2019 17:00:00,2019-05-23 13:00:00,268.56,3,4490,3567,0,1147,85,0
3426,05/23/2019 18:00:00,2019-05-23 14:00:00,264.26,1,4306,3564,1,1144,92,0
3427,05/23/2019 19:00:00,2019-05-23 15:00:00,262.69,2,4273,3569,0,1146,75,0
3428,05/23/2019 20:00:00,2019-05-23 16:00:00,270.77,1,4699,3580,0,1202,40,0
3429,05/23/2019 21:00:00,2019-05-23 17:00:00,272.35,3,4917,3573,0,1339,22,0
3430,05/23/2019 22:00:00,2019-05-23 18:00:00,257.22,3,4471,3562,0,1473,18,0
3431,05/23/2019 23:00:00,2019-05-23 19:00:00,254.82,7,4398,3552,0,1516,10,0
3432,05/24/2019 00:00:00,2019-05-23 20:00:00,250.93,3,4241,3558,0,1545,4,0
3433,05/24/2019 01:00:00,2019-05-23 21:00:00,240.01,6,3995,3564,0,1813,0,0
3434,05/24/2019 02:00:00,2019-05-23 22:00:00,250.14,7,4030,3520,0,1365,0,0
3435,05/24/2019 03:00:00,2019-05-23 23:00:00,243.19,4,3544,3528,0,1109,0,0
3436,05/24/2019 04:00:00,2019-05-24 00:00:00,226.14,5,2940,3479,0,1101,0,0
3437,05/24/2019 05:00:00,2019-05-24 01:00:00,200.77,5,2166,3546,0,1032,0,0
3438,05/24/2019 06:00:00,2019-05-24 02:00:00,198.74,5,2173,3572,0,1022,0,0
3439,05/24/2019 07:00:00,2019-05-24 03:00:00,209.87,6,2477,3584,0,975,0,0
3440,05/24/2019 08:00:00,2019-05-24 04:00:00,199.8,5,2194,3542,0,948,0,0
3441,05/24/2019 09:00:00,2019-05-24 05:00:00,203.05,4,2313,3615,0,1027,0,0
3442,05/24/2019 10:00:00,2019-05-24 06:00:00,208.88,3,2515,3590,0,1038,0,0
3443,05/24/2019 11:00:00,2019-05-24 07:00:00,213.32,2,2723,3589,0,1073,5,0
3444,05/24/2019 12:00:00,2019-05-24 08:00:00,233.34,4,3459,3584,0,1101,25,0
3445,05/24/2019 13:00:00,2019-05-24 09:00:00,239.05,5,3670,3576,2,1088,45,0
3446,05/24/2019 14:00:00,2019-05-24 10:00:00,239.11,1,3708,3570,10,1106,68,0
3447,05/24/2019 15:00:00,2019-05-24 11:00:00,244.42,4,3926,3575,0,1127,76,0
3448,05/24/2019 16:00:00,2019-05-24 12:00:00,249.79,1,4104,3555,0,1094,80,0
3449,05/24/2019 17:00:00,2019-05-24 13:00:00,247.27,3,3918,3563,0,1058,92,0
3450,05/24/2019 18:00:00,2019-05-24 14:00:00,251.33,2,4086,3578,1,1048,90,0
3451,05/24/2019 19:00:00,2019-05-24 15:00:00,254.93,1,4176,3554,1,1062,76,0
3452,05/24/2019 20:00:00,2019-05-24 16:00:00,260.42,0,4345,3581,0,1093,58,0
3453,05/24/2019 21:00:00,2019-05-24 17:00:00,255.18,0,4264,3564,0,1390,52,0
