,UTC time,Local time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,avg_coal_production_forecast
16872,12/04/2020 00:00:00,2020-12-03 19:00:00,298.64,0,6657,3330,0,1667,0,466,679,3.52363
16873,12/04/2020 01:00:00,2020-12-03 20:00:00,298.74,0,6370,3334,0,1418,0,509,682,4.35923
16874,12/04/2020 02:00:00,2020-12-03 21:00:00,291.97,0,5741,3316,0,1275,0,512,679,3.55925
16875,12/04/2020 03:00:00,2020-12-03 22:00:00,282.39,0,5037,3327,0,1096,0,543,681,3.48088
16876,12/04/2020 04:00:00,2020-12-03 23:00:00,264.84,0,4165,3332,0,1009,0,577,676,3.62626
16877,12/04/2020 05:00:00,2020-12-04 00:00:00,253.8,0,3667,3302,0,1015,0,568,680,3.41549
16878,12/04/2020 06:00:00,2020-12-04 01:00:00,253.8,0,3667,3302,0,1015,0,568,680,4.38057
16879,12/04/2020 07:00:00,2020-12-04 02:00:00,249.88,0,3366,3240,0,943,0,511,661,5.76886
16880,12/04/2020 08:00:00,2020-12-04 03:00:00,244.21,0,3112,3334,0,854,0,479,678,6.41856
16881,12/04/2020 09:00:00,2020-12-04 04:00:00,242.41,0,3074,3345,0,853,0,506,684,6.38228
16882,12/04/2020 10:00:00,2020-12-04 05:00:00,248.1,1,3267,3353,0,890,0,465,687,3.91143
16883,12/04/2020 11:00:00,2020-12-04 06:00:00,251.46,0,3402,3359,0,896,0,458,684,4.77557
16884,12/04/2020 12:00:00,2020-12-04 07:00:00,266.87,0,4150,3389,0,1011,0,450,689,8.02495
16885,12/04/2020 13:00:00,2020-12-04 08:00:00,271.45,0,4759,3358,6,1312,4,531,683,8.68249
16886,12/04/2020 14:00:00,2020-12-04 09:00:00,275.6,2,4891,3348,37,1262,26,541,673,8.65196
16887,12/04/2020 15:00:00,2020-12-04 10:00:00,272.32,3,4655,3338,37,1210,63,509,673,10.64109
16888,12/04/2020 16:00:00,2020-12-04 11:00:00,278.63,0,4616,3346,37,946,129,423,681,8.4045
16889,12/04/2020 17:00:00,2020-12-04 12:00:00,281.62,2,4739,3342,23,928,156,377,674,7.99923
16890,12/04/2020 18:00:00,2020-12-04 13:00:00,267.81,0,4221,3335,1,971,150,375,651,8.86107
16891,12/04/2020 19:00:00,2020-12-04 14:00:00,278.35,4,4594,3364,38,945,111,333,623,10.60137
16892,12/04/2020 20:00:00,2020-12-04 15:00:00,293.57,1,5154,3350,52,941,53,254,616,10.37705
16893,12/04/2020 21:00:00,2020-12-04 16:00:00,298.31,0,5478,3355,53,1048,11,230,618,10.88945
16894,12/04/2020 22:00:00,2020-12-04 17:00:00,300.95,0,6000,3361,24,1271,0,235,623,12.42475
16895,12/04/2020 23:00:00,2020-12-04 18:00:00,295.45,0,6219,3351,0,1647,0,220,617,15.10677
16896,12/05/2020 00:00:00,2020-12-04 19:00:00,294.87,0,5993,3333,0,1529,0,220,617,3.52363
16897,12/05/2020 01:00:00,2020-12-04 20:00:00,291.98,0,5610,3330,0,1384,0,213,618,4.35923
16898,12/05/2020 02:00:00,2020-12-04 21:00:00,298.65,0,5515,3336,0,1070,0,175,611,3.55925
16899,12/05/2020 03:00:00,2020-12-04 22:00:00,291.35,0,5024,3334,0,953,0,227,616,3.48088
16900,12/05/2020 04:00:00,2020-12-04 23:00:00,270.48,0,4079,3341,0,938,0,258,620,3.62626
16901,12/05/2020 05:00:00,2020-12-05 00:00:00,259.4,0,3564,3339,0,930,0,205,622,3.41549
16902,12/05/2020 06:00:00,2020-12-05 01:00:00,245.92,0,2987,3318,0,874,0,157,612,4.38057
16903,12/05/2020 07:00:00,2020-12-05 02:00:00,242.25,0,2799,3348,0,865,0,94,629,5.76886
16904,12/05/2020 08:00:00,2020-12-05 03:00:00,247.84,0,2857,3334,0,838,0,54,652,6.41856
16905,12/05/2020 09:00:00,2020-12-05 04:00:00,249.19,3,2806,3337,0,826,0,29,681,6.38228
16906,12/05/2020 10:00:00,2020-12-05 05:00:00,251.55,2,2939,3354,0,861,0,35,682,3.91143
16907,12/05/2020 11:00:00,2020-12-05 06:00:00,251.46,1,2939,3337,0,864,0,57,686,4.77557
16908,12/05/2020 12:00:00,2020-12-05 07:00:00,258.67,0,3260,3375,0,899,0,72,696,8.02495
16909,12/05/2020 13:00:00,2020-12-05 08:00:00,274.55,0,3973,3386,0,927,0,109,691,8.68249
16910,12/05/2020 14:00:00,2020-12-05 09:00:00,283.78,1,4612,3341,0,1067,1,176,677,8.65196
16911,12/05/2020 15:00:00,2020-12-05 10:00:00,285.8,1,4903,3360,0,1156,2,227,685,10.64109
16912,12/05/2020 16:00:00,2020-12-05 11:00:00,289.56,5,5311,3377,0,1218,4,311,685,8.4045
16913,12/05/2020 17:00:00,2020-12-05 12:00:00,288.83,7,5574,3361,0,1357,4,410,680,7.99923
16914,12/05/2020 18:00:00,2020-12-05 13:00:00,286.65,1,5691,3351,0,1437,4,516,685,8.86107
16915,12/05/2020 19:00:00,2020-12-05 14:00:00,286.05,1,5697,3341,0,1377,3,614,685,10.60137
16916,12/05/2020 20:00:00,2020-12-05 15:00:00,282.96,0,5585,3342,0,1269,2,767,688,10.37705
16917,12/05/2020 21:00:00,2020-12-05 16:00:00,278.38,1,5582,3367,0,1318,1,905,694,10.88945
16918,12/05/2020 22:00:00,2020-12-05 17:00:00,279.44,1,5970,3375,0,1503,0,992,702,12.42475
16919,12/05/2020 23:00:00,2020-12-05 18:00:00,275.59,0,6031,3336,0,1698,0,1069,698,15.10677
16920,12/06/2020 00:00:00,2020-12-05 19:00:00,274.36,0,5732,3320,0,1502,0,1067,686,3.52363
16921,12/06/2020 01:00:00,2020-12-05 20:00:00,274.38,1,5300,3308,0,1153,0,1053,683,4.35923
16922,12/06/2020 02:00:00,2020-12-05 21:00:00,273.12,4,4880,3327,0,885,0,1011,688,3.55925
16923,12/06/2020 03:00:00,2020-12-05 22:00:00,263.74,2,4214,3320,0,791,0,916,693,3.48088
16924,12/06/2020 04:00:00,2020-12-05 23:00:00,249.49,0,3579,3317,0,797,0,875,700,3.62626
16925,12/06/2020 05:00:00,2020-12-06 00:00:00,238.87,0,3175,3273,0,789,0,905,696,3.41549
16926,12/06/2020 06:00:00,2020-12-06 01:00:00,238.87,0,3175,3273,0,789,0,905,696,4.38057
16927,12/06/2020 07:00:00,2020-12-06 02:00:00,238.87,0,3175,3273,0,789,0,905,696,5.76886
16928,12/06/2020 08:00:00,2020-12-06 03:00:00,238.87,0,3175,3273,0,789,0,905,696,6.41856
16929,12/06/2020 09:00:00,2020-12-06 04:00:00,238.87,0,3175,3273,0,789,0,905,696,6.38228
16930,12/06/2020 10:00:00,2020-12-06 05:00:00,238.87,0,3175,3273,0,789,0,905,696,3.91143
16931,12/06/2020 11:00:00,2020-12-06 06:00:00,238.87,0,3175,3273,0,789,0,905,696,4.77557
16932,12/06/2020 12:00:00,2020-12-06 07:00:00,238.87,0,3175,3273,0,789,0,905,696,8.02495
16933,12/06/2020 13:00:00,2020-12-06 08:00:00,236.02,0,3065,3250,0,801,2,880,685,8.68249
16934,12/06/2020 14:00:00,2020-12-06 09:00:00,227.26,2,2959,3350,0,996,26,827,695,8.65196
16935,12/06/2020 15:00:00,2020-12-06 10:00:00,233.09,5,3178,3359,0,980,60,829,693,10.64109
16936,12/06/2020 16:00:00,2020-12-06 11:00:00,234.95,4,3268,3352,0,977,102,815,687,8.4045
16937,12/06/2020 17:00:00,2020-12-06 12:00:00,234.81,7,3204,3340,0,934,118,805,692,7.99923
16938,12/06/2020 18:00:00,2020-12-06 13:00:00,241.57,3,3360,3349,0,824,124,786,692,8.86107
16939,12/06/2020 19:00:00,2020-12-06 14:00:00,250.86,8,3669,3370,0,822,105,766,701,10.60137
16940,12/06/2020 20:00:00,2020-12-06 15:00:00,266.4,4,4277,3369,0,854,58,735,706,10.37705
16941,12/06/2020 21:00:00,2020-12-06 16:00:00,276.64,4,4970,3361,0,1097,18,713,703,10.88945
16942,12/06/2020 22:00:00,2020-12-06 17:00:00,273.76,7,5536,3364,0,1739,1,704,702,12.42475
16943,12/06/2020 23:00:00,2020-12-06 18:00:00,272.73,4,6000,3340,0,2155,0,729,683,15.10677
16944,12/07/2020 00:00:00,2020-12-06 19:00:00,273.03,5,5945,3334,0,2105,0,729,686,3.52363
16945,12/07/2020 01:00:00,2020-12-06 20:00:00,278.38,9,5785,3335,0,1708,0,747,696,4.35923
16946,12/07/2020 02:00:00,2020-12-06 21:00:00,279.72,8,5471,3336,0,1384,0,745,696,3.55925
16947,12/07/2020 03:00:00,2020-12-06 22:00:00,268.39,3,4725,3327,0,1240,0,752,697,3.48088
16948,12/07/2020 04:00:00,2020-12-06 23:00:00,256.33,2,3933,3304,0,1002,0,752,686,3.62626
16949,12/07/2020 05:00:00,2020-12-07 00:00:00,250.93,2,3511,3281,0,822,0,735,682,3.41549
16950,12/07/2020 06:00:00,2020-12-07 01:00:00,244.66,0,3274,3350,0,808,0,711,704,4.38057
16951,12/07/2020 07:00:00,2020-12-07 02:00:00,243.86,0,3258,3350,0,779,0,730,693,5.76886
16952,12/07/2020 08:00:00,2020-12-07 03:00:00,245.63,1,3286,3356,0,774,0,696,694,6.41856
16953,12/07/2020 09:00:00,2020-12-07 04:00:00,253.82,2,3549,3354,0,750,0,680,693,6.38228
16954,12/07/2020 10:00:00,2020-12-07 05:00:00,267.27,1,4090,3356,0,702,0,679,670,3.91143
16955,12/07/2020 11:00:00,2020-12-07 06:00:00,273.41,2,4444,3370,0,732,0,642,629,4.77557
16956,12/07/2020 12:00:00,2020-12-07 07:00:00,286.96,4,5343,3365,0,998,0,599,644,8.02495
16957,12/07/2020 13:00:00,2020-12-07 08:00:00,292.51,7,5841,3373,0,1142,4,598,650,8.68249
16958,12/07/2020 14:00:00,2020-12-07 09:00:00,294.22,4,6053,3348,0,1224,41,544,623,8.65196
16959,12/07/2020 15:00:00,2020-12-07 10:00:00,299.84,4,6116,3339,0,1094,81,474,638,10.64109
16960,12/07/2020 16:00:00,2020-12-07 11:00:00,300.18,1,5793,3299,0,918,98,412,621,8.4045
16961,12/07/2020 17:00:00,2020-12-07 12:00:00,304.5,2,5948,3347,0,846,103,351,611,7.99923
16962,12/07/2020 18:00:00,2020-12-07 13:00:00,307.36,0,6090,3358,0,873,88,302,610,8.86107
16963,12/07/2020 19:00:00,2020-12-07 14:00:00,312.45,6,6188,3338,0,852,64,244,613,10.60137
16964,12/07/2020 20:00:00,2020-12-07 15:00:00,312.76,4,6198,3353,0,886,55,226,637,10.37705
16965,12/07/2020 21:00:00,2020-12-07 16:00:00,314.07,5,6624,3410,1,1084,17,217,639,10.88945
16966,12/07/2020 22:00:00,2020-12-07 17:00:00,311.66,2,7315,3393,0,1700,1,183,658,12.42475
16967,12/07/2020 23:00:00,2020-12-07 18:00:00,306.1,3,7628,3351,0,2276,0,162,688,15.10677
16968,12/08/2020 00:00:00,2020-12-07 19:00:00,310.16,4,7520,3320,0,2077,0,131,690,3.52363
16969,12/08/2020 01:00:00,2020-12-07 20:00:00,308.59,5,7099,3316,0,1921,0,111,697,4.35923
16970,12/08/2020 02:00:00,2020-12-07 21:00:00,315.56,4,6826,3325,0,1419,0,116,691,3.55925
16971,12/08/2020 03:00:00,2020-12-07 22:00:00,312.64,7,6200,3292,0,1189,0,109,678,3.48088
16972,12/08/2020 04:00:00,2020-12-07 23:00:00,297.4,7,5056,3250,0,1027,0,102,646,3.62626
16973,12/08/2020 05:00:00,2020-12-08 00:00:00,285.7,10,4419,3333,0,899,0,109,650,3.41549
16974,12/08/2020 06:00:00,2020-12-08 01:00:00,284.17,15,4227,3321,1,794,0,137,648,4.38057
16975,12/08/2020 07:00:00,2020-12-08 02:00:00,286.4,72,4116,3347,16,767,0,135,664,5.76886
16976,12/08/2020 08:00:00,2020-12-08 03:00:00,296.58,145,4283,3355,33,707,0,119,658,6.41856
16977,12/08/2020 09:00:00,2020-12-08 04:00:00,304.13,249,4321,3352,41,684,0,110,650,6.38228
16978,12/08/2020 10:00:00,2020-12-08 05:00:00,308.03,270,4505,3361,53,698,0,140,660,3.91143
16979,12/08/2020 11:00:00,2020-12-08 06:00:00,318.26,233,5112,3379,63,713,0,106,685,4.77557
16980,12/08/2020 12:00:00,2020-12-08 07:00:00,326.64,132,6062,3388,86,799,0,100,686,8.02495
16981,12/08/2020 13:00:00,2020-12-08 08:00:00,337.54,193,7196,3396,105,1025,1,135,685,8.68249
16982,12/08/2020 14:00:00,2020-12-08 09:00:00,346.51,339,7549,3358,113,1055,11,144,671,8.65196
16983,12/08/2020 15:00:00,2020-12-08 10:00:00,346.64,342,7609,3349,113,1073,25,149,672,10.64109
16984,12/08/2020 16:00:00,2020-12-08 11:00:00,350.07,340,7677,3338,113,959,35,155,676,8.4045
16985,12/08/2020 17:00:00,2020-12-08 12:00:00,346.6,331,7573,3340,106,998,38,171,661,7.99923
16986,12/08/2020 18:00:00,2020-12-08 13:00:00,340.94,190,7595,3342,76,955,43,199,651,8.86107
16987,12/08/2020 19:00:00,2020-12-08 14:00:00,337.33,128,7644,3352,38,983,39,225,669,10.60137
16988,12/08/2020 20:00:00,2020-12-08 15:00:00,340.18,129,7796,3350,48,977,23,227,681,10.37705
16989,12/08/2020 21:00:00,2020-12-08 16:00:00,346.62,144,8159,3369,31,887,8,236,701,10.88945
16990,12/08/2020 22:00:00,2020-12-08 17:00:00,336.15,124,8373,3355,31,1487,0,277,780,12.42475
16991,12/08/2020 23:00:00,2020-12-08 18:00:00,328.73,93,8490,3310,32,1973,0,308,868,15.10677
16992,12/09/2020 00:00:00,2020-12-08 19:00:00,323.27,54,8362,3322,20,1910,0,315,734,99.77217
16993,12/09/2020 01:00:00,2020-12-08 20:00:00,325.42,5,8228,3333,0,1582,0,312,702,93.16571
16994,12/09/2020 02:00:00,2020-12-08 21:00:00,331.42,4,7933,3323,0,1163,0,301,693,96.57832
16995,12/09/2020 03:00:00,2020-12-08 22:00:00,328.07,4,7126,3334,0,851,0,313,688,91.61452
16996,12/09/2020 04:00:00,2020-12-08 23:00:00,313.85,0,6073,3329,0,826,0,297,685,81.72367
16997,12/09/2020 05:00:00,2020-12-09 00:00:00,303.45,0,5419,3345,0,837,0,267,696,76.46188
16998,12/09/2020 06:00:00,2020-12-09 01:00:00,302.04,0,5193,3344,0,762,0,249,699,68.03221
16999,12/09/2020 07:00:00,2020-12-09 02:00:00,300.9,0,5050,3340,0,712,0,245,697,63.81099
17000,12/09/2020 08:00:00,2020-12-09 03:00:00,298.76,0,4969,3345,0,703,0,271,698,69.6044
17001,12/09/2020 09:00:00,2020-12-09 04:00:00,300.68,0,5022,3348,0,698,0,233,692,80.41485
17002,12/09/2020 10:00:00,2020-12-09 05:00:00,302.47,0,5138,3368,0,714,0,230,706,81.47734
17003,12/09/2020 11:00:00,2020-12-09 06:00:00,315.6,0,5925,3372,0,705,0,240,700,76.99566
17004,12/09/2020 12:00:00,2020-12-09 07:00:00,329.23,0,6982,3362,0,826,0,191,693,67.59935
17005,12/09/2020 13:00:00,2020-12-09 08:00:00,335.37,0,7800,3361,0,1047,3,138,692,95.35953
17006,12/09/2020 14:00:00,2020-12-09 09:00:00,334.56,0,7985,3346,0,1217,20,79,677,97.35819
17007,12/09/2020 15:00:00,2020-12-09 10:00:00,335.06,0,8017,3353,0,1188,42,57,661,79.094
17008,12/09/2020 16:00:00,2020-12-09 11:00:00,332.9,0,7912,3343,15,1258,53,37,656,89.97595
17009,12/09/2020 17:00:00,2020-12-09 12:00:00,340.78,0,7878,3342,163,1051,56,36,652,85.68549
17010,12/09/2020 18:00:00,2020-12-09 13:00:00,355.19,0,7680,3344,530,727,56,41,662,94.91146
17011,12/09/2020 19:00:00,2020-12-09 14:00:00,354.67,0,7769,3353,438,712,36,36,658,77.32019
17012,12/09/2020 20:00:00,2020-12-09 15:00:00,348.23,0,7993,3347,295,963,22,31,661,91.82677
17013,12/09/2020 21:00:00,2020-12-09 16:00:00,351.35,0,8231,3358,330,975,6,48,680,98.53156
17014,12/09/2020 22:00:00,2020-12-09 17:00:00,342.32,0,9009,3368,0,1400,0,48,681,96.13553
17015,12/09/2020 23:00:00,2020-12-09 18:00:00,337.97,0,9385,3355,0,1780,0,55,673,88.03121
17016,12/10/2020 00:00:00,2020-12-09 19:00:00,340.82,0,9330,3309,0,1647,0,63,665,3.52363
17017,12/10/2020 01:00:00,2020-12-09 20:00:00,341.44,0,8917,3176,0,1530,0,63,636,4.35923
17018,12/10/2020 02:00:00,2020-12-09 21:00:00,345.74,0,8419,3325,0,992,0,74,675,3.55925
17019,12/10/2020 03:00:00,2020-12-09 22:00:00,339.54,0,7351,3322,0,775,0,62,685,3.48088
17020,12/10/2020 04:00:00,2020-12-09 23:00:00,323.3,0,6161,3333,0,747,0,73,682,3.62626
17021,12/10/2020 05:00:00,2020-12-10 00:00:00,316.59,0,5682,3336,0,720,0,78,692,3.41549
17022,12/10/2020 06:00:00,2020-12-10 01:00:00,310.3,0,5299,3348,0,683,0,99,697,4.38057
17023,12/10/2020 07:00:00,2020-12-10 02:00:00,306.38,0,5010,3328,0,643,0,105,692,5.76886
17024,12/10/2020 08:00:00,2020-12-10 03:00:00,299.07,0,4636,3343,0,633,0,114,702,6.41856
17025,12/10/2020 09:00:00,2020-12-10 04:00:00,300.54,0,4767,3346,0,634,0,141,697,6.38228
17026,12/10/2020 10:00:00,2020-12-10 05:00:00,299.66,0,4824,3362,0,649,0,154,680,3.91143
17027,12/10/2020 11:00:00,2020-12-10 06:00:00,301.4,0,5013,3377,0,663,0,193,682,4.77557
17028,12/10/2020 12:00:00,2020-12-10 07:00:00,307.94,0,6046,3366,0,1081,0,219,682,8.02495
17029,12/10/2020 13:00:00,2020-12-10 08:00:00,312.12,0,6756,3350,0,1318,4,257,675,8.68249
17030,12/10/2020 14:00:00,2020-12-10 09:00:00,317.46,0,6953,3347,0,1134,36,302,674,8.65196
17031,12/10/2020 15:00:00,2020-12-10 10:00:00,317.67,0,6779,3337,0,966,82,337,683,10.64109
17032,12/10/2020 16:00:00,2020-12-10 11:00:00,313.78,0,6411,3349,0,806,110,389,678,8.4045
17033,12/10/2020 17:00:00,2020-12-10 12:00:00,306.99,0,6086,3339,0,834,104,405,647,7.99923
17034,12/10/2020 18:00:00,2020-12-10 13:00:00,305.01,0,5997,3344,0,770,118,444,628,8.86107
17035,12/10/2020 19:00:00,2020-12-10 14:00:00,302.54,0,5943,3343,0,797,125,470,625,10.60137
17036,12/10/2020 20:00:00,2020-12-10 15:00:00,312.77,0,6473,3353,0,764,78,464,627,10.37705
17037,12/10/2020 21:00:00,2020-12-10 16:00:00,320.8,0,7003,3393,0,780,32,481,665,10.88945
17038,12/10/2020 22:00:00,2020-12-10 17:00:00,324.51,0,7889,3420,0,1075,9,529,678,12.42475
17039,12/10/2020 23:00:00,2020-12-10 18:00:00,317.97,1,8432,3350,0,1635,0,584,612,15.10677
17040,12/11/2020 00:00:00,2020-12-10 19:00:00,322.9,7,8386,3324,0,1405,0,549,583,3.52363
17041,12/11/2020 01:00:00,2020-12-10 20:00:00,325.4,2,8053,3318,0,1193,0,440,564,4.35923
17042,12/11/2020 02:00:00,2020-12-10 21:00:00,322.31,0,7495,3319,0,1068,0,385,560,3.55925
17043,12/11/2020 03:00:00,2020-12-10 22:00:00,314.31,0,6654,3307,0,960,0,350,559,3.48088
17044,12/11/2020 04:00:00,2020-12-10 23:00:00,303.17,0,5605,3296,0,838,0,262,562,3.62626
17045,12/11/2020 05:00:00,2020-12-11 00:00:00,287.14,0,4710,3315,0,792,0,256,571,3.41549
17046,12/11/2020 06:00:00,2020-12-11 01:00:00,287.83,0,4581,3318,0,689,0,227,567,4.38057
17047,12/11/2020 07:00:00,2020-12-11 02:00:00,285.67,0,4506,3355,0,673,0,237,576,5.76886
17048,12/11/2020 08:00:00,2020-12-11 03:00:00,285.99,0,4475,3354,0,662,0,213,575,6.41856
17049,12/11/2020 09:00:00,2020-12-11 04:00:00,286.5,0,4529,3342,0,666,0,238,571,6.38228
17050,12/11/2020 10:00:00,2020-12-11 05:00:00,294.35,0,4885,3368,0,673,0,201,577,3.91143
17051,12/11/2020 11:00:00,2020-12-11 06:00:00,300.51,0,5241,3370,0,748,0,155,578,4.77557
17052,12/11/2020 12:00:00,2020-12-11 07:00:00,306.56,0,5908,3393,0,997,0,107,582,8.02495
17053,12/11/2020 13:00:00,2020-12-11 08:00:00,302.4,0,6288,3363,0,1448,6,98,579,8.68249
17054,12/11/2020 14:00:00,2020-12-11 09:00:00,300.83,0,6227,3336,6,1432,46,128,573,8.65196
17055,12/11/2020 15:00:00,2020-12-11 10:00:00,302.48,0,5893,3313,35,1071,104,192,569,10.64109
17056,12/11/2020 16:00:00,2020-12-11 11:00:00,303.98,0,5703,3340,0,760,151,222,584,8.4045
17057,12/11/2020 17:00:00,2020-12-11 12:00:00,296.4,0,5407,3352,3,810,166,259,599,7.99923
17058,12/11/2020 18:00:00,2020-12-11 13:00:00,302.93,0,5523,3348,33,737,149,248,619,8.86107
17059,12/11/2020 19:00:00,2020-12-11 14:00:00,306.98,0,5724,3348,0,729,107,241,625,10.60137
17060,12/11/2020 20:00:00,2020-12-11 15:00:00,313.93,0,6044,3360,0,731,64,213,632,10.37705
17061,12/11/2020 21:00:00,2020-12-11 16:00:00,310.82,0,6135,3360,0,914,23,246,634,10.88945
17062,12/11/2020 22:00:00,2020-12-11 17:00:00,298.2,0,6490,3382,0,1650,1,279,637,12.42475
17063,12/11/2020 23:00:00,2020-12-11 18:00:00,299.56,0,6894,3341,0,1892,0,310,646,15.10677
17064,12/12/2020 00:00:00,2020-12-11 19:00:00,307.16,0,6852,3329,0,1563,0,283,652,3.52363
17065,12/12/2020 01:00:00,2020-12-11 20:00:00,310.09,0,6627,3333,0,1287,0,277,647,4.35923
17066,12/12/2020 02:00:00,2020-12-11 21:00:00,309.59,0,6292,3324,0,1106,0,281,650,3.55925
17067,12/12/2020 03:00:00,2020-12-11 22:00:00,309.45,0,5696,3299,0,798,0,249,653,3.48088
17068,12/12/2020 04:00:00,2020-12-11 23:00:00,302.46,0,5127,3315,0,687,0,235,657,3.62626
17069,12/12/2020 05:00:00,2020-12-12 00:00:00,291.84,0,4588,3334,0,682,0,224,660,3.41549
17070,12/12/2020 06:00:00,2020-12-12 01:00:00,285.67,0,4264,3327,0,642,0,211,640,4.38057
17071,12/12/2020 07:00:00,2020-12-12 02:00:00,285.97,0,4234,3349,0,603,0,209,650,5.76886
17072,12/12/2020 08:00:00,2020-12-12 03:00:00,285.84,0,4248,3355,0,606,0,224,656,6.41856
17073,12/12/2020 09:00:00,2020-12-12 04:00:00,288.32,0,4307,3351,0,618,0,181,658,6.38228
17074,12/12/2020 10:00:00,2020-12-12 05:00:00,291.67,0,4424,3351,0,619,0,151,656,3.91143
17075,12/12/2020 11:00:00,2020-12-12 06:00:00,294.08,0,4509,3357,0,621,0,131,661,4.77557
17076,12/12/2020 12:00:00,2020-12-12 07:00:00,294.66,0,4693,3353,0,704,0,162,660,8.02495
17077,12/12/2020 13:00:00,2020-12-12 08:00:00,302.86,0,5182,3362,0,726,6,178,665,8.68249
17078,12/12/2020 14:00:00,2020-12-12 09:00:00,303.63,0,5279,3340,0,715,24,215,654,8.65196
17079,12/12/2020 15:00:00,2020-12-12 10:00:00,311.78,0,5795,3367,0,695,42,234,665,10.64109
17080,12/12/2020 16:00:00,2020-12-12 11:00:00,317.65,0,6252,3353,0,704,37,279,653,8.4045
17081,12/12/2020 17:00:00,2020-12-12 12:00:00,322.94,0,6625,3349,0,755,25,263,661,7.99923
17082,12/12/2020 18:00:00,2020-12-12 13:00:00,320.86,0,6699,3346,0,851,21,294,659,8.86107
17083,12/12/2020 19:00:00,2020-12-12 14:00:00,319.05,0,6573,3343,0,841,14,310,657,10.60137
17084,12/12/2020 20:00:00,2020-12-12 15:00:00,321.52,0,6563,3345,0,685,7,359,652,10.37705
17085,12/12/2020 21:00:00,2020-12-12 16:00:00,320.77,0,6718,3370,0,739,1,409,659,10.88945
17086,12/12/2020 22:00:00,2020-12-12 17:00:00,306.22,0,6859,3359,0,1328,0,517,648,12.42475
17087,12/12/2020 23:00:00,2020-12-12 18:00:00,300.39,0,6805,3342,0,1489,0,609,654,15.10677
17088,12/13/2020 00:00:00,2020-12-12 19:00:00,306.61,0,6796,3336,0,1214,0,597,651,3.52363
17089,12/13/2020 01:00:00,2020-12-12 20:00:00,307.96,0,6523,3321,0,963,0,617,643,4.35923
17090,12/13/2020 02:00:00,2020-12-12 21:00:00,305.55,0,5965,3318,0,809,0,523,648,3.55925
17091,12/13/2020 03:00:00,2020-12-12 22:00:00,295.81,0,5185,3328,0,694,0,486,655,3.48088
17092,12/13/2020 04:00:00,2020-12-12 23:00:00,281.34,0,4397,3311,0,674,0,454,646,3.62626
17093,12/13/2020 05:00:00,2020-12-13 00:00:00,274.55,0,4007,3319,0,677,0,370,647,3.41549
17094,12/13/2020 06:00:00,2020-12-13 01:00:00,261.7,0,3456,3331,0,645,0,349,647,4.38057
17095,12/13/2020 07:00:00,2020-12-13 02:00:00,254.4,0,3127,3328,0,630,0,319,657,5.76886
17096,12/13/2020 08:00:00,2020-12-13 03:00:00,244.32,0,2785,3332,0,639,0,320,670,6.41856
17097,12/13/2020 09:00:00,2020-12-13 04:00:00,242.28,0,2668,3351,0,629,0,295,691,6.38228
17098,12/13/2020 10:00:00,2020-12-13 05:00:00,258.32,0,3099,3371,0,634,0,229,719,3.91143
17099,12/13/2020 11:00:00,2020-12-13 06:00:00,258.05,0,3077,3357,0,632,0,208,705,4.77557
17100,12/13/2020 12:00:00,2020-12-13 07:00:00,260.06,0,3223,3365,0,714,0,219,720,8.02495
17101,12/13/2020 13:00:00,2020-12-13 08:00:00,265.94,0,3539,3354,0,795,3,228,714,8.68249
17102,12/13/2020 14:00:00,2020-12-13 09:00:00,261.37,0,3422,3346,0,826,30,257,727,8.65196
17103,12/13/2020 15:00:00,2020-12-13 10:00:00,262.39,0,3510,3345,0,816,77,261,721,10.64109
17104,12/13/2020 16:00:00,2020-12-13 11:00:00,261.03,0,3385,3342,0,697,123,270,721,8.4045
17105,12/13/2020 17:00:00,2020-12-13 12:00:00,260.32,0,3445,3360,0,700,143,310,720,7.99923
17106,12/13/2020 18:00:00,2020-12-13 13:00:00,271.65,0,3787,3347,1,646,112,302,714,8.86107
17107,12/13/2020 19:00:00,2020-12-13 14:00:00,276.11,0,3944,3357,12,646,71,328,719,10.60137
17108,12/13/2020 20:00:00,2020-12-13 15:00:00,280.74,0,4191,3361,0,651,51,353,717,10.37705
17109,12/13/2020 21:00:00,2020-12-13 16:00:00,283.21,0,4551,3356,0,738,18,499,721,10.88945
17110,12/13/2020 22:00:00,2020-12-13 17:00:00,285.73,0,5444,3378,0,1358,0,492,732,12.42475
17111,12/13/2020 23:00:00,2020-12-13 18:00:00,284.11,0,5802,3347,0,1685,0,534,722,15.10677
17112,12/14/2020 00:00:00,2020-12-13 19:00:00,281.3,0,5564,3320,0,1616,0,550,710,3.52363
17113,12/14/2020 01:00:00,2020-12-13 20:00:00,286.62,0,5414,3328,0,1326,0,503,725,4.35923
17114,12/14/2020 02:00:00,2020-12-13 21:00:00,280.3,0,4961,3320,0,1246,0,498,724,3.55925
17115,12/14/2020 03:00:00,2020-12-13 22:00:00,269.4,0,4227,3302,0,1076,0,494,718,3.48088
17116,12/14/2020 04:00:00,2020-12-13 23:00:00,261.26,0,3568,3293,0,778,0,492,712,3.62626
17117,12/14/2020 05:00:00,2020-12-14 00:00:00,249.71,0,3107,3326,0,654,0,561,723,3.41549
17118,12/14/2020 06:00:00,2020-12-14 01:00:00,235.1,0,2629,3330,0,645,0,580,729,4.38057
