,UTC time,Local time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,avg_nuclear_production_forecast
11661,04/30/2020 21:00:00,2020-04-30 17:00:00,281,0,4339,2413,0,1064,30,887,626,2102.5269
11662,04/30/2020 22:00:00,2020-04-30 18:00:00,276.77,0,4572,2428,0,1399,24,909,635,2041.3352
11663,04/30/2020 23:00:00,2020-04-30 19:00:00,279.08,0,4627,2403,0,1482,8,820,631,2084.3948
11664,05/01/2020 00:00:00,2020-04-30 20:00:00,281.51,0,4650,2427,0,1446,1,760,628,2349.0515
11665,05/01/2020 01:00:00,2020-04-30 21:00:00,283.49,0,4611,2419,0,1337,0,771,628,2350.3699
11666,05/01/2020 02:00:00,2020-04-30 22:00:00,271.14,0,3990,2402,0,1275,0,770,617,2355.1897
11667,05/01/2020 03:00:00,2020-04-30 23:00:00,264.78,0,3452,2429,0,1016,0,745,621,2348.8784
11668,05/01/2020 04:00:00,2020-05-01 00:00:00,255.08,0,3214,2440,0,974,0,875,622,2359.35
11669,05/01/2020 05:00:00,2020-05-01 01:00:00,224.62,0,2251,2479,0,971,0,859,648,2365.9175
11670,05/01/2020 06:00:00,2020-05-01 02:00:00,216.39,0,2052,2475,0,964,0,858,633,2352.6687
11671,05/01/2020 07:00:00,2020-05-01 03:00:00,217.04,0,2077,2472,0,959,0,872,631,2322.4475
11672,05/01/2020 08:00:00,2020-05-01 04:00:00,212.65,0,1974,2478,0,946,0,894,633,2368.6492
11673,05/01/2020 09:00:00,2020-05-01 05:00:00,223.72,0,2255,2490,0,955,0,863,632,2343.525
11674,05/01/2020 10:00:00,2020-05-01 06:00:00,224.16,0,2251,2473,0,975,0,848,635,2381.7576
11675,05/01/2020 11:00:00,2020-05-01 07:00:00,238.87,0,2793,2502,0,1085,1,840,631,2372.6843
11676,05/01/2020 12:00:00,2020-05-01 08:00:00,262.81,0,3740,2516,0,1285,4,754,638,2341.7559
11677,05/01/2020 13:00:00,2020-05-01 09:00:00,278.44,0,4469,2492,14,1396,15,735,637,2348.1338
11678,05/01/2020 14:00:00,2020-05-01 10:00:00,272.37,0,4346,2464,4,1554,31,692,627,2382.0051
11679,05/01/2020 15:00:00,2020-05-01 11:00:00,284.46,0,4776,2488,0,1475,39,646,641,2310.6677
11680,05/01/2020 16:00:00,2020-05-01 12:00:00,295.38,2,5133,2475,15,1409,63,588,646,2400.1929
11681,05/01/2020 17:00:00,2020-05-01 13:00:00,295.6,8,4931,2446,12,1358,83,505,643,2366.4448
11682,05/01/2020 18:00:00,2020-05-01 14:00:00,298.38,11,4687,2453,0,1143,107,411,641,2337.853
11683,05/01/2020 19:00:00,2020-05-01 15:00:00,301,4,4571,2455,0,995,103,368,632,2396.1343
11684,05/01/2020 20:00:00,2020-05-01 16:00:00,294.09,6,4183,2461,0,990,79,350,635,2347.3218
11685,05/01/2020 21:00:00,2020-05-01 17:00:00,286.38,3,3964,2479,0,1032,70,364,627,2374.7588
11686,05/01/2020 22:00:00,2020-05-01 18:00:00,284.66,2,4181,2515,0,1232,49,372,628,2338.2993
11687,05/01/2020 23:00:00,2020-05-01 19:00:00,290.55,1,4391,2484,0,1286,20,324,620,2346.4617
11688,05/02/2020 00:00:00,2020-05-01 20:00:00,296.31,1,4559,2473,0,1289,4,269,615,2433.0977
11689,05/02/2020 01:00:00,2020-05-01 21:00:00,287.69,0,4384,2468,0,1441,0,306,626,2435.5684
11690,05/02/2020 02:00:00,2020-05-01 22:00:00,272.24,1,3786,2459,0,1336,0,454,620,2443.1338
11691,05/02/2020 03:00:00,2020-05-01 23:00:00,256.93,0,3142,2452,0,1067,0,635,616,2435.2012
11692,05/02/2020 04:00:00,2020-05-02 00:00:00,240.83,0,2679,2466,0,956,0,758,606,2448.7012
11693,05/02/2020 05:00:00,2020-05-02 01:00:00,227.43,0,2346,2464,0,930,0,834,602,2457.7227
11694,05/02/2020 06:00:00,2020-05-02 02:00:00,210.57,0,2030,2470,0,984,0,968,613,2438.4214
11695,05/02/2020 07:00:00,2020-05-02 03:00:00,198.92,0,1768,2465,0,972,0,1011,611,2415.891
11696,05/02/2020 08:00:00,2020-05-02 04:00:00,185.97,0,1502,2471,0,960,0,1074,616,2457.4988
11697,05/02/2020 09:00:00,2020-05-02 05:00:00,189.97,0,1547,2476,0,941,0,1034,623,2430.9036
11698,05/02/2020 10:00:00,2020-05-02 06:00:00,201.92,0,1792,2479,0,970,0,962,624,2465.9067
11699,05/02/2020 11:00:00,2020-05-02 07:00:00,205.33,0,1852,2476,0,1016,7,902,631,2456.869
11700,05/02/2020 12:00:00,2020-05-02 08:00:00,202.61,0,1875,2495,3,1118,47,936,647,2428.903
11701,05/02/2020 13:00:00,2020-05-02 09:00:00,202.66,0,1951,2560,20,1127,120,978,656,2431.196
11702,05/02/2020 14:00:00,2020-05-02 10:00:00,192.77,0,1702,2474,0,1032,169,974,626,2467.5972
11703,05/02/2020 15:00:00,2020-05-02 11:00:00,186.78,0,1596,2482,0,1045,189,1016,634,2401.4468
11704,05/02/2020 16:00:00,2020-05-02 12:00:00,200.81,0,1931,2493,0,1048,195,988,632,2482.684
11705,05/02/2020 17:00:00,2020-05-02 13:00:00,206.4,0,2086,2497,0,1089,197,953,629,2459.1716
11706,05/02/2020 18:00:00,2020-05-02 14:00:00,203.41,0,1958,2468,0,1077,193,906,623,2424.9683
11707,05/02/2020 19:00:00,2020-05-02 15:00:00,194.16,0,1719,2456,0,1068,191,893,618,2472.803
11708,05/02/2020 20:00:00,2020-05-02 16:00:00,202.86,0,1890,2490,0,1043,172,883,635,2431.469
11709,05/02/2020 21:00:00,2020-05-02 17:00:00,224.98,0,2465,2484,0,1137,109,833,636,2457.71
11710,05/02/2020 22:00:00,2020-05-02 18:00:00,239.07,0,3025,2481,0,1403,58,763,632,2430.4485
11711,05/02/2020 23:00:00,2020-05-02 19:00:00,243.25,0,3418,2490,0,1854,23,643,641,2432.7556
11712,05/03/2020 00:00:00,2020-05-02 20:00:00,254.03,0,3630,2465,0,1906,6,444,645,2464.524
11713,05/03/2020 01:00:00,2020-05-02 21:00:00,249.1,0,3612,2464,0,2225,0,336,654,2478.1028
11714,05/03/2020 02:00:00,2020-05-02 22:00:00,251.72,0,3236,2442,0,1801,0,267,644,2448.7214
11715,05/03/2020 03:00:00,2020-05-02 23:00:00,247.79,0,2831,2458,0,1526,0,230,641,2401.0085
11716,05/03/2020 04:00:00,2020-05-03 00:00:00,231.09,0,2149,2431,0,1342,0,194,633,2505.5059
11717,05/03/2020 05:00:00,2020-05-03 01:00:00,222.57,0,1759,2475,0,1077,0,198,642,2502.6177
11718,05/03/2020 06:00:00,2020-05-03 02:00:00,234.26,0,2004,2479,0,1069,0,156,640,2432.5051
11719,05/03/2020 07:00:00,2020-05-03 03:00:00,233.76,0,1966,2482,0,1072,0,129,644,2479.866
11720,05/03/2020 08:00:00,2020-05-03 04:00:00,223.86,0,1739,2461,0,1062,0,146,634,2458.7986
11721,05/03/2020 09:00:00,2020-05-03 05:00:00,234.02,0,1996,2484,0,1066,0,166,647,2479.2458
11722,05/03/2020 10:00:00,2020-05-03 06:00:00,234.41,0,2039,2461,0,1057,0,221,640,2442.1333
11723,05/03/2020 11:00:00,2020-05-03 07:00:00,213.82,0,1665,2461,0,1063,5,356,641,2489.8423
11724,05/03/2020 12:00:00,2020-05-03 08:00:00,219.57,0,1930,2503,0,1143,31,397,644,2518.384
11725,05/03/2020 13:00:00,2020-05-03 09:00:00,232.25,0,2289,2493,0,1198,73,357,644,2458.4844
11726,05/03/2020 14:00:00,2020-05-03 10:00:00,225.87,0,2119,2460,0,1243,134,268,631,2484.7136
11727,05/03/2020 15:00:00,2020-05-03 11:00:00,217.5,0,1916,2458,0,1248,171,242,630,2490.5642
11728,05/03/2020 16:00:00,2020-05-03 12:00:00,218.59,0,1936,2470,0,1140,192,277,618,2518.9417
11729,05/03/2020 17:00:00,2020-05-03 13:00:00,218.5,0,1993,2460,0,1118,206,334,601,2480.953
11730,05/03/2020 18:00:00,2020-05-03 14:00:00,218.31,0,2068,2498,0,1165,201,412,623,2457.6892
11731,05/03/2020 19:00:00,2020-05-03 15:00:00,219.34,0,2114,2471,0,1162,193,492,631,2478.7542
11732,05/03/2020 20:00:00,2020-05-03 16:00:00,218.48,0,2137,2490,0,1168,192,544,638,2437.8286
11733,05/03/2020 21:00:00,2020-05-03 17:00:00,226.05,0,2310,2466,0,1156,147,533,618,2445.6597
11734,05/03/2020 22:00:00,2020-05-03 18:00:00,234.11,0,2782,2503,0,1520,92,480,618,2480.4197
11735,05/03/2020 23:00:00,2020-05-03 19:00:00,243.7,0,3374,2509,0,2028,36,367,632,2441.827
11736,05/04/2020 00:00:00,2020-05-03 20:00:00,254.73,0,3647,2472,1,2022,5,311,640,2469.5378
11737,05/04/2020 01:00:00,2020-05-03 21:00:00,256.42,0,3733,2471,0,2107,0,275,652,2483.0442
11738,05/04/2020 02:00:00,2020-05-03 22:00:00,254.69,0,3370,2444,0,1781,0,311,644,2454.6218
11739,05/04/2020 03:00:00,2020-05-03 23:00:00,241.75,0,2736,2416,0,1525,0,352,631,2405.559
11740,05/04/2020 04:00:00,2020-05-04 00:00:00,223.34,0,2134,2432,0,1369,0,375,624,2513.332
11741,05/04/2020 05:00:00,2020-05-04 01:00:00,222.21,0,1966,2479,0,1018,0,416,595,2511.0193
11742,05/04/2020 06:00:00,2020-05-04 02:00:00,224.73,0,2033,2463,0,1016,0,394,574,2440.7
11743,05/04/2020 07:00:00,2020-05-04 03:00:00,223.49,0,2032,2473,0,1049,0,383,571,2486.5317
11744,05/04/2020 08:00:00,2020-05-04 04:00:00,228.37,0,2186,2503,0,1066,0,398,581,2465.6328
11745,05/04/2020 09:00:00,2020-05-04 05:00:00,243.98,0,2492,2497,0,1061,0,302,592,2487.8572
11746,05/04/2020 10:00:00,2020-05-04 06:00:00,254.14,0,2693,2473,0,1011,0,258,581,2449.9707
11747,05/04/2020 11:00:00,2020-05-04 07:00:00,259.55,0,3042,2503,0,1114,7,299,583,2497.0842
11748,05/04/2020 12:00:00,2020-05-04 08:00:00,260.4,0,3316,2496,0,1276,38,352,583,2528.121
11749,05/04/2020 13:00:00,2020-05-04 09:00:00,255.82,0,3298,2476,0,1295,115,425,585,2466.6804
11750,05/04/2020 14:00:00,2020-05-04 10:00:00,251.81,0,3223,2475,0,1256,172,478,586,2492.4233
11751,05/04/2020 15:00:00,2020-05-04 11:00:00,249.6,0,3105,2465,0,1193,192,493,589,2497.3433
11752,05/04/2020 16:00:00,2020-05-04 12:00:00,259.62,0,3417,2486,0,1163,200,480,601,2533.0503
11753,05/04/2020 17:00:00,2020-05-04 13:00:00,272.3,0,3979,2485,0,1271,161,487,608,2492.2063
11754,05/04/2020 18:00:00,2020-05-04 14:00:00,274.1,0,4103,2458,0,1340,112,510,595,2465.7175
11755,05/04/2020 19:00:00,2020-05-04 15:00:00,268.76,0,3837,2471,0,1206,94,609,600,2493.307
11756,05/04/2020 20:00:00,2020-05-04 16:00:00,269.27,0,3797,2478,0,1128,94,616,595,2447.698
11757,05/04/2020 21:00:00,2020-05-04 17:00:00,264.12,0,3787,2486,0,1230,79,703,601,2456.8586
11758,05/04/2020 22:00:00,2020-05-04 18:00:00,262.87,0,3961,2492,0,1341,48,811,596,2488.0134
11759,05/04/2020 23:00:00,2020-05-04 19:00:00,261.82,0,4194,2491,0,1541,24,885,591,2446.8682
11760,05/05/2020 00:00:00,2020-05-04 20:00:00,257.2,1,4192,2524,0,1696,6,936,609,2450.3994
11761,05/05/2020 01:00:00,2020-05-04 21:00:00,256.69,2,4015,2464,0,1608,0,912,594,2450.5703
11762,05/05/2020 02:00:00,2020-05-04 22:00:00,255.87,0,3754,2465,0,1392,0,899,597,2455.7515
11763,05/05/2020 03:00:00,2020-05-04 23:00:00,247.36,0,3203,2434,0,1193,0,867,590,2455.6394
11764,05/05/2020 04:00:00,2020-05-05 00:00:00,230.8,0,2651,2475,0,1071,0,927,596,2461.8623
11765,05/05/2020 05:00:00,2020-05-05 01:00:00,218.94,0,2221,2466,0,999,0,918,611,2469.755
11766,05/05/2020 06:00:00,2020-05-05 02:00:00,211.71,0,2016,2444,0,978,0,889,592,2458.3687
11767,05/05/2020 07:00:00,2020-05-05 03:00:00,203.65,0,1873,2497,0,1036,0,908,611,2430.1453
11768,05/05/2020 08:00:00,2020-05-05 04:00:00,206.46,0,1965,2488,0,1039,0,943,609,2473.6707
11769,05/05/2020 09:00:00,2020-05-05 05:00:00,209.95,0,2075,2499,0,1045,0,938,601,2445.8289
11770,05/05/2020 10:00:00,2020-05-05 06:00:00,230.88,0,2607,2496,0,1012,0,905,595,2481.4934
11771,05/05/2020 11:00:00,2020-05-05 07:00:00,240.29,0,2994,2515,0,1148,9,855,593,2471.444
11772,05/05/2020 12:00:00,2020-05-05 08:00:00,249.45,1,3449,2484,0,1320,54,823,587,2442.9355
11773,05/05/2020 13:00:00,2020-05-05 09:00:00,243.96,1,3244,2462,1,1290,130,797,586,2446.3796
11774,05/05/2020 14:00:00,2020-05-05 10:00:00,245.8,1,3118,2479,20,1111,182,757,595,2482.5037
11775,05/05/2020 15:00:00,2020-05-05 11:00:00,238.67,0,2833,2478,23,1090,208,705,596,2418.9978
11776,05/05/2020 16:00:00,2020-05-05 12:00:00,238.57,0,2835,2471,20,1095,212,696,592,2499.1409
11777,05/05/2020 17:00:00,2020-05-05 13:00:00,240.7,0,2919,2480,12,1079,215,713,597,2473.6106
11778,05/05/2020 18:00:00,2020-05-05 14:00:00,243.65,0,2964,2468,0,1055,212,677,598,2440.7766
11779,05/05/2020 19:00:00,2020-05-05 15:00:00,247.86,0,3072,2475,0,1044,204,660,600,2489.0046
11780,05/05/2020 20:00:00,2020-05-05 16:00:00,245.87,0,2992,2486,0,1073,196,631,609,2451.8162
11781,05/05/2020 21:00:00,2020-05-05 17:00:00,264.44,0,3517,2487,0,1070,153,595,634,2472.2986
11782,05/05/2020 22:00:00,2020-05-05 18:00:00,269.22,0,3804,2481,0,1253,90,574,636,2448.2646
11783,05/05/2020 23:00:00,2020-05-05 19:00:00,270.36,0,4125,2479,0,1575,33,541,629,2450.614
11784,05/06/2020 00:00:00,2020-05-05 20:00:00,272.96,0,4236,2478,0,1724,5,417,625,2449.8376
11785,05/06/2020 01:00:00,2020-05-05 21:00:00,271.37,0,4264,2473,30,1882,0,398,623,2449.5522
11786,05/06/2020 02:00:00,2020-05-05 22:00:00,277.15,0,4187,2465,25,1646,0,352,623,2454.252
11787,05/06/2020 03:00:00,2020-05-05 23:00:00,267.77,0,3571,2462,7,1491,0,275,619,2455.8772
11788,05/06/2020 04:00:00,2020-05-06 00:00:00,264.32,0,3139,2436,0,1294,0,209,620,2460.0505
11789,05/06/2020 05:00:00,2020-05-06 01:00:00,255.95,0,2509,2433,0,981,0,171,621,2468.0183
11790,05/06/2020 06:00:00,2020-05-06 02:00:00,252.78,0,2474,2479,0,990,0,178,625,2458.4727
11791,05/06/2020 07:00:00,2020-05-06 03:00:00,250.37,0,2432,2473,0,990,0,204,622,2428.8818
11792,05/06/2020 08:00:00,2020-05-06 04:00:00,245.37,0,2347,2474,0,941,0,277,608,2472.476
11793,05/06/2020 09:00:00,2020-05-06 05:00:00,250.25,0,2581,2513,0,945,0,337,610,2444.5632
11794,05/06/2020 10:00:00,2020-05-06 06:00:00,253.05,0,2716,2485,0,1037,1,330,611,2480.2986
11795,05/06/2020 11:00:00,2020-05-06 07:00:00,263.73,0,3296,2502,0,1262,13,307,612,2470.2468
11796,05/06/2020 12:00:00,2020-05-06 08:00:00,274.54,0,3667,2485,0,1303,52,212,603,2442.051
11797,05/06/2020 13:00:00,2020-05-06 09:00:00,280.62,2,3839,2475,2,1315,93,138,610,2445.7808
11798,05/06/2020 14:00:00,2020-05-06 10:00:00,285,8,3715,2464,69,1171,129,117,603,2481.4006
11799,05/06/2020 15:00:00,2020-05-06 11:00:00,280.95,3,3753,2485,64,1297,123,121,605,2418.9077
11800,05/06/2020 16:00:00,2020-05-06 12:00:00,279.93,0,3884,2473,24,1306,170,149,600,2498.4885
11801,05/06/2020 17:00:00,2020-05-06 13:00:00,288.89,7,3928,2474,11,1051,179,131,598,2472.363
11802,05/06/2020 18:00:00,2020-05-06 14:00:00,299.04,5,4214,2484,10,991,141,100,597,2440.323
11803,05/06/2020 19:00:00,2020-05-06 15:00:00,301.02,4,4202,2474,47,1003,107,101,594,2488.8938
11804,05/06/2020 20:00:00,2020-05-06 16:00:00,300.41,0,4272,2488,18,1067,80,77,598,2452.1372
11805,05/06/2020 21:00:00,2020-05-06 17:00:00,295.81,0,4251,2481,44,1314,45,67,620,2471.442
11806,05/06/2020 22:00:00,2020-05-06 18:00:00,299.79,0,4791,2482,6,1510,19,94,623,2447.9622
11807,05/06/2020 23:00:00,2020-05-06 19:00:00,298.31,0,4867,2473,0,1636,9,74,616,2450.336
11808,05/07/2020 00:00:00,2020-05-06 20:00:00,290.34,0,4677,2477,0,1803,2,75,628,2450.2437
11809,05/07/2020 01:00:00,2020-05-06 21:00:00,287.91,0,4503,2472,41,1807,0,104,638,2449.3757
11810,05/07/2020 02:00:00,2020-05-06 22:00:00,286.18,0,4164,2467,0,1462,0,191,637,2451.537
11811,05/07/2020 03:00:00,2020-05-06 23:00:00,282.92,0,3781,2464,0,1197,0,254,632,2454.947
11812,05/07/2020 04:00:00,2020-05-07 00:00:00,276.93,0,3370,2474,0,1066,0,235,637,2460.2258
11813,05/07/2020 05:00:00,2020-05-07 01:00:00,257.45,0,2638,2462,0,958,0,236,616,2464.4766
11814,05/07/2020 06:00:00,2020-05-07 02:00:00,251.99,0,2519,2480,0,939,0,262,609,2457.8794
11815,05/07/2020 07:00:00,2020-05-07 03:00:00,247.4,0,2400,2472,0,931,0,276,603,2427.1785
11816,05/07/2020 08:00:00,2020-05-07 04:00:00,247.78,0,2404,2486,0,933,0,267,610,2469.5916
11817,05/07/2020 09:00:00,2020-05-07 05:00:00,265.66,0,2827,2486,0,922,0,195,619,2443.4521
11818,05/07/2020 10:00:00,2020-05-07 06:00:00,276.64,0,3192,2482,0,941,0,181,618,2478.1858
11819,05/07/2020 11:00:00,2020-05-07 07:00:00,284.42,0,3628,2496,0,1078,10,154,624,2469.1462
11820,05/07/2020 12:00:00,2020-05-07 08:00:00,281.23,0,3821,2475,0,1354,45,114,617,2442.1865
11821,05/07/2020 13:00:00,2020-05-07 09:00:00,276.39,0,3715,2466,0,1358,118,92,597,2447.6997
11822,05/07/2020 14:00:00,2020-05-07 10:00:00,267.17,0,3284,2455,0,1202,180,133,603,2479.6948
11823,05/07/2020 15:00:00,2020-05-07 11:00:00,271.58,0,3405,2491,0,1118,190,158,616,2419.9956
11824,05/07/2020 16:00:00,2020-05-07 12:00:00,280.97,3,3715,2505,0,1030,185,213,624,2495.3064
11825,05/07/2020 17:00:00,2020-05-07 13:00:00,285.97,1,3887,2467,4,990,152,268,605,2468.045
11826,05/07/2020 18:00:00,2020-05-07 14:00:00,274.24,7,3415,2479,31,993,142,312,613,2440.3623
11827,05/07/2020 19:00:00,2020-05-07 15:00:00,267.52,3,3198,2481,32,997,153,309,612,2487.8286
11828,05/07/2020 20:00:00,2020-05-07 16:00:00,270.93,1,3357,2471,5,1001,150,293,604,2452.0251
11829,05/07/2020 21:00:00,2020-05-07 17:00:00,277.64,0,3470,2475,41,990,122,278,613,2469.6382
11830,05/07/2020 22:00:00,2020-05-07 18:00:00,283.2,0,4059,2508,0,1212,85,234,573,2446.0757
11831,05/07/2020 23:00:00,2020-05-07 19:00:00,292.69,0,4547,2480,0,1368,29,199,564,2449.1926
11832,05/08/2020 00:00:00,2020-05-07 20:00:00,292.82,0,4681,2478,0,1494,4,172,550,2455.1458
11833,05/08/2020 01:00:00,2020-05-07 21:00:00,283.68,0,4572,2467,0,1761,0,190,567,2454.2878
11834,05/08/2020 02:00:00,2020-05-07 22:00:00,284.46,0,4209,2463,0,1407,0,257,584,2458.6028
11835,05/08/2020 03:00:00,2020-05-07 23:00:00,285.55,1,3842,2463,0,1027,0,303,578,2463.8735
11836,05/08/2020 04:00:00,2020-05-08 00:00:00,272.9,2,3290,2469,0,901,0,368,584,2463.5112
11837,05/08/2020 05:00:00,2020-05-08 01:00:00,253.15,2,2803,2465,0,931,0,490,585,2471.8599
11838,05/08/2020 06:00:00,2020-05-08 02:00:00,236.52,1,2417,2469,0,937,0,599,594,2465.3274
11839,05/08/2020 07:00:00,2020-05-08 03:00:00,242.09,3,2592,2464,0,869,0,672,584,2434.4312
11840,05/08/2020 08:00:00,2020-05-08 04:00:00,232.07,1,2408,2470,0,863,0,758,575,2477.415
11841,05/08/2020 09:00:00,2020-05-08 05:00:00,231.93,1,2457,2488,0,869,0,809,581,2448.3286
11842,05/08/2020 10:00:00,2020-05-08 06:00:00,243.63,2,2798,2477,0,892,0,778,570,2484.2683
11843,05/08/2020 11:00:00,2020-05-08 07:00:00,252.49,0,3113,2482,0,940,11,753,573,2473.5266
11844,05/08/2020 12:00:00,2020-05-08 08:00:00,250.55,2,3192,2488,0,1080,56,699,560,2446.039
11845,05/08/2020 13:00:00,2020-05-08 09:00:00,257.45,3,3477,2476,0,1097,120,726,583,2449.1377
11846,05/08/2020 14:00:00,2020-05-08 10:00:00,254.13,1,3303,2471,31,1097,146,718,592,2485.8616
11847,05/08/2020 15:00:00,2020-05-08 11:00:00,252.46,2,3258,2474,50,1089,134,782,593,2426.2153
11848,05/08/2020 16:00:00,2020-05-08 12:00:00,241.75,2,2908,2450,6,1006,174,751,576,2502.5
11849,05/08/2020 17:00:00,2020-05-08 13:00:00,249.35,5,3146,2438,0,1041,170,746,590,2477.3093
11850,05/08/2020 18:00:00,2020-05-08 14:00:00,271.54,1,3922,2432,3,1086,109,726,596,2446.0806
11851,05/08/2020 19:00:00,2020-05-08 15:00:00,267.91,0,4078,2406,1,1420,75,689,578,2492.0422
11852,05/08/2020 20:00:00,2020-05-08 16:00:00,269.84,0,3821,2447,0,1143,55,653,586,2459.4192
11853,05/08/2020 21:00:00,2020-05-08 17:00:00,271.44,0,3820,2464,0,1176,41,564,587,2475.1848
11854,05/08/2020 22:00:00,2020-05-08 18:00:00,268.81,1,4077,2487,0,1663,27,427,602,2455.4187
11855,05/08/2020 23:00:00,2020-05-08 19:00:00,279.91,0,4379,2472,0,1677,10,291,600,2458.1914
11856,05/09/2020 00:00:00,2020-05-08 20:00:00,273.05,0,4208,2469,0,1848,1,230,591,2429.271
11857,05/09/2020 01:00:00,2020-05-08 21:00:00,272.31,0,4110,2476,0,1819,0,201,594,2429.9207
11858,05/09/2020 02:00:00,2020-05-08 22:00:00,274.07,0,3886,2461,0,1606,0,165,589,2434.9126
11859,05/09/2020 03:00:00,2020-05-08 23:00:00,268.39,0,3291,2453,0,1252,0,184,586,2437.0444
11860,05/09/2020 04:00:00,2020-05-09 00:00:00,273.5,0,3173,2467,0,1005,0,179,600,2439.1191
11861,05/09/2020 05:00:00,2020-05-09 01:00:00,268.39,0,2889,2472,0,884,0,195,602,2447.8665
11862,05/09/2020 06:00:00,2020-05-09 02:00:00,260.93,0,2701,2474,0,876,0,235,600,2438.0144
11863,05/09/2020 07:00:00,2020-05-09 03:00:00,255.55,0,2641,2479,0,874,0,326,600,2410.7495
11864,05/09/2020 08:00:00,2020-05-09 04:00:00,249.57,0,2577,2480,0,881,0,431,602,2453.1235
11865,05/09/2020 09:00:00,2020-05-09 05:00:00,250.25,0,2737,2486,0,918,0,512,592,2423.8916
11866,05/09/2020 10:00:00,2020-05-09 06:00:00,235.88,0,2514,2477,0,1095,0,569,594,2459.3416
11867,05/09/2020 11:00:00,2020-05-09 07:00:00,228.93,0,2527,2499,0,1239,8,667,601,2449.1885
11868,05/09/2020 12:00:00,2020-05-09 08:00:00,234.41,0,2977,2522,0,1449,26,786,613,2420.682
11869,05/09/2020 13:00:00,2020-05-09 09:00:00,235.72,0,3043,2466,0,1286,67,945,593,2423.1582
11870,05/09/2020 14:00:00,2020-05-09 10:00:00,244.94,0,3219,2473,0,970,103,1053,590,2461.4717
11871,05/09/2020 15:00:00,2020-05-09 11:00:00,230.19,2,2808,2469,0,944,152,1122,589,2400.572
11872,05/09/2020 16:00:00,2020-05-09 12:00:00,230.46,6,2854,2487,0,948,161,1146,588,2476.5535
11873,05/09/2020 17:00:00,2020-05-09 13:00:00,237.33,7,3093,2487,0,969,163,1141,586,2453.409
11874,05/09/2020 18:00:00,2020-05-09 14:00:00,237.33,7,3086,2481,0,967,163,1139,585,2421.1567
11875,05/09/2020 19:00:00,2020-05-09 15:00:00,237.38,7,3000,2412,0,940,158,1107,569,2465.022
11876,05/09/2020 20:00:00,2020-05-09 16:00:00,229.57,4,2724,2414,0,907,141,1106,569,2432.3306
11877,05/09/2020 21:00:00,2020-05-09 17:00:00,237.31,1,3041,2490,0,925,112,1146,584,2450.0576
11878,05/09/2020 22:00:00,2020-05-09 18:00:00,239.95,3,3344,2483,0,1195,83,1125,565,2430.7532
11879,05/09/2020 23:00:00,2020-05-09 19:00:00,244.48,2,3644,2486,0,1392,31,1113,560,2434.0933
11880,05/10/2020 00:00:00,2020-05-09 20:00:00,242.55,1,3738,2485,0,1643,6,1115,581,2466.1306
11881,05/10/2020 01:00:00,2020-05-09 21:00:00,240.21,0,3741,2471,0,1779,0,1108,583,2478.6248
11882,05/10/2020 02:00:00,2020-05-09 22:00:00,246.27,0,3704,2461,0,1517,0,1099,594,2455.7378
11883,05/10/2020 03:00:00,2020-05-09 23:00:00,252.81,0,3484,2444,0,1067,0,1063,589,2407.2988
11884,05/10/2020 04:00:00,2020-05-10 00:00:00,245.01,0,3100,2459,0,907,0,1099,596,2512.9036
11885,05/10/2020 05:00:00,2020-05-10 01:00:00,228.86,0,2613,2481,0,904,0,1112,601,2507.6716
11886,05/10/2020 06:00:00,2020-05-10 02:00:00,235.36,0,2763,2488,0,904,0,1106,627,2444.2556
11887,05/10/2020 07:00:00,2020-05-10 03:00:00,236.58,0,2713,2470,0,853,0,1067,624,2483.0344
11888,05/10/2020 08:00:00,2020-05-10 04:00:00,231.08,0,2551,2466,0,841,0,1089,626,2466.993
11889,05/10/2020 09:00:00,2020-05-10 05:00:00,227.7,1,2445,2473,0,837,0,1076,625,2485.5227
11890,05/10/2020 10:00:00,2020-05-10 06:00:00,230.38,0,2496,2469,0,841,0,1045,626,2454.011
11891,05/10/2020 11:00:00,2020-05-10 07:00:00,235.79,4,2717,2482,0,926,9,1033,630,2492.6138
11892,05/10/2020 12:00:00,2020-05-10 08:00:00,234.87,2,2705,2470,0,938,46,1005,625,2523.5156
11893,05/10/2020 13:00:00,2020-05-10 09:00:00,219.05,0,2429,2462,0,1094,114,1030,622,2471.9004
11894,05/10/2020 14:00:00,2020-05-10 10:00:00,209.29,1,2237,2483,0,1134,161,1063,629,2491.6597
11895,05/10/2020 15:00:00,2020-05-10 11:00:00,211.65,1,2224,2484,0,1064,142,1059,639,2493.5864
11896,05/10/2020 16:00:00,2020-05-10 12:00:00,220.48,0,2409,2478,0,960,153,1047,630,2530.007
11897,05/10/2020 17:00:00,2020-05-10 13:00:00,219.11,0,2368,2467,0,961,145,1047,624,2495.6523
11898,05/10/2020 18:00:00,2020-05-10 14:00:00,205.66,2,1946,2451,0,915,180,990,623,2472.3516
11899,05/10/2020 19:00:00,2020-05-10 15:00:00,206.95,1,2021,2460,0,894,167,1032,608,2497.092
11900,05/10/2020 20:00:00,2020-05-10 16:00:00,214.44,3,2258,2548,0,884,158,1079,631,2450.5403
11901,05/10/2020 21:00:00,2020-05-10 17:00:00,219.39,0,2358,2467,0,942,116,1045,615,2464.3508
