,UTC time,carbon_intensity,nat_gas,solar,other,hydro
4768,2019-07-18 16:00:00,166.99,643.0,112.0,12.0,699.0
4769,2019-07-18 17:00:00,160.8,657.0,122.0,16.0,774.0
4770,2019-07-18 18:00:00,156.8,668.0,146.0,16.0,805.0
4771,2019-07-18 19:00:00,160.24,735.0,152.0,15.0,849.0
4772,2019-07-18 20:00:00,154.48,742.0,154.0,15.0,922.0
4773,2019-07-18 21:00:00,125.66,748.0,154.0,15.0,1354.0
4774,2019-07-18 22:00:00,122.64,809.0,153.0,15.0,1534.0
4775,2019-07-18 23:00:00,125.52,931.0,150.0,15.0,1717.0
4776,2019-07-19 00:00:00,126.98,945.0,149.0,14.0,1709.0
4777,2019-07-19 01:00:00,119.79,878.0,131.0,14.0,1756.0
4778,2019-07-19 02:00:00,122.83,941.0,89.0,14.0,1856.0
4779,2019-07-19 03:00:00,130.58,998.0,26.0,15.0,1855.0
4780,2019-07-19 04:00:00,132.74,936.0,3.0,15.0,1720.0
4781,2019-07-19 05:00:00,139.34,911.0,3.0,15.0,1552.0
4782,2019-07-19 06:00:00,154.62,914.0,3.0,15.0,1311.0
4783,2019-07-19 07:00:00,142.45,724.0,3.0,15.0,1199.0
4784,2019-07-19 08:00:00,158.26,701.0,3.0,16.0,977.0
4785,2019-07-19 09:00:00,186.1,705.0,1.0,15.0,727.0
4786,2019-07-19 10:00:00,179.39,718.0,1.0,15.0,795.0
4787,2019-07-19 11:00:00,174.15,654.0,1.0,15.0,769.0
4788,2019-07-19 12:00:00,169.89,648.0,1.0,15.0,798.0
4789,2019-07-19 13:00:00,162.3,655.0,1.0,18.0,883.0
4790,2019-07-19 14:00:00,179.56,660.0,8.0,15.0,725.0
4791,2019-07-19 15:00:00,180.8,673.0,65.0,15.0,672.0
4792,2019-07-19 16:00:00,175.63,643.0,113.0,16.0,635.0
4793,2019-07-19 17:00:00,170.85,635.0,138.0,16.0,640.0
4794,2019-07-19 18:00:00,155.13,703.0,140.0,16.0,877.0
4795,2019-07-19 19:00:00,156.27,732.0,165.0,16.0,879.0
4796,2019-07-19 20:00:00,154.07,629.0,160.0,17.0,768.0
4797,2019-07-19 21:00:00,144.02,638.0,163.0,17.0,889.0
4798,2019-07-19 22:00:00,126.48,647.0,153.0,17.0,1153.0
4799,2019-07-19 23:00:00,130.01,676.0,148.0,17.0,1158.0
4800,2019-07-20 00:00:00,128.1,701.0,147.0,17.0,1236.0
4801,2019-07-20 01:00:00,127.8,767.0,130.0,17.0,1383.0
4802,2019-07-20 02:00:00,121.8,841.0,93.0,17.0,1684.0
4803,2019-07-20 03:00:00,127.2,931.0,25.0,17.0,1812.0
4804,2019-07-20 04:00:00,137.03,853.0,2.0,14.0,1493.0
4805,2019-07-20 05:00:00,150.24,915.0,2.0,14.0,1376.0
4806,2019-07-20 06:00:00,161.72,921.0,2.0,14.0,1220.0
4807,2019-07-20 07:00:00,182.95,936.0,0.0,14.0,987.0
4808,2019-07-20 08:00:00,184.72,809.0,0.0,14.0,841.0
4809,2019-07-20 09:00:00,174.13,743.0,0.0,14.0,868.0
4810,2019-07-20 10:00:00,171.25,691.0,0.0,14.0,835.0
4811,2019-07-20 11:00:00,170.95,705.0,0.0,14.0,854.0
4812,2019-07-20 12:00:00,164.81,676.0,0.0,15.0,879.0
4813,2019-07-20 13:00:00,162.47,656.0,0.0,15.0,876.0
4814,2019-07-20 14:00:00,179.04,658.0,11.0,15.0,724.0
4815,2019-07-20 15:00:00,178.37,614.0,56.0,15.0,637.0
4816,2019-07-20 16:00:00,168.14,607.0,118.0,15.0,647.0
4817,2019-07-20 17:00:00,164.53,605.0,136.0,15.0,657.0
4818,2019-07-20 18:00:00,160.4,604.0,149.0,15.0,679.0
4819,2019-07-20 19:00:00,151.09,608.0,159.0,15.0,764.0
4820,2019-07-20 20:00:00,169.67,652.0,166.0,16.0,642.0
4821,2019-07-20 21:00:00,164.91,670.0,162.0,16.0,711.0
4822,2019-07-20 22:00:00,154.64,661.0,160.0,16.0,804.0
4823,2019-07-20 23:00:00,126.97,681.0,161.0,16.0,1199.0
4824,2019-07-21 00:00:00,123.48,700.0,150.0,16.0,1306.0
4825,2019-07-21 01:00:00,118.4,690.0,136.0,16.0,1392.0
4826,2019-07-21 02:00:00,122.64,821.0,87.0,16.0,1628.0
4827,2019-07-21 03:00:00,129.43,913.0,28.0,16.0,1724.0
4828,2019-07-21 04:00:00,117.78,679.0,3.0,17.0,1517.0
4829,2019-07-21 05:00:00,143.45,868.0,3.0,17.0,1419.0
4830,2019-07-21 06:00:00,156.51,919.0,3.0,17.0,1296.0
4831,2019-07-21 07:00:00,183.37,885.0,3.0,17.0,934.0
4832,2019-07-21 08:00:00,167.62,741.0,3.0,17.0,933.0
4833,2019-07-21 09:00:00,162.43,640.0,3.0,17.0,858.0
4834,2019-07-21 10:00:00,165.99,664.0,3.0,17.0,855.0
4835,2019-07-21 11:00:00,161.83,690.0,1.0,17.0,930.0
4836,2019-07-21 12:00:00,164.35,599.0,0.0,15.0,787.0
4837,2019-07-21 13:00:00,171.17,666.0,0.0,15.0,809.0
4838,2019-07-21 14:00:00,155.02,637.0,8.0,15.0,916.0
4839,2019-07-21 15:00:00,182.37,613.0,62.0,15.0,601.0
4840,2019-07-21 16:00:00,185.98,604.0,108.0,15.0,521.0
4841,2019-07-21 17:00:00,183.21,610.0,139.0,15.0,515.0
4842,2019-07-21 18:00:00,169.89,597.0,146.0,15.0,593.0
4843,2019-07-21 19:00:00,167.05,616.0,155.0,15.0,630.0
4844,2019-07-21 20:00:00,167.12,670.0,151.0,15.0,699.0
4845,2019-07-21 21:00:00,164.79,822.0,138.0,15.0,923.0
4846,2019-07-21 22:00:00,141.58,887.0,144.0,15.0,1333.0
4847,2019-07-21 23:00:00,137.52,936.0,143.0,15.0,1487.0
4848,2019-07-22 00:00:00,133.73,954.0,116.0,15.0,1619.0
4849,2019-07-22 01:00:00,123.68,914.0,109.0,15.0,1766.0
4850,2019-07-22 02:00:00,120.15,910.0,76.0,15.0,1873.0
4851,2019-07-22 03:00:00,124.71,938.0,23.0,15.0,1876.0
4852,2019-07-22 04:00:00,136.61,961.0,5.0,15.0,1685.0
4853,2019-07-22 05:00:00,141.21,985.0,2.0,15.0,1640.0
4854,2019-07-22 06:00:00,157.46,1004.0,2.0,15.0,1393.0
4855,2019-07-22 07:00:00,177.47,959.0,2.0,15.0,1072.0
4856,2019-07-22 08:00:00,180.34,912.0,2.0,15.0,990.0
4857,2019-07-22 09:00:00,181.73,904.0,2.0,15.0,967.0
4858,2019-07-22 10:00:00,168.57,753.0,1.0,15.0,935.0
4859,2019-07-22 11:00:00,164.64,710.0,1.0,15.0,922.0
4860,2019-07-22 12:00:00,164.02,758.0,1.0,16.0,991.0
4861,2019-07-22 13:00:00,175.23,901.0,1.0,16.0,1037.0
4862,2019-07-22 14:00:00,162.16,789.0,7.0,16.0,1045.0
4863,2019-07-22 15:00:00,189.76,866.0,53.0,16.0,802.0
4864,2019-07-22 16:00:00,191.65,937.0,116.0,16.0,788.0
4865,2019-07-22 17:00:00,201.35,1002.0,133.0,16.0,736.0
4866,2019-07-22 18:00:00,221.03,1192.0,142.0,16.0,687.0
4867,2019-07-22 19:00:00,223.08,1275.0,150.0,16.0,715.0
4868,2019-07-22 20:00:00,215.68,1399.0,154.0,15.0,872.0
4869,2019-07-22 21:00:00,200.05,1549.0,150.0,15.0,1194.0
4870,2019-07-22 22:00:00,192.06,1603.0,148.0,15.0,1367.0
4871,2019-07-22 23:00:00,187.5,1652.0,150.0,15.0,1489.0
4872,2019-07-23 00:00:00,179.22,1656.0,141.0,15.0,1655.0
4873,2019-07-23 01:00:00,178.33,1693.0,127.0,15.0,1726.0
4874,2019-07-23 02:00:00,174.43,1688.0,88.0,15.0,1839.0
4875,2019-07-23 03:00:00,181.79,1689.0,19.0,15.0,1762.0
4876,2019-07-23 04:00:00,190.18,1696.0,5.0,17.0,1633.0
4877,2019-07-23 05:00:00,201.48,1641.0,5.0,17.0,1399.0
4878,2019-07-23 06:00:00,202.01,1629.0,5.0,17.0,1381.0
4879,2019-07-23 07:00:00,218.03,1554.0,3.0,17.0,1108.0
4880,2019-07-23 08:00:00,216.79,1579.0,3.0,17.0,1141.0
4881,2019-07-23 09:00:00,215.32,1500.0,3.0,17.0,1103.0
4882,2019-07-23 10:00:00,208.77,1343.0,3.0,17.0,1064.0
4883,2019-07-23 11:00:00,198.93,1179.0,1.0,17.0,1045.0
4884,2019-07-23 12:00:00,206.18,1290.0,1.0,14.0,1049.0
4885,2019-07-23 13:00:00,204.08,1361.0,1.0,14.0,1131.0
4886,2019-07-23 14:00:00,212.31,1395.0,3.0,14.0,1057.0
4887,2019-07-23 15:00:00,232.63,1538.0,45.0,8.0,875.0
4888,2019-07-23 16:00:00,231.39,1490.0,102.0,1.0,792.0
4889,2019-07-23 17:00:00,227.58,1538.0,127.0,1.0,837.0
4890,2019-07-23 18:00:00,221.03,1422.0,153.0,1.0,807.0
4891,2019-07-23 19:00:00,216.46,1447.0,151.0,1.0,877.0
4892,2019-07-23 20:00:00,214.67,1563.0,160.0,3.0,976.0
4893,2019-07-23 21:00:00,218.22,1632.0,155.0,3.0,985.0
4894,2019-07-23 22:00:00,205.96,1637.0,149.0,9.0,1171.0
4895,2019-07-23 23:00:00,195.42,1524.0,152.0,9.0,1227.0
4896,2019-07-24 00:00:00,180.47,1525.0,150.0,13.0,1480.0
4897,2019-07-24 01:00:00,186.16,1565.0,132.0,16.0,1447.0
4898,2019-07-24 02:00:00,188.19,1619.0,80.0,16.0,1517.0
4899,2019-07-24 03:00:00,190.4,1575.0,24.0,19.0,1500.0
4900,2019-07-24 04:00:00,175.09,1256.0,2.0,17.0,1435.0
4901,2019-07-24 05:00:00,186.11,1380.0,2.0,17.0,1397.0
4902,2019-07-24 06:00:00,185.76,1424.0,2.0,17.0,1446.0
4903,2019-07-24 07:00:00,196.0,1362.0,2.0,17.0,1240.0
4904,2019-07-24 08:00:00,228.82,1357.0,2.0,17.0,861.0
4905,2019-07-24 09:00:00,269.06,1244.0,2.0,17.0,484.0
4906,2019-07-24 10:00:00,265.4,1259.0,2.0,17.0,514.0
4907,2019-07-24 11:00:00,270.69,1153.0,0.0,16.0,441.0
4908,2019-07-24 12:00:00,252.49,1120.0,0.0,17.0,543.0
4909,2019-07-24 13:00:00,239.58,1266.0,0.0,17.0,713.0
4910,2019-07-24 14:00:00,226.02,1235.0,4.0,17.0,809.0
4911,2019-07-24 15:00:00,200.95,1138.0,64.0,17.0,925.0
4912,2019-07-24 16:00:00,225.19,1125.0,114.0,10.0,625.0
4913,2019-07-24 17:00:00,228.23,1170.0,135.0,10.0,607.0
4914,2019-07-24 18:00:00,219.64,1235.0,146.0,9.0,714.0
4915,2019-07-24 19:00:00,202.27,1252.0,218.0,8.0,835.0
4916,2019-07-24 20:00:00,206.98,1217.0,155.0,16.0,832.0
4917,2019-07-24 21:00:00,196.38,1328.0,160.0,16.0,1045.0
4918,2019-07-24 22:00:00,185.7,1537.0,157.0,16.0,1402.0
4919,2019-07-24 23:00:00,187.09,1621.0,143.0,16.0,1475.0
4920,2019-07-25 00:00:00,186.68,1516.0,147.0,17.0,1377.0
4921,2019-07-25 01:00:00,183.07,1508.0,124.0,16.0,1450.0
4922,2019-07-25 02:00:00,172.72,1636.0,89.0,16.0,1817.0
4923,2019-07-25 03:00:00,369.8,3296596.0,30.0,17.0,1791.0
4924,2019-07-25 04:00:00,369.8,3296432.0,7.0,18.0,1744.0
4925,2019-07-25 05:00:00,166.79,1424.0,3.0,18.0,1776.0
4926,2019-07-25 06:00:00,179.96,1423.0,1.0,17.0,1539.0
4927,2019-07-25 07:00:00,183.74,1428.0,1.0,19.0,1487.0
4928,2019-07-25 08:00:00,207.74,1351.0,1.0,18.0,1086.0
4929,2019-07-25 09:00:00,197.5,1363.0,1.0,16.0,1220.0
4930,2019-07-25 10:00:00,215.18,1128.0,1.0,17.0,839.0
4931,2019-07-25 11:00:00,213.32,1138.0,1.0,16.0,862.0
4932,2019-07-25 12:00:00,221.86,1092.0,1.0,20.0,760.0
4933,2019-07-25 13:00:00,215.04,1147.0,1.0,17.0,854.0
4934,2019-07-25 14:00:00,201.04,1164.0,2.0,16.0,1006.0
4935,2019-07-25 15:00:00,231.51,1200.0,12.0,19.0,734.0
4936,2019-07-25 16:00:00,209.7,1465.0,95.0,19.0,1058.0
4937,2019-07-25 17:00:00,216.9,1574.0,115.0,20.0,1029.0
4938,2019-07-25 18:00:00,217.2,1575.0,140.0,20.0,1001.0
4939,2019-07-25 19:00:00,206.19,1473.0,139.0,20.0,1067.0
4940,2019-07-25 20:00:00,197.1,1550.0,149.0,20.0,1249.0
4941,2019-07-25 21:00:00,186.92,1582.0,142.0,20.0,1449.0
4942,2019-07-25 22:00:00,186.15,1675.0,130.0,20.0,1566.0
4943,2019-07-25 23:00:00,187.75,1747.0,147.0,19.0,1588.0
4944,2019-07-26 00:00:00,177.89,1696.0,132.0,19.0,1742.0
4945,2019-07-26 01:00:00,173.44,1615.0,112.0,18.0,1760.0
4946,2019-07-26 02:00:00,175.58,1660.0,71.0,18.0,1808.0
4947,2019-07-26 03:00:00,180.22,1614.0,22.0,18.0,1717.0
4948,2019-07-26 04:00:00,191.6,1538.0,1.0,18.0,1467.0
4949,2019-07-26 05:00:00,191.0,1579.0,1.0,18.0,1515.0
4950,2019-07-26 06:00:00,196.05,1586.0,1.0,18.0,1441.0
4951,2019-07-26 07:00:00,197.34,1587.0,1.0,18.0,1422.0
4952,2019-07-26 08:00:00,204.81,1512.0,1.0,18.0,1251.0
4953,2019-07-26 09:00:00,208.05,1451.0,1.0,19.0,1162.0
4954,2019-07-26 10:00:00,204.92,1313.0,1.0,19.0,1091.0
4955,2019-07-26 11:00:00,200.34,1172.0,0.0,19.0,1028.0
4956,2019-07-26 12:00:00,200.18,1191.0,0.0,19.0,1046.0
4957,2019-07-26 13:00:00,204.47,1336.0,0.0,19.0,1116.0
4958,2019-07-26 14:00:00,204.16,1340.0,1.0,19.0,1122.0
4959,2019-07-26 15:00:00,221.74,1241.0,51.0,19.0,809.0
4960,2019-07-26 16:00:00,237.11,1099.0,110.0,19.0,533.0
4961,2019-07-26 17:00:00,228.15,1143.0,142.0,18.0,596.0
4962,2019-07-26 18:00:00,218.95,1294.0,141.0,18.0,781.0
4963,2019-07-26 19:00:00,214.72,1395.0,161.0,18.0,878.0
4964,2019-07-26 20:00:00,210.81,1344.0,154.0,18.0,892.0
4965,2019-07-26 21:00:00,203.32,1520.0,162.0,18.0,1117.0
4966,2019-07-26 22:00:00,207.6,1414.0,151.0,18.0,987.0
4967,2019-07-26 23:00:00,182.27,1320.0,149.0,16.0,1245.0
4968,2019-07-27 00:00:00,171.29,1307.0,147.0,19.0,1414.0
4969,2019-07-27 01:00:00,168.96,1269.0,125.0,20.0,1433.0
4970,2019-07-27 02:00:00,162.88,1393.0,83.0,20.0,1739.0
4971,2019-07-27 03:00:00,167.59,1446.0,26.0,20.0,1769.0
4972,2019-07-27 04:00:00,161.14,1346.0,0.0,20.0,1796.0
4973,2019-07-27 05:00:00,176.71,1235.0,0.0,20.0,1396.0
4974,2019-07-27 06:00:00,181.55,1331.0,0.0,20.0,1425.0
4975,2019-07-27 07:00:00,189.61,1205.0,0.0,19.0,1185.0
4976,2019-07-27 08:00:00,202.4,1356.0,0.0,18.0,1156.0
4977,2019-07-27 09:00:00,202.18,1361.0,0.0,17.0,1161.0
4978,2019-07-27 10:00:00,204.96,1323.0,0.0,17.0,1096.0
4979,2019-07-27 11:00:00,207.64,1179.0,0.0,17.0,952.0
4980,2019-07-27 12:00:00,205.07,1153.0,0.0,17.0,958.0
4981,2019-07-27 13:00:00,210.06,1159.0,0.0,17.0,912.0
4982,2019-07-27 14:00:00,216.02,1164.0,5.0,17.0,853.0
4983,2019-07-27 15:00:00,246.02,1078.0,61.0,17.0,505.0
4984,2019-07-27 16:00:00,226.91,1056.0,107.0,17.0,585.0
4985,2019-07-27 17:00:00,222.95,1088.0,130.0,18.0,616.0
4986,2019-07-27 18:00:00,219.01,1115.0,144.0,18.0,654.0
4987,2019-07-27 19:00:00,218.3,1178.0,153.0,18.0,695.0
4988,2019-07-27 20:00:00,219.44,1211.0,151.0,18.0,709.0
4989,2019-07-27 21:00:00,202.35,1307.0,157.0,18.0,959.0
4990,2019-07-27 22:00:00,201.43,1296.0,150.0,18.0,968.0
4991,2019-07-27 23:00:00,174.67,1258.0,149.0,18.0,1299.0
4992,2019-07-28 00:00:00,164.82,1326.0,143.0,19.0,1555.0
4993,2019-07-28 01:00:00,166.04,1417.0,125.0,18.0,1660.0
4994,2019-07-28 02:00:00,166.4,1538.0,86.0,18.0,1840.0
4995,2019-07-28 03:00:00,171.15,1536.0,23.0,18.0,1804.0
4996,2019-07-28 04:00:00,167.15,1364.0,2.0,15.0,1690.0
4997,2019-07-28 05:00:00,190.08,1430.0,2.0,15.0,1382.0
4998,2019-07-28 06:00:00,194.36,1488.0,2.0,15.0,1372.0
4999,2019-07-28 07:00:00,202.25,1478.0,2.0,18.0,1257.0
5000,2019-07-28 08:00:00,218.42,1436.0,2.0,18.0,1024.0
5001,2019-07-28 09:00:00,211.95,1410.0,2.0,19.0,1082.0
5002,2019-07-28 10:00:00,213.88,1274.0,2.0,19.0,960.0
5003,2019-07-28 11:00:00,227.66,1214.0,0.0,19.0,788.0
5004,2019-07-28 12:00:00,215.51,1221.0,0.0,19.0,907.0
5005,2019-07-28 13:00:00,222.1,1198.0,0.0,19.0,828.0
5006,2019-07-28 14:00:00,225.05,1190.0,2.0,19.0,794.0
5007,2019-07-28 15:00:00,240.77,1195.0,50.0,17.0,615.0
5008,2019-07-28 16:00:00,225.94,1179.0,111.0,17.0,667.0
5009,2019-07-28 17:00:00,223.25,1187.0,131.0,17.0,676.0
5010,2019-07-28 18:00:00,226.55,1219.0,135.0,17.0,663.0
5011,2019-07-28 19:00:00,229.81,1327.0,153.0,17.0,682.0
5012,2019-07-28 20:00:00,232.22,1295.0,152.0,14.0,637.0
5013,2019-07-28 21:00:00,225.89,1380.0,150.0,14.0,752.0
5014,2019-07-28 22:00:00,203.92,1417.0,147.0,17.0,1038.0
5015,2019-07-28 23:00:00,193.23,1521.0,141.0,17.0,1284.0
5016,2019-07-29 00:00:00,178.79,1488.0,141.0,17.0,1488.0
5017,2019-07-29 01:00:00,171.56,1579.0,122.0,16.0,1742.0
5018,2019-07-29 02:00:00,184.35,1844.0,84.0,16.0,1807.0
5019,2019-07-29 03:00:00,190.32,1975.0,21.0,16.0,1876.0
5020,2019-07-29 04:00:00,213.99,2133.0,1.0,16.0,1581.0
5021,2019-07-29 05:00:00,222.88,2028.0,1.0,16.0,1363.0
5022,2019-07-29 06:00:00,238.25,1923.0,1.0,16.0,1085.0
5023,2019-07-29 07:00:00,235.35,1815.0,1.0,17.0,1062.0
5024,2019-07-29 08:00:00,219.35,1691.0,1.0,17.0,1188.0
5025,2019-07-29 09:00:00,232.47,1511.0,1.0,17.0,918.0
5026,2019-07-29 10:00:00,231.57,1383.0,1.0,17.0,851.0
5027,2019-07-29 11:00:00,230.43,1363.0,0.0,17.0,851.0
5028,2019-07-29 12:00:00,229.53,1334.0,0.0,17.0,842.0
5029,2019-07-29 13:00:00,227.08,1368.0,0.0,17.0,887.0
5030,2019-07-29 14:00:00,216.51,1486.0,6.0,16.0,1074.0
5031,2019-07-29 15:00:00,239.92,1424.0,52.0,15.0,741.0
5032,2019-07-29 16:00:00,227.22,1356.0,115.0,15.0,760.0
5033,2019-07-29 17:00:00,232.24,1399.0,135.0,15.0,717.0
5034,2019-07-29 18:00:00,234.48,1423.0,148.0,19.0,702.0
5035,2019-07-29 19:00:00,230.88,1425.0,157.0,15.0,724.0
5036,2019-07-29 20:00:00,225.25,1302.0,156.0,15.0,704.0
5037,2019-07-29 21:00:00,219.2,1315.0,156.0,15.0,773.0
5038,2019-07-29 22:00:00,193.3,1870.0,159.0,15.0,1580.0
5039,2019-07-29 23:00:00,212.07,2015.0,162.0,16.0,1366.0
5040,2019-07-30 00:00:00,190.59,1896.0,151.0,16.0,1666.0
5041,2019-07-30 01:00:00,193.89,1858.0,126.0,16.0,1593.0
5042,2019-07-30 02:00:00,185.37,1890.0,87.0,16.0,1829.0
5043,2019-07-30 03:00:00,193.73,1946.0,18.0,18.0,1788.0
5044,2019-07-30 04:00:00,202.89,1758.0,5.0,18.0,1476.0
5045,2019-07-30 05:00:00,195.7,1617.0,5.0,18.0,1470.0
5046,2019-07-30 06:00:00,206.98,1563.0,5.0,18.0,1258.0
5047,2019-07-30 07:00:00,213.37,1462.0,5.0,17.0,1097.0
5048,2019-07-30 08:00:00,213.4,1472.0,5.0,17.0,1104.0
5049,2019-07-30 09:00:00,217.72,1347.0,5.0,17.0,965.0
5050,2019-07-30 10:00:00,214.22,1278.0,5.0,17.0,953.0
5051,2019-07-30 11:00:00,224.45,1209.0,1.0,16.0,808.0
5052,2019-07-30 12:00:00,217.13,1221.0,1.0,16.0,885.0
5053,2019-07-30 13:00:00,209.66,1347.0,1.0,16.0,1057.0
5054,2019-07-30 14:00:00,213.95,1445.0,10.0,16.0,1071.0
5055,2019-07-30 15:00:00,214.37,1400.0,57.0,17.0,988.0
5056,2019-07-30 16:00:00,225.0,1402.0,120.0,17.0,810.0
5057,2019-07-30 17:00:00,227.09,1345.0,142.0,18.0,732.0
5058,2019-07-30 18:00:00,222.23,1276.0,148.0,18.0,729.0
5059,2019-07-30 19:00:00,224.43,1351.0,155.0,19.0,751.0
5060,2019-07-30 20:00:00,221.85,1229.0,159.0,19.0,692.0
5061,2019-07-30 21:00:00,193.62,1308.0,159.0,19.0,1070.0
5062,2019-07-30 22:00:00,160.55,1251.0,163.0,19.0,1518.0
5063,2019-07-30 23:00:00,165.28,1259.0,151.0,18.0,1453.0
5064,2019-07-31 00:00:00,163.08,1226.0,147.0,18.0,1454.0
5065,2019-07-31 01:00:00,167.72,1314.0,122.0,17.0,1504.0
5066,2019-07-31 02:00:00,169.74,1398.0,85.0,17.0,1605.0
5067,2019-07-31 03:00:00,169.2,1433.0,22.0,16.0,1717.0
5068,2019-07-31 04:00:00,177.01,1429.0,2.0,16.0,1592.0
5069,2019-07-31 05:00:00,169.59,1165.0,2.0,16.0,1413.0
5070,2019-07-31 06:00:00,160.35,1030.0,2.0,16.0,1386.0
5071,2019-07-31 07:00:00,171.91,1065.0,2.0,17.0,1265.0
5072,2019-07-31 08:00:00,192.7,885.0,2.0,17.0,846.0
5073,2019-07-31 09:00:00,207.81,910.0,2.0,18.0,740.0
5074,2019-07-31 10:00:00,219.65,948.0,2.0,18.0,676.0
5075,2019-07-31 11:00:00,206.44,818.0,1.0,19.0,681.0
5076,2019-07-31 12:00:00,196.35,888.0,1.0,19.0,821.0
5077,2019-07-31 13:00:00,201.79,830.0,1.0,19.0,726.0
5078,2019-07-31 14:00:00,228.52,942.0,4.0,19.0,608.0
5079,2019-07-31 15:00:00,222.49,966.0,60.0,18.0,609.0
5080,2019-07-31 16:00:00,202.85,864.0,111.0,18.0,634.0
5081,2019-07-31 17:00:00,200.52,993.0,201.0,17.0,670.0
5082,2019-07-31 18:00:00,210.94,835.0,149.0,17.0,510.0
5083,2019-07-31 19:00:00,190.41,920.0,160.0,15.0,738.0
5084,2019-07-31 20:00:00,163.89,840.0,158.0,15.0,936.0
5085,2019-07-31 21:00:00,162.17,827.0,160.0,15.0,938.0
5086,2019-07-31 22:00:00,162.02,912.0,152.0,15.0,1057.0
5087,2019-07-31 23:00:00,164.71,1119.0,148.0,15.0,1284.0
5088,2019-08-01 00:00:00,161.63,1171.0,147.0,15.0,1401.0
5089,2019-08-01 01:00:00,147.24,1013.0,130.0,17.0,1452.0
5090,2019-08-01 02:00:00,141.71,1087.0,81.0,17.0,1722.0
5091,2019-08-01 03:00:00,147.3,1213.0,18.0,19.0,1871.0
5092,2019-08-01 04:00:00,155.9,1208.0,2.0,19.0,1708.0
5093,2019-08-01 05:00:00,158.26,1172.0,2.0,19.0,1616.0
5094,2019-08-01 06:00:00,167.05,1110.0,2.0,19.0,1393.0
5095,2019-08-01 07:00:00,177.27,1010.0,2.0,20.0,1141.0
5096,2019-08-01 08:00:00,180.65,1046.0,2.0,20.0,1138.0
5097,2019-08-01 09:00:00,179.37,941.0,2.0,19.0,1040.0
5098,2019-08-01 10:00:00,187.26,844.0,2.0,19.0,861.0
5099,2019-08-01 11:00:00,190.81,842.0,1.0,18.0,826.0
5100,2019-08-01 12:00:00,189.24,864.0,1.0,18.0,861.0
5101,2019-08-01 13:00:00,182.05,867.0,1.0,18.0,933.0
5102,2019-08-01 14:00:00,179.94,897.0,7.0,18.0,980.0
5103,2019-08-01 15:00:00,187.03,841.0,53.0,17.0,805.0
5104,2019-08-01 16:00:00,227.1,812.0,114.0,17.0,423.0
5105,2019-08-01 17:00:00,223.52,832.0,144.0,17.0,428.0
5106,2019-08-01 18:00:00,227.74,863.0,152.0,17.0,413.0
5107,2019-08-01 19:00:00,242.58,884.0,155.0,18.0,334.0
5108,2019-08-01 20:00:00,192.1,878.0,156.0,18.0,693.0
5109,2019-08-01 21:00:00,169.63,1010.0,165.0,18.0,1071.0
5110,2019-08-01 22:00:00,159.5,1023.0,159.0,18.0,1238.0
5111,2019-08-01 23:00:00,157.11,1038.0,149.0,19.0,1308.0
5112,2019-08-02 00:00:00,149.93,943.0,145.0,19.0,1293.0
5113,2019-08-02 01:00:00,148.18,1079.0,134.0,19.0,1536.0
5114,2019-08-02 02:00:00,149.16,1144.0,89.0,19.0,1659.0
5115,2019-08-02 03:00:00,148.16,1207.0,18.0,19.0,1844.0
5116,2019-08-02 04:00:00,148.14,1176.0,2.0,19.0,1814.0
5117,2019-08-02 05:00:00,156.34,1132.0,2.0,19.0,1596.0
5118,2019-08-02 06:00:00,155.57,1083.0,2.0,19.0,1542.0
5119,2019-08-02 07:00:00,171.43,920.0,2.0,18.0,1106.0
5120,2019-08-02 08:00:00,172.86,884.0,2.0,18.0,1048.0
5121,2019-08-02 09:00:00,186.56,868.0,2.0,18.0,889.0
5122,2019-08-02 10:00:00,198.87,961.0,2.0,18.0,859.0
5123,2019-08-02 11:00:00,181.76,786.0,1.0,18.0,852.0
5124,2019-08-02 12:00:00,178.98,791.0,1.0,18.0,883.0
5125,2019-08-02 13:00:00,174.55,833.0,1.0,18.0,973.0
5126,2019-08-02 14:00:00,195.8,860.0,4.0,18.0,796.0
5127,2019-08-02 15:00:00,212.51,805.0,56.0,19.0,573.0
5128,2019-08-02 16:00:00,217.89,769.0,108.0,19.0,460.0
5129,2019-08-02 17:00:00,211.75,786.0,134.0,19.0,486.0
5130,2019-08-02 18:00:00,205.03,843.0,155.0,17.0,554.0
5131,2019-08-02 19:00:00,206.47,968.0,152.0,17.0,645.0
5132,2019-08-02 20:00:00,195.43,1031.0,159.0,17.0,795.0
5133,2019-08-02 21:00:00,199.51,1196.0,152.0,17.0,902.0
5134,2019-08-02 22:00:00,178.94,1393.0,218.0,17.0,1307.0
5135,2019-08-02 23:00:00,189.27,1455.0,151.0,16.0,1271.0
5136,2019-08-03 00:00:00,181.76,1498.0,133.0,16.0,1453.0
5137,2019-08-03 01:00:00,173.41,1368.0,140.0,16.0,1448.0
5138,2019-08-03 02:00:00,181.88,1354.0,77.0,16.0,1358.0
5139,2019-08-03 03:00:00,177.25,1294.0,18.0,16.0,1425.0
5140,2019-08-03 04:00:00,176.7,1298.0,5.0,16.0,1451.0
5141,2019-08-03 05:00:00,176.27,1260.0,5.0,16.0,1416.0
5142,2019-08-03 06:00:00,172.32,1390.0,5.0,16.0,1627.0
