UTC Time,Solar,Wind Onshore
2019-01-05 01:00:00+00:00,0.0,56.0
2019-01-05 02:00:00+00:00,0.0,49.0
2019-01-05 03:00:00+00:00,0.0,64.0
2019-01-05 04:00:00+00:00,0.0,83.0
2019-01-05 05:00:00+00:00,2.0,103.0
2019-01-05 06:00:00+00:00,46.0,112.0
2019-01-05 07:00:00+00:00,183.0,117.0
2019-01-05 08:00:00+00:00,349.0,119.0
2019-01-05 09:00:00+00:00,437.0,140.0
2019-01-05 10:00:00+00:00,454.0,175.0
2019-01-05 11:00:00+00:00,405.0,217.0
2019-01-05 12:00:00+00:00,281.0,262.0
2019-01-05 13:00:00+00:00,119.0,329.0
2019-01-05 14:00:00+00:00,19.0,458.0
2019-01-05 15:00:00+00:00,1.0,638.0
2019-01-05 16:00:00+00:00,0.0,780.0
2019-01-05 17:00:00+00:00,0.0,888.0
2019-01-05 18:00:00+00:00,0.0,921.0
2019-01-05 19:00:00+00:00,0.0,910.0
2019-01-05 20:00:00+00:00,0.0,899.0
2019-01-05 21:00:00+00:00,0.0,873.0
2019-01-05 22:00:00+00:00,0.0,858.0
2019-01-05 23:00:00+00:00,0.0,934.0
2019-01-06 00:00:00+00:00,0.0,875.0
2019-01-06 01:00:00+00:00,0.0,742.0
2019-01-06 02:00:00+00:00,0.0,612.0
2019-01-06 03:00:00+00:00,0.0,486.0
2019-01-06 04:00:00+00:00,1.0,380.0
2019-01-06 05:00:00+00:00,1.0,290.0
2019-01-06 06:00:00+00:00,12.0,241.0
2019-01-06 07:00:00+00:00,53.0,256.0
2019-01-06 08:00:00+00:00,107.0,313.0
2019-01-06 09:00:00+00:00,145.0,417.0
2019-01-06 10:00:00+00:00,157.0,578.0
2019-01-06 11:00:00+00:00,146.0,763.0
2019-01-06 12:00:00+00:00,108.0,947.0
2019-01-06 13:00:00+00:00,48.0,1075.0
2019-01-06 14:00:00+00:00,8.0,1138.0
2019-01-06 15:00:00+00:00,1.0,1232.0
2019-01-06 16:00:00+00:00,0.0,1350.0
2019-01-06 17:00:00+00:00,0.0,1451.0
2019-01-06 18:00:00+00:00,0.0,1475.0
2019-01-06 19:00:00+00:00,0.0,1462.0
2019-01-06 20:00:00+00:00,0.0,1402.0
2019-01-06 21:00:00+00:00,0.0,1356.0
2019-01-06 22:00:00+00:00,0.0,1344.0
2019-01-06 23:00:00+00:00,0.0,1291.0
2019-01-07 00:00:00+00:00,0.0,1301.0
2019-01-07 01:00:00+00:00,0.0,1345.0
2019-01-07 02:00:00+00:00,0.0,1378.0
2019-01-07 03:00:00+00:00,0.0,1409.0
2019-01-07 04:00:00+00:00,1.0,1404.0
2019-01-07 05:00:00+00:00,2.0,1473.0
2019-01-07 06:00:00+00:00,15.0,1530.0
2019-01-07 07:00:00+00:00,67.0,1594.0
2019-01-07 08:00:00+00:00,128.0,1635.0
2019-01-07 09:00:00+00:00,183.0,1662.0
2019-01-07 10:00:00+00:00,206.0,1713.0
2019-01-07 11:00:00+00:00,193.0,1719.0
2019-01-07 12:00:00+00:00,146.0,1701.0
2019-01-07 13:00:00+00:00,73.0,1681.0
2019-01-07 14:00:00+00:00,17.0,1646.0
2019-01-07 15:00:00+00:00,5.0,1671.0
2019-01-07 16:00:00+00:00,4.0,1654.0
2019-01-07 17:00:00+00:00,4.0,1603.0
2019-01-07 18:00:00+00:00,1.0,1513.0
2019-01-07 19:00:00+00:00,1.0,1391.0
2019-01-07 20:00:00+00:00,1.0,1296.0
2019-01-07 21:00:00+00:00,0.0,1238.0
2019-01-07 22:00:00+00:00,0.0,1167.0
2019-01-07 23:00:00+00:00,0.0,1456.0
2019-01-08 00:00:00+00:00,0.0,1397.0
2019-01-08 01:00:00+00:00,0.0,1347.0
2019-01-08 02:00:00+00:00,0.0,1221.0
2019-01-08 03:00:00+00:00,0.0,1048.0
2019-01-08 04:00:00+00:00,0.0,865.0
2019-01-08 05:00:00+00:00,3.0,746.0
2019-01-08 06:00:00+00:00,45.0,628.0
2019-01-08 07:00:00+00:00,169.0,507.0
2019-01-08 08:00:00+00:00,332.0,435.0
2019-01-08 09:00:00+00:00,421.0,421.0
2019-01-08 10:00:00+00:00,443.0,433.0
2019-01-08 11:00:00+00:00,404.0,423.0
2019-01-08 12:00:00+00:00,292.0,419.0
2019-01-08 13:00:00+00:00,126.0,451.0
2019-01-08 14:00:00+00:00,23.0,529.0
2019-01-08 15:00:00+00:00,5.0,698.0
2019-01-08 16:00:00+00:00,1.0,887.0
2019-01-08 17:00:00+00:00,1.0,1064.0
2019-01-08 18:00:00+00:00,1.0,1126.0
2019-01-08 19:00:00+00:00,1.0,1111.0
2019-01-08 20:00:00+00:00,1.0,1072.0
2019-01-08 21:00:00+00:00,0.0,1060.0
2019-01-08 22:00:00+00:00,0.0,1044.0
2019-01-08 23:00:00+00:00,0.0,923.0
2019-01-09 00:00:00+00:00,0.0,853.0
2019-01-09 01:00:00+00:00,0.0,830.0
2019-01-09 02:00:00+00:00,0.0,762.0
2019-01-09 03:00:00+00:00,0.0,732.0
2019-01-09 04:00:00+00:00,1.0,737.0
2019-01-09 05:00:00+00:00,2.0,755.0
2019-01-09 06:00:00+00:00,25.0,735.0
2019-01-09 07:00:00+00:00,97.0,681.0
2019-01-09 08:00:00+00:00,178.0,604.0
2019-01-09 09:00:00+00:00,238.0,509.0
2019-01-09 10:00:00+00:00,250.0,455.0
2019-01-09 11:00:00+00:00,225.0,432.0
2019-01-09 12:00:00+00:00,156.0,449.0
2019-01-09 13:00:00+00:00,69.0,506.0
2019-01-09 14:00:00+00:00,13.0,646.0
2019-01-09 15:00:00+00:00,4.0,851.0
2019-01-09 16:00:00+00:00,1.0,1017.0
2019-01-09 17:00:00+00:00,1.0,1150.0
2019-01-09 18:00:00+00:00,1.0,1286.0
2019-01-09 19:00:00+00:00,1.0,1413.0
2019-01-09 20:00:00+00:00,1.0,1538.0
2019-01-09 21:00:00+00:00,0.0,1681.0
2019-01-09 22:00:00+00:00,0.0,1718.0
2019-01-09 23:00:00+00:00,0.0,1780.0
2019-01-10 00:00:00+00:00,0.0,1902.0
2019-01-10 01:00:00+00:00,0.0,2010.0
2019-01-10 02:00:00+00:00,0.0,2109.0
2019-01-10 03:00:00+00:00,0.0,2138.0
2019-01-10 04:00:00+00:00,1.0,2096.0
2019-01-10 05:00:00+00:00,2.0,1826.0
2019-01-10 06:00:00+00:00,7.0,1498.0
2019-01-10 07:00:00+00:00,29.0,1114.0
2019-01-10 08:00:00+00:00,59.0,833.0
2019-01-10 09:00:00+00:00,80.0,650.0
2019-01-10 10:00:00+00:00,91.0,572.0
2019-01-10 11:00:00+00:00,86.0,530.0
2019-01-10 12:00:00+00:00,65.0,467.0
2019-01-10 13:00:00+00:00,31.0,440.0
2019-01-10 14:00:00+00:00,10.0,447.0
2019-01-10 15:00:00+00:00,8.0,514.0
2019-01-10 16:00:00+00:00,8.0,504.0
2019-01-10 17:00:00+00:00,4.0,477.0
2019-01-10 18:00:00+00:00,4.0,478.0
2019-01-10 19:00:00+00:00,1.0,497.0
2019-01-10 20:00:00+00:00,1.0,525.0
2019-01-10 21:00:00+00:00,0.0,536.0
2019-01-10 22:00:00+00:00,0.0,550.0
2019-01-10 23:00:00+00:00,0.0,499.0
2019-01-11 00:00:00+00:00,0.0,525.0
2019-01-11 01:00:00+00:00,0.0,613.0
2019-01-11 02:00:00+00:00,0.0,778.0
2019-01-11 03:00:00+00:00,0.0,1038.0
2019-01-11 04:00:00+00:00,1.0,1235.0
2019-01-11 05:00:00+00:00,2.0,1402.0
2019-01-11 06:00:00+00:00,9.0,1506.0
2019-01-11 07:00:00+00:00,39.0,1574.0
2019-01-11 08:00:00+00:00,82.0,1579.0
2019-01-11 09:00:00+00:00,117.0,1552.0
2019-01-11 10:00:00+00:00,135.0,1502.0
2019-01-11 11:00:00+00:00,132.0,1439.0
2019-01-11 12:00:00+00:00,109.0,1338.0
2019-01-11 13:00:00+00:00,58.0,1185.0
2019-01-11 14:00:00+00:00,14.0,1044.0
2019-01-11 15:00:00+00:00,5.0,929.0
2019-01-11 16:00:00+00:00,4.0,808.0
2019-01-11 17:00:00+00:00,4.0,633.0
2019-01-11 18:00:00+00:00,4.0,445.0
2019-01-11 19:00:00+00:00,4.0,299.0
2019-01-11 20:00:00+00:00,1.0,190.0
2019-01-11 21:00:00+00:00,0.0,157.0
2019-01-11 22:00:00+00:00,0.0,162.0
2019-01-11 23:00:00+00:00,0.0,142.0
2019-01-12 00:00:00+00:00,0.0,207.0
2019-01-12 01:00:00+00:00,0.0,308.0
2019-01-12 02:00:00+00:00,0.0,440.0
2019-01-12 03:00:00+00:00,0.0,542.0
2019-01-12 04:00:00+00:00,1.0,670.0
2019-01-12 05:00:00+00:00,1.0,770.0
2019-01-12 06:00:00+00:00,24.0,873.0
2019-01-12 07:00:00+00:00,102.0,987.0
2019-01-12 08:00:00+00:00,199.0,1115.0
2019-01-12 09:00:00+00:00,260.0,1209.0
2019-01-12 10:00:00+00:00,278.0,1267.0
2019-01-12 11:00:00+00:00,255.0,1297.0
2019-01-12 12:00:00+00:00,197.0,1300.0
2019-01-12 13:00:00+00:00,93.0,1276.0
2019-01-12 14:00:00+00:00,19.0,1243.0
2019-01-12 15:00:00+00:00,1.0,1204.0
2019-01-12 16:00:00+00:00,0.0,1138.0
2019-01-12 17:00:00+00:00,0.0,1022.0
2019-01-12 18:00:00+00:00,0.0,900.0
2019-01-12 19:00:00+00:00,0.0,768.0
2019-01-12 20:00:00+00:00,0.0,653.0
2019-01-12 21:00:00+00:00,0.0,567.0
2019-01-12 22:00:00+00:00,0.0,473.0
2019-01-12 23:00:00+00:00,0.0,344.0
2019-01-13 00:00:00+00:00,0.0,273.0
2019-01-13 01:00:00+00:00,0.0,229.0
2019-01-13 02:00:00+00:00,0.0,205.0
2019-01-13 03:00:00+00:00,0.0,226.0
2019-01-13 04:00:00+00:00,0.0,240.0
2019-01-13 05:00:00+00:00,1.0,274.0
2019-01-13 06:00:00+00:00,23.0,314.0
2019-01-13 07:00:00+00:00,88.0,298.0
2019-01-13 08:00:00+00:00,162.0,264.0
2019-01-13 09:00:00+00:00,198.0,245.0
2019-01-13 10:00:00+00:00,212.0,255.0
2019-01-13 11:00:00+00:00,190.0,280.0
2019-01-13 12:00:00+00:00,139.0,328.0
2019-01-13 13:00:00+00:00,65.0,404.0
2019-01-13 14:00:00+00:00,13.0,482.0
2019-01-13 15:00:00+00:00,1.0,605.0
2019-01-13 16:00:00+00:00,0.0,734.0
2019-01-13 17:00:00+00:00,0.0,800.0
2019-01-13 18:00:00+00:00,0.0,833.0
2019-01-13 19:00:00+00:00,0.0,846.0
2019-01-13 20:00:00+00:00,0.0,867.0
2019-01-13 21:00:00+00:00,0.0,918.0
2019-01-13 22:00:00+00:00,0.0,982.0
2019-01-13 23:00:00+00:00,0.0,1127.0
2019-01-14 00:00:00+00:00,0.0,1145.0
2019-01-14 01:00:00+00:00,0.0,1152.0
2019-01-14 02:00:00+00:00,0.0,1208.0
2019-01-14 03:00:00+00:00,0.0,1304.0
2019-01-14 04:00:00+00:00,0.0,1505.0
2019-01-14 05:00:00+00:00,2.0,1687.0
2019-01-14 06:00:00+00:00,22.0,1689.0
2019-01-14 07:00:00+00:00,71.0,1578.0
2019-01-14 08:00:00+00:00,127.0,1459.0
2019-01-14 09:00:00+00:00,169.0,1388.0
2019-01-14 10:00:00+00:00,190.0,1382.0
2019-01-14 11:00:00+00:00,184.0,1432.0
2019-01-14 12:00:00+00:00,147.0,1599.0
2019-01-14 13:00:00+00:00,76.0,1738.0
2019-01-14 14:00:00+00:00,17.0,1782.0
2019-01-14 15:00:00+00:00,5.0,1812.0
2019-01-14 16:00:00+00:00,4.0,1822.0
2019-01-14 17:00:00+00:00,1.0,1840.0
2019-01-14 18:00:00+00:00,1.0,1782.0
2019-01-14 19:00:00+00:00,1.0,1674.0
2019-01-14 20:00:00+00:00,1.0,1545.0
2019-01-14 21:00:00+00:00,0.0,1487.0
2019-01-14 22:00:00+00:00,0.0,1398.0
2019-01-14 23:00:00+00:00,0.0,1164.0
2019-01-15 00:00:00+00:00,0.0,1030.0
2019-01-15 01:00:00+00:00,0.0,922.0
2019-01-15 02:00:00+00:00,0.0,938.0
2019-01-15 03:00:00+00:00,0.0,1086.0
2019-01-15 04:00:00+00:00,1.0,1265.0
2019-01-15 05:00:00+00:00,2.0,1410.0
2019-01-15 06:00:00+00:00,33.0,1403.0
2019-01-15 07:00:00+00:00,127.0,1264.0
2019-01-15 08:00:00+00:00,256.0,1115.0
2019-01-15 09:00:00+00:00,360.0,1021.0
2019-01-15 10:00:00+00:00,415.0,1039.0
2019-01-15 11:00:00+00:00,400.0,1031.0
2019-01-15 12:00:00+00:00,310.0,1012.0
2019-01-15 13:00:00+00:00,157.0,982.0
2019-01-15 14:00:00+00:00,37.0,1004.0
2019-01-15 15:00:00+00:00,5.0,1179.0
2019-01-15 16:00:00+00:00,4.0,1304.0
2019-01-15 17:00:00+00:00,4.0,1349.0
2019-01-15 18:00:00+00:00,4.0,1382.0
2019-01-15 19:00:00+00:00,4.0,1370.0
2019-01-15 20:00:00+00:00,1.0,1305.0
2019-01-15 21:00:00+00:00,0.0,1263.0
2019-01-15 22:00:00+00:00,0.0,1224.0
2019-01-15 23:00:00+00:00,0.0,1215.0
2019-01-16 00:00:00+00:00,0.0,1267.0
2019-01-16 01:00:00+00:00,0.0,1353.0
2019-01-16 02:00:00+00:00,0.0,1445.0
2019-01-16 03:00:00+00:00,0.0,1600.0
2019-01-16 04:00:00+00:00,1.0,1761.0
2019-01-16 05:00:00+00:00,2.0,1866.0
2019-01-16 06:00:00+00:00,20.0,1906.0
2019-01-16 07:00:00+00:00,74.0,1826.0
2019-01-16 08:00:00+00:00,133.0,1762.0
2019-01-16 09:00:00+00:00,180.0,1740.0
2019-01-16 10:00:00+00:00,205.0,1714.0
2019-01-16 11:00:00+00:00,203.0,1681.0
2019-01-16 12:00:00+00:00,164.0,1662.0
2019-01-16 13:00:00+00:00,86.0,1627.0
2019-01-16 14:00:00+00:00,20.0,1597.0
2019-01-16 15:00:00+00:00,4.0,1517.0
2019-01-16 16:00:00+00:00,4.0,1392.0
2019-01-16 17:00:00+00:00,4.0,1192.0
2019-01-16 18:00:00+00:00,4.0,950.0
2019-01-16 19:00:00+00:00,4.0,722.0
2019-01-16 20:00:00+00:00,4.0,485.0
2019-01-16 21:00:00+00:00,0.0,354.0
2019-01-16 22:00:00+00:00,0.0,251.0
2019-01-16 23:00:00+00:00,0.0,118.0
2019-01-17 00:00:00+00:00,0.0,145.0
2019-01-17 01:00:00+00:00,0.0,180.0
2019-01-17 02:00:00+00:00,0.0,201.0
2019-01-17 03:00:00+00:00,0.0,217.0
2019-01-17 04:00:00+00:00,1.0,249.0
2019-01-17 05:00:00+00:00,5.0,347.0
2019-01-17 06:00:00+00:00,45.0,392.0
2019-01-17 07:00:00+00:00,167.0,446.0
2019-01-17 08:00:00+00:00,317.0,542.0
2019-01-17 09:00:00+00:00,412.0,568.0
2019-01-17 10:00:00+00:00,448.0,562.0
2019-01-17 11:00:00+00:00,418.0,589.0
2019-01-17 12:00:00+00:00,324.0,628.0
2019-01-17 13:00:00+00:00,169.0,685.0
2019-01-17 14:00:00+00:00,42.0,819.0
2019-01-17 15:00:00+00:00,5.0,908.0
2019-01-17 16:00:00+00:00,4.0,950.0
2019-01-17 17:00:00+00:00,4.0,970.0
2019-01-17 18:00:00+00:00,4.0,961.0
2019-01-17 19:00:00+00:00,4.0,933.0
2019-01-17 20:00:00+00:00,1.0,872.0
2019-01-17 21:00:00+00:00,0.0,907.0
2019-01-17 22:00:00+00:00,0.0,968.0
2019-01-17 23:00:00+00:00,0.0,1120.0
2019-01-18 00:00:00+00:00,0.0,1099.0
2019-01-18 01:00:00+00:00,0.0,1007.0
2019-01-18 02:00:00+00:00,0.0,883.0
2019-01-18 03:00:00+00:00,0.0,738.0
2019-01-18 04:00:00+00:00,1.0,591.0
2019-01-18 05:00:00+00:00,2.0,511.0
2019-01-18 06:00:00+00:00,56.0,449.0
2019-01-18 07:00:00+00:00,210.0,383.0
2019-01-18 08:00:00+00:00,375.0,290.0
2019-01-18 09:00:00+00:00,465.0,221.0
2019-01-18 10:00:00+00:00,473.0,201.0
2019-01-18 11:00:00+00:00,426.0,198.0
2019-01-18 12:00:00+00:00,314.0,224.0
2019-01-18 13:00:00+00:00,158.0,297.0
2019-01-18 14:00:00+00:00,36.0,414.0
2019-01-18 15:00:00+00:00,2.0,559.0
2019-01-18 16:00:00+00:00,4.0,634.0
2019-01-18 17:00:00+00:00,1.0,712.0
2019-01-18 18:00:00+00:00,1.0,779.0
2019-01-18 19:00:00+00:00,1.0,835.0
2019-01-18 20:00:00+00:00,1.0,933.0
2019-01-18 21:00:00+00:00,0.0,1037.0
2019-01-18 22:00:00+00:00,0.0,1120.0
2019-01-18 23:00:00+00:00,0.0,1255.0
2019-01-19 00:00:00+00:00,0.0,1276.0
2019-01-19 01:00:00+00:00,0.0,1287.0
2019-01-19 02:00:00+00:00,0.0,1314.0
2019-01-19 03:00:00+00:00,0.0,1331.0
2019-01-19 04:00:00+00:00,1.0,1293.0
2019-01-19 05:00:00+00:00,1.0,1207.0
2019-01-19 06:00:00+00:00,19.0,1059.0
2019-01-19 07:00:00+00:00,78.0,940.0
2019-01-19 08:00:00+00:00,140.0,804.0
2019-01-19 09:00:00+00:00,177.0,657.0
2019-01-19 10:00:00+00:00,200.0,501.0
2019-01-19 11:00:00+00:00,181.0,400.0
2019-01-19 12:00:00+00:00,135.0,322.0
2019-01-19 13:00:00+00:00,68.0,313.0
2019-01-19 14:00:00+00:00,15.0,337.0
2019-01-19 15:00:00+00:00,1.0,399.0
2019-01-19 16:00:00+00:00,0.0,470.0
2019-01-19 17:00:00+00:00,0.0,521.0
2019-01-19 18:00:00+00:00,0.0,545.0
2019-01-19 19:00:00+00:00,0.0,523.0
2019-01-19 20:00:00+00:00,0.0,496.0
2019-01-19 21:00:00+00:00,0.0,493.0
2019-01-19 22:00:00+00:00,0.0,513.0
2019-01-19 23:00:00+00:00,0.0,640.0
2019-01-20 00:00:00+00:00,0.0,692.0
2019-01-20 01:00:00+00:00,0.0,746.0
2019-01-20 02:00:00+00:00,0.0,788.0
2019-01-20 03:00:00+00:00,0.0,836.0
2019-01-20 04:00:00+00:00,1.0,899.0
2019-01-20 05:00:00+00:00,1.0,942.0
2019-01-20 06:00:00+00:00,11.0,960.0
2019-01-20 07:00:00+00:00,45.0,972.0
2019-01-20 08:00:00+00:00,89.0,989.0
2019-01-20 09:00:00+00:00,123.0,961.0
2019-01-20 10:00:00+00:00,137.0,897.0
2019-01-20 11:00:00+00:00,126.0,841.0
2019-01-20 12:00:00+00:00,90.0,780.0
2019-01-20 13:00:00+00:00,42.0,743.0
2019-01-20 14:00:00+00:00,8.0,736.0
2019-01-20 15:00:00+00:00,1.0,777.0
2019-01-20 16:00:00+00:00,0.0,829.0
2019-01-20 17:00:00+00:00,0.0,821.0
2019-01-20 18:00:00+00:00,0.0,744.0
2019-01-20 19:00:00+00:00,0.0,658.0
2019-01-20 20:00:00+00:00,0.0,555.0
2019-01-20 21:00:00+00:00,0.0,477.0
2019-01-20 22:00:00+00:00,0.0,452.0
2019-01-20 23:00:00+00:00,0.0,902.0
2019-01-21 00:00:00+00:00,0.0,1061.0
2019-01-21 01:00:00+00:00,0.0,1213.0
2019-01-21 02:00:00+00:00,0.0,1336.0
2019-01-21 03:00:00+00:00,0.0,1379.0
2019-01-21 04:00:00+00:00,1.0,1333.0
2019-01-21 05:00:00+00:00,2.0,1285.0
2019-01-21 06:00:00+00:00,21.0,1236.0
2019-01-21 07:00:00+00:00,78.0,1201.0
2019-01-21 08:00:00+00:00,142.0,1195.0
2019-01-21 09:00:00+00:00,189.0,1190.0
2019-01-21 10:00:00+00:00,210.0,1151.0
2019-01-21 11:00:00+00:00,197.0,1087.0
2019-01-21 12:00:00+00:00,152.0,1024.0
2019-01-21 13:00:00+00:00,83.0,930.0
2019-01-21 14:00:00+00:00,22.0,843.0
2019-01-21 15:00:00+00:00,2.0,760.0
2019-01-21 16:00:00+00:00,4.0,690.0
2019-01-21 17:00:00+00:00,4.0,593.0
2019-01-21 18:00:00+00:00,4.0,474.0
2019-01-21 19:00:00+00:00,4.0,373.0
2019-01-21 20:00:00+00:00,4.0,286.0
2019-01-21 21:00:00+00:00,0.0,235.0
2019-01-21 22:00:00+00:00,0.0,193.0
2019-01-21 23:00:00+00:00,0.0,108.0
2019-01-22 00:00:00+00:00,0.0,93.0
2019-01-22 01:00:00+00:00,0.0,87.0
2019-01-22 02:00:00+00:00,0.0,94.0
2019-01-22 03:00:00+00:00,0.0,99.0
2019-01-22 04:00:00+00:00,1.0,115.0
2019-01-22 05:00:00+00:00,2.0,158.0
2019-01-22 06:00:00+00:00,15.0,193.0
2019-01-22 07:00:00+00:00,47.0,227.0
2019-01-22 08:00:00+00:00,82.0,262.0
2019-01-22 09:00:00+00:00,106.0,315.0
2019-01-22 10:00:00+00:00,116.0,383.0
2019-01-22 11:00:00+00:00,107.0,468.0
2019-01-22 12:00:00+00:00,82.0,558.0
2019-01-22 13:00:00+00:00,42.0,676.0
2019-01-22 14:00:00+00:00,10.0,809.0
2019-01-22 15:00:00+00:00,2.0,989.0
2019-01-22 16:00:00+00:00,1.0,1167.0
2019-01-22 17:00:00+00:00,1.0,1299.0
2019-01-22 18:00:00+00:00,1.0,1412.0
2019-01-22 19:00:00+00:00,1.0,1520.0
2019-01-22 20:00:00+00:00,1.0,1607.0
2019-01-22 21:00:00+00:00,0.0,1645.0
2019-01-22 22:00:00+00:00,0.0,1684.0
2019-01-22 23:00:00+00:00,0.0,1762.0
2019-01-23 00:00:00+00:00,0.0,1762.0
2019-01-23 01:00:00+00:00,0.0,1742.0
2019-01-23 02:00:00+00:00,0.0,1730.0
2019-01-23 03:00:00+00:00,0.0,1764.0
2019-01-23 04:00:00+00:00,1.0,1807.0
2019-01-23 05:00:00+00:00,8.0,1806.0
2019-01-23 06:00:00+00:00,23.0,1625.0
2019-01-23 07:00:00+00:00,73.0,1366.0
2019-01-23 08:00:00+00:00,140.0,1120.0
2019-01-23 09:00:00+00:00,196.0,879.0
2019-01-23 10:00:00+00:00,230.0,708.0
2019-01-23 11:00:00+00:00,226.0,591.0
2019-01-23 12:00:00+00:00,179.0,461.0
2019-01-23 13:00:00+00:00,103.0,371.0
2019-01-23 14:00:00+00:00,34.0,315.0
2019-01-23 15:00:00+00:00,11.0,277.0
2019-01-23 16:00:00+00:00,11.0,267.0
2019-01-23 17:00:00+00:00,10.0,305.0
2019-01-23 18:00:00+00:00,10.0,381.0
2019-01-23 19:00:00+00:00,7.0,437.0
2019-01-23 20:00:00+00:00,7.0,488.0
