,UTC time,Local time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,other,demand,avg_demand_forecast
14955,09/15/2020 03:00:00,2020-09-14 20:00:00,360.79,16,15870,2245,88,2790,0,1031,0,34164,34104
14956,09/15/2020 04:00:00,2020-09-14 21:00:00,358.48,16,14611,2244,88,2386,0,1091,0,32746,32834
14957,09/15/2020 05:00:00,2020-09-14 22:00:00,359.06,16,13843,2245,88,1969,0,1194,26,30691,30804
14958,09/15/2020 06:00:00,2020-09-14 23:00:00,358.22,15,12620,2246,86,1625,0,1136,59,28209,28320
14959,09/15/2020 07:00:00,2020-09-15 00:00:00,355.85,15,11005,2244,87,1223,0,1036,75,26101,25970
14960,09/15/2020 08:00:00,2020-09-15 01:00:00,346.8,14,10009,2243,88,1081,0,1092,0,24583,23950
14961,09/15/2020 09:00:00,2020-09-15 02:00:00,336.6,14,8934,2245,86,989,0,1125,0,23324,22797
14962,09/15/2020 10:00:00,2020-09-15 03:00:00,335.64,15,8562,2248,88,959,0,1017,0,22469,21977
14963,09/15/2020 11:00:00,2020-09-15 04:00:00,336.72,15,8430,2247,88,1033,0,842,0,22105,21545
14964,09/15/2020 12:00:00,2020-09-15 05:00:00,315.75,15,8159,2246,88,1602,0,1014,0,22038,21753
14965,09/15/2020 13:00:00,2020-09-15 06:00:00,315.65,14,8346,2245,89,1694,0,1038,0,22848,22749
14966,09/15/2020 14:00:00,2020-09-15 07:00:00,313.44,15,8766,2246,88,1700,517,948,25,24263,24379
14967,09/15/2020 15:00:00,2020-09-15 08:00:00,275.59,15,8424,2245,81,1222,3467,552,0,25127,25145
14968,09/15/2020 16:00:00,2020-09-15 09:00:00,233.29,15,7522,2248,46,1002,6138,432,0,25838,25570
14969,09/15/2020 17:00:00,2020-09-15 10:00:00,212.76,16,7086,2248,55,988,7846,219,0,26062,25942
14970,09/15/2020 18:00:00,2020-09-15 11:00:00,204.61,16,7063,2245,56,979,8894,112,0,26440,26501
14971,09/15/2020 19:00:00,2020-09-15 12:00:00,216.21,16,8096,2244,57,982,9072,247,0,27283,27343
14972,09/15/2020 20:00:00,2020-09-15 13:00:00,225.23,16,8961,2243,57,1009,9250,270,0,28646,28571
14973,09/15/2020 21:00:00,2020-09-15 14:00:00,245.89,15,10662,2242,57,1398,8640,281,4,30459,30286
14974,09/15/2020 22:00:00,2020-09-15 15:00:00,268.25,17,12470,2240,57,1686,7910,335,96,32468,32136
14975,09/15/2020 23:00:00,2020-09-15 16:00:00,302.57,17,15632,2239,71,2000,6397,370,0,34203,33886
14976,09/16/2020 00:00:00,2020-09-15 17:00:00,317.47,16,16103,2239,86,2741,4323,485,0,35299,34837
14977,09/16/2020 01:00:00,2020-09-15 18:00:00,353.22,16,17077,2242,87,3157,1105,684,29,35696,35456
14978,09/16/2020 02:00:00,2020-09-15 19:00:00,365.87,16,17495,2243,86,3072,0,1021,9,34930,35048
14979,09/16/2020 03:00:00,2020-09-15 20:00:00,347.25,17,15609,2241,87,3113,0,1528,25,34357,34790
14980,09/16/2020 04:00:00,2020-09-15 21:00:00,343.28,15,14689,2244,86,2763,0,1695,0,32764,33360
14981,09/16/2020 05:00:00,2020-09-15 22:00:00,339.77,17,13217,2244,86,2010,0,1981,3,30747,31254
14982,09/16/2020 06:00:00,2020-09-15 23:00:00,336.77,16,11711,2246,86,1531,0,1906,0,28436,28618
14983,09/16/2020 07:00:00,2020-09-16 00:00:00,327.52,17,10247,2245,86,1334,0,1891,29,26214,26286
14984,09/16/2020 08:00:00,2020-09-16 01:00:00,324.66,17,9296,2239,87,1171,0,1663,0,24502,24565
14985,09/16/2020 09:00:00,2020-09-16 02:00:00,319.53,17,8701,2239,87,1155,0,1590,0,23259,23286
14986,09/16/2020 10:00:00,2020-09-16 03:00:00,320.6,17,8510,2242,87,1111,0,1481,3,22363,22406
14987,09/16/2020 11:00:00,2020-09-16 04:00:00,327.32,17,8689,2240,86,1098,0,1297,0,21933,21957
14988,09/16/2020 12:00:00,2020-09-16 05:00:00,325.99,18,8787,2240,86,1184,0,1324,0,22073,22079
14989,09/16/2020 13:00:00,2020-09-16 06:00:00,324.11,17,8864,2241,86,1400,0,1237,0,22990,22961
14990,09/16/2020 14:00:00,2020-09-16 07:00:00,324.28,16,9280,2241,87,1345,501,1061,5,24474,24557
14991,09/16/2020 15:00:00,2020-09-16 08:00:00,273.32,14,8585,2241,88,1053,3708,786,0,25312,25444
14992,09/16/2020 16:00:00,2020-09-16 09:00:00,217.85,15,7009,2242,88,1055,6666,659,0,25882,26022
14993,09/16/2020 17:00:00,2020-09-16 10:00:00,209.17,15,7077,2244,88,787,8300,459,13,26199,26692
14994,09/16/2020 18:00:00,2020-09-16 11:00:00,207.71,15,7397,2244,87,791,9186,338,20,26630,27424
14995,09/16/2020 19:00:00,2020-09-16 12:00:00,216.16,16,8414,2238,88,784,9603,491,0,27717,28296
14996,09/16/2020 20:00:00,2020-09-16 13:00:00,233.62,16,10055,2235,88,953,9666,474,0,29420,29679
14997,09/16/2020 21:00:00,2020-09-16 14:00:00,249.8,16,11642,2232,87,1378,9198,508,15,31541,31542
14998,09/16/2020 22:00:00,2020-09-16 15:00:00,266.64,16,13632,2232,87,1714,8854,549,0,33794,33526
14999,09/16/2020 23:00:00,2020-09-16 16:00:00,280.05,16,15085,2233,87,2625,7546,608,0,35762,35435
15000,09/17/2020 00:00:00,2020-09-16 17:00:00,304.48,17,16132,2235,88,3061,4875,868,0,36987,36608
15001,09/17/2020 01:00:00,2020-09-16 18:00:00,339.39,16,17024,2238,87,3609,1348,1145,125,37327,36976
15002,09/17/2020 02:00:00,2020-09-16 19:00:00,349.74,16,17216,2239,87,3589,0,1568,23,36396,36406
15003,09/17/2020 03:00:00,2020-09-16 20:00:00,341.61,16,16218,2239,86,3217,0,2060,0,35440,35840
15004,09/17/2020 04:00:00,2020-09-16 21:00:00,345.72,17,14882,2243,86,2369,0,2005,1,33702,34225
15005,09/17/2020 05:00:00,2020-09-16 22:00:00,339.86,15,13166,2241,86,2144,0,1893,66,31432,31959
15006,09/17/2020 06:00:00,2020-09-16 23:00:00,340.44,14,12167,2241,87,1533,0,1919,0,28894,29226
15007,09/17/2020 07:00:00,2020-09-17 00:00:00,339.63,14,10911,2241,87,1296,0,1616,0,26530,26765
15008,09/17/2020 08:00:00,2020-09-17 01:00:00,344.29,14,10256,2242,87,1094,0,1297,0,24891,24506
15009,09/17/2020 09:00:00,2020-09-17 02:00:00,340.26,14,9408,2239,87,1054,0,1136,0,23585,23202
15010,09/17/2020 10:00:00,2020-09-17 03:00:00,344.51,14,9203,2239,87,994,0,927,0,22647,22281
15011,09/17/2020 11:00:00,2020-09-17 04:00:00,351.8,14,9269,2240,87,1008,0,651,0,22211,21785
15012,09/17/2020 12:00:00,2020-09-17 05:00:00,351.31,13,9418,2242,87,1067,0,723,51,22199,21967
15013,09/17/2020 13:00:00,2020-09-17 06:00:00,351.4,11,9990,2244,87,1208,0,760,0,23124,22825
15014,09/17/2020 14:00:00,2020-09-17 07:00:00,343.31,11,10031,2244,86,1198,496,712,21,24557,24397
15015,09/17/2020 15:00:00,2020-09-17 08:00:00,294.22,11,9374,2245,87,1130,3344,405,37,25410,25274
15016,09/17/2020 16:00:00,2020-09-17 09:00:00,256.86,12,8888,2243,88,1462,5570,178,0,25940,25960
15017,09/17/2020 17:00:00,2020-09-17 10:00:00,235.42,8,8199,2241,88,1131,7043,212,0,26267,26381
15018,09/17/2020 18:00:00,2020-09-17 11:00:00,221.11,8,7961,2242,87,1237,8169,175,11,26881,26954
15019,09/17/2020 19:00:00,2020-09-17 12:00:00,222.13,12,8739,2240,88,1159,9105,344,0,28079,27798
15020,09/17/2020 20:00:00,2020-09-17 13:00:00,239.13,12,10281,2237,88,1300,9019,411,22,29686,28998
15021,09/17/2020 21:00:00,2020-09-17 14:00:00,259.95,12,12153,2234,87,1871,8528,433,227,31847,30837
15022,09/17/2020 22:00:00,2020-09-17 15:00:00,283.82,12,14767,2236,87,2052,7347,780,61,34323,32648
15023,09/17/2020 23:00:00,2020-09-17 16:00:00,297.45,15,16370,2236,87,2888,5820,1024,0,36184,34305
15024,09/18/2020 00:00:00,2020-09-17 17:00:00,317.07,16,17348,2236,87,3159,3810,1289,5,37338,35304
15025,09/18/2020 01:00:00,2020-09-17 18:00:00,350.79,15,18054,2236,87,3208,874,1416,23,37446,35368
15026,09/18/2020 02:00:00,2020-09-17 19:00:00,350.28,15,17263,2240,87,3273,0,1826,0,36515,34578
15027,09/18/2020 03:00:00,2020-09-17 20:00:00,339.12,15,16263,2242,87,3109,0,2362,0,35592,34092
15028,09/18/2020 04:00:00,2020-09-17 21:00:00,334.15,15,14842,2243,86,2648,0,2487,0,33703,32546
15029,09/18/2020 05:00:00,2020-09-17 22:00:00,338.78,17,13738,2244,87,1982,0,2305,0,31537,30543
15030,09/18/2020 06:00:00,2020-09-17 23:00:00,337.36,16,12219,2244,86,1661,0,2051,56,29016,28179
15031,09/18/2020 07:00:00,2020-09-18 00:00:00,340.34,16,11021,2244,86,1487,0,1541,86,26758,25973
15032,09/18/2020 08:00:00,2020-09-18 01:00:00,326.99,13,9674,2244,87,1287,0,1629,0,25263,24469
15033,09/18/2020 09:00:00,2020-09-18 02:00:00,328.36,12,8497,2241,87,1354,0,1025,105,23979,23233
15034,09/18/2020 10:00:00,2020-09-18 03:00:00,332.95,12,8248,2241,87,1181,0,760,0,23076,22326
15035,09/18/2020 11:00:00,2020-09-18 04:00:00,331.51,12,8007,2240,87,1159,0,719,0,22605,21859
15036,09/18/2020 12:00:00,2020-09-18 05:00:00,313.7,12,8104,2241,87,1399,0,1264,0,22684,22042
15037,09/18/2020 13:00:00,2020-09-18 06:00:00,320.43,12,8813,2243,88,1621,0,1154,0,23541,22902
15038,09/18/2020 14:00:00,2020-09-18 07:00:00,312.83,14,9086,2243,86,1703,401,1296,50,24893,24410
15039,09/18/2020 15:00:00,2020-09-18 08:00:00,282.87,13,8743,2243,88,1587,2512,914,34,25751,25290
15040,09/18/2020 16:00:00,2020-09-18 09:00:00,238.73,13,8193,2246,88,1334,5910,710,0,26657,25989
15041,09/18/2020 17:00:00,2020-09-18 10:00:00,216.37,14,7945,2247,87,1235,7923,806,0,27356,26481
15042,09/18/2020 18:00:00,2020-09-18 11:00:00,221.72,13,8343,2247,87,1236,8259,559,20,28147,26986
15043,09/18/2020 19:00:00,2020-09-18 12:00:00,224.69,14,9309,2248,87,1305,8858,858,0,29413,27711
15044,09/18/2020 20:00:00,2020-09-18 13:00:00,233.4,14,10690,2247,88,1285,9502,1039,0,30815,28912
15045,09/18/2020 21:00:00,2020-09-18 14:00:00,241.9,14,11677,2245,88,1561,9182,1249,25,32793,30406
15046,09/18/2020 22:00:00,2020-09-18 15:00:00,263.19,15,13538,2242,88,1608,8168,1519,0,34772,32125
15047,09/18/2020 23:00:00,2020-09-18 16:00:00,268.44,14,14491,2240,88,2136,7400,1950,0,36149,33405
15048,09/19/2020 00:00:00,2020-09-18 17:00:00,287.79,15,15231,2242,87,2524,5299,2151,113,37137,34189
15049,09/19/2020 01:00:00,2020-09-18 18:00:00,332.95,14,16506,2242,86,2953,1445,1995,174,37203,34406
15050,09/19/2020 02:00:00,2020-09-18 19:00:00,346.82,14,17114,2246,87,3384,0,1903,0,36321,33492
15051,09/19/2020 03:00:00,2020-09-18 20:00:00,334.8,14,15772,2245,87,3206,0,2350,0,35470,32950
15052,09/19/2020 04:00:00,2020-09-18 21:00:00,340,14,14838,2248,87,2380,0,2340,0,33905,31478
15053,09/19/2020 05:00:00,2020-09-18 22:00:00,333.3,14,13173,2246,86,1946,0,2404,0,31888,29681
15054,09/19/2020 06:00:00,2020-09-18 23:00:00,322.85,15,11114,2249,87,1459,0,2470,31,29567,27721
15055,09/19/2020 07:00:00,2020-09-19 00:00:00,303.12,15,9712,2253,87,1379,0,2780,0,27634,25695
15056,09/19/2020 08:00:00,2020-09-19 01:00:00,277.73,15,8096,2254,87,1270,0,3141,0,25780,24411
15057,09/19/2020 09:00:00,2020-09-19 02:00:00,268.62,15,7164,2247,87,1197,0,2942,0,24236,22983
15058,09/19/2020 10:00:00,2020-09-19 03:00:00,259.59,15,6381,2248,87,1160,0,2757,6,23076,21950
15059,09/19/2020 11:00:00,2020-09-19 04:00:00,267.44,14,6503,2246,87,1092,0,2530,0,22344,21301
15060,09/19/2020 12:00:00,2020-09-19 05:00:00,279.57,15,6802,2246,87,1071,0,2223,0,22091,21060
15061,09/19/2020 13:00:00,2020-09-19 06:00:00,279,15,6781,2248,87,1139,0,2166,0,22239,21307
15062,09/19/2020 14:00:00,2020-09-19 07:00:00,280.28,14,7084,2250,85,950,539,2045,0,22629,21845
15063,09/19/2020 15:00:00,2020-09-19 08:00:00,220.94,16,6242,2246,88,248,5060,1517,0,23042,21984
15064,09/19/2020 16:00:00,2020-09-19 09:00:00,189.66,16,5864,2251,88,168,8607,778,0,23780,22716
15065,09/19/2020 17:00:00,2020-09-19 10:00:00,183.89,16,5851,2252,88,146,9834,382,0,24245,23238
15066,09/19/2020 18:00:00,2020-09-19 11:00:00,179.84,16,5798,2256,88,156,10391,271,0,24921,23796
15067,09/19/2020 19:00:00,2020-09-19 12:00:00,178.6,18,5887,2257,88,277,10496,389,0,26072,24429
15068,09/19/2020 20:00:00,2020-09-19 13:00:00,178.35,18,6064,2260,87,593,10401,532,2,27413,25324
15069,09/19/2020 21:00:00,2020-09-19 14:00:00,189.05,18,6935,2258,87,967,10290,544,0,28603,26619
15070,09/19/2020 22:00:00,2020-09-19 15:00:00,210.53,18,8667,2252,88,1261,9912,746,0,30110,28336
15071,09/19/2020 23:00:00,2020-09-19 16:00:00,223.56,18,9721,2250,88,1430,9055,1248,11,31848,29940
15072,09/20/2020 00:00:00,2020-09-19 17:00:00,255.55,18,11770,2251,73,2132,6576,1521,0,33196,31109
15073,09/20/2020 01:00:00,2020-09-19 18:00:00,324.23,18,15229,2249,86,3139,1833,1646,294,34089,31623
15074,09/20/2020 02:00:00,2020-09-19 19:00:00,342.32,18,16582,2250,88,3310,30,2080,29,33635,31481
15075,09/20/2020 03:00:00,2020-09-19 20:00:00,334.61,18,15837,2253,88,3059,2,2536,2,32745,31387
15076,09/20/2020 04:00:00,2020-09-19 21:00:00,332.26,20,13478,2254,88,2214,3,2361,0,31301,30152
15077,09/20/2020 05:00:00,2020-09-19 22:00:00,334.89,20,12184,2256,88,1567,4,2194,0,29663,28438
15078,09/20/2020 06:00:00,2020-09-19 23:00:00,331.02,19,10531,2257,88,1360,3,1791,0,27726,26618
15079,09/20/2020 07:00:00,2020-09-20 00:00:00,326.82,18,9152,2255,88,1259,0,1392,0,25752,24780
15080,09/20/2020 08:00:00,2020-09-20 01:00:00,322.11,18,8183,2256,87,1202,0,1136,0,24107,23787
15081,09/20/2020 09:00:00,2020-09-20 02:00:00,326.25,19,7556,2259,89,920,0,912,0,22967,22491
15082,09/20/2020 10:00:00,2020-09-20 03:00:00,329.05,20,7271,2261,88,731,0,844,0,22170,21563
15083,09/20/2020 11:00:00,2020-09-20 04:00:00,333.6,20,7171,2260,88,618,0,747,0,21617,20948
15084,09/20/2020 12:00:00,2020-09-20 05:00:00,341.53,19,7373,2261,89,574,0,617,0,21304,20626
15085,09/20/2020 13:00:00,2020-09-20 06:00:00,345.94,17,7555,2261,88,612,0,511,0,21315,20770
15086,09/20/2020 14:00:00,2020-09-20 07:00:00,335.36,21,7058,2256,88,437,486,386,7,21510,20967
15087,09/20/2020 15:00:00,2020-09-20 08:00:00,229.02,20,5561,2257,88,423,4667,297,0,21319,20893
15088,09/20/2020 16:00:00,2020-09-20 09:00:00,187.97,20,5249,2256,88,170,8199,235,0,21591,21382
15089,09/20/2020 17:00:00,2020-09-20 10:00:00,179.71,20,5388,2256,88,137,9645,160,0,21854,21805
15090,09/20/2020 18:00:00,2020-09-20 11:00:00,177.04,19,5450,2258,88,140,10098,193,0,22465,22304
15091,09/20/2020 19:00:00,2020-09-20 12:00:00,178.39,19,5552,2254,88,175,10163,156,0,23433,23015
15092,09/20/2020 20:00:00,2020-09-20 13:00:00,187.16,19,6274,2249,88,532,10138,175,0,24769,24013
15093,09/20/2020 21:00:00,2020-09-20 14:00:00,193.27,19,6892,2247,88,970,9999,237,0,26176,25694
15094,09/20/2020 22:00:00,2020-09-20 15:00:00,216.43,20,8477,2248,88,1128,9584,242,0,27988,27653
15095,09/20/2020 23:00:00,2020-09-20 16:00:00,241.41,19,10316,2253,88,1348,8496,576,0,30147,29384
15096,09/21/2020 00:00:00,2020-09-20 17:00:00,269.25,20,12305,2243,88,2254,6228,908,0,31847,30849
15097,09/21/2020 01:00:00,2020-09-20 18:00:00,327.55,19,14460,2243,88,3124,1550,1086,137,33157,31737
15098,09/21/2020 02:00:00,2020-09-20 19:00:00,344.8,19,14838,2246,88,3227,0,1221,0,32638,31876
15099,09/21/2020 03:00:00,2020-09-20 20:00:00,341.53,19,13972,2246,88,3004,0,1262,1,32175,31738
15100,09/21/2020 04:00:00,2020-09-20 21:00:00,346.73,20,13505,2246,88,2361,0,1362,0,30759,30440
15101,09/21/2020 05:00:00,2020-09-20 22:00:00,355.14,20,12537,2247,87,1555,0,1302,24,29067,28570
15102,09/21/2020 06:00:00,2020-09-20 23:00:00,348.25,19,10979,2251,88,1304,0,1222,0,26930,26432
15103,09/21/2020 07:00:00,2020-09-21 00:00:00,332.53,17,9352,2254,88,1334,0,1192,23,24788,24431
15104,09/21/2020 08:00:00,2020-09-21 01:00:00,340.29,20,9170,2250,89,942,0,1134,0,23487,22935
15105,09/21/2020 09:00:00,2020-09-21 02:00:00,344.24,20,8673,2248,89,886,0,811,0,22515,21774
15106,09/21/2020 10:00:00,2020-09-21 03:00:00,342.48,18,8314,2250,88,907,0,693,0,21787,21052
15107,09/21/2020 11:00:00,2020-09-21 04:00:00,338.47,19,8020,2248,88,914,0,704,0,21458,20746
15108,09/21/2020 12:00:00,2020-09-21 05:00:00,333.18,19,7965,2249,89,1090,0,705,0,21675,21000
15109,09/21/2020 13:00:00,2020-09-21 06:00:00,320.23,19,7983,2249,88,1679,0,657,0,22409,22060
15110,09/21/2020 14:00:00,2020-09-21 07:00:00,320.21,18,8297,2249,88,1537,475,542,0,23848,23608
15111,09/21/2020 15:00:00,2020-09-21 08:00:00,251.77,19,7162,2247,88,1333,4176,192,0,24879,24409
15112,09/21/2020 16:00:00,2020-09-21 09:00:00,210.83,18,6674,2245,88,1049,7478,174,9,25674,24874
15113,09/21/2020 17:00:00,2020-09-21 10:00:00,198.44,17,6565,2245,88,905,8858,156,1,26011,25248
15114,09/21/2020 18:00:00,2020-09-21 11:00:00,207.13,18,7319,2243,88,517,9554,199,0,26517,25574
15115,09/21/2020 19:00:00,2020-09-21 12:00:00,217.28,19,8247,2243,88,630,9672,243,0,27582,26151
15116,09/21/2020 20:00:00,2020-09-21 13:00:00,216.24,15,8591,2246,88,1328,9508,277,0,28514,27107
15117,09/21/2020 21:00:00,2020-09-21 14:00:00,232.42,15,10041,2244,88,1532,9199,452,13,29873,28682
15118,09/21/2020 22:00:00,2020-09-21 15:00:00,247.06,14,11430,2247,88,1617,8738,702,0,31813,30415
15119,09/21/2020 23:00:00,2020-09-21 16:00:00,255.18,14,12225,2246,88,2132,7968,817,0,33604,32014
15120,09/22/2020 00:00:00,2020-09-21 17:00:00,276.34,15,13780,2245,89,2773,5933,1206,0,34774,33074
15121,09/22/2020 01:00:00,2020-09-21 18:00:00,319.36,15,15316,2240,88,3214,2079,1433,0,35297,33508
15122,09/22/2020 02:00:00,2020-09-21 19:00:00,337.39,16,15435,2237,89,3314,0,1938,22,34607,33123
15123,09/22/2020 03:00:00,2020-09-21 20:00:00,325.27,16,14810,2236,89,3717,0,2157,58,33780,32767
15124,09/22/2020 04:00:00,2020-09-21 21:00:00,325.47,14,13220,2238,89,2877,0,2043,1,32040,31398
15125,09/22/2020 05:00:00,2020-09-21 22:00:00,333.78,15,12494,2239,88,2005,0,2037,33,30183,29493
15126,09/22/2020 06:00:00,2020-09-21 23:00:00,330.74,14,11076,2240,89,1493,0,1964,2,27879,27089
15127,09/22/2020 07:00:00,2020-09-22 00:00:00,316.46,14,9276,2243,89,1471,0,1854,86,25728,24969
15128,09/22/2020 08:00:00,2020-09-22 01:00:00,319,15,8605,2243,88,1236,0,1477,0,24250,23412
15129,09/22/2020 09:00:00,2020-09-22 02:00:00,305.57,14,7594,2245,89,1174,0,1529,4,23043,22296
15130,09/22/2020 10:00:00,2020-09-22 03:00:00,297.54,15,6949,2242,89,1158,0,1473,6,22284,21544
15131,09/22/2020 11:00:00,2020-09-22 04:00:00,299.1,15,6928,2242,89,1210,0,1349,9,21889,21172
15132,09/22/2020 12:00:00,2020-09-22 05:00:00,284.45,15,6770,2241,89,1358,0,1711,0,22030,21301
15133,09/22/2020 13:00:00,2020-09-22 06:00:00,281.29,15,7030,2240,87,1680,0,1757,7,23005,22156
15134,09/22/2020 14:00:00,2020-09-22 07:00:00,277.33,13,7118,2238,88,1522,450,1808,28,24522,23532
15135,09/22/2020 15:00:00,2020-09-22 08:00:00,223.15,14,6654,2237,87,1380,4555,1237,0,25232,24317
15136,09/22/2020 16:00:00,2020-09-22 09:00:00,191.73,12,6277,2237,88,844,7976,1141,0,25972,25242
15137,09/22/2020 17:00:00,2020-09-22 10:00:00,182.1,12,6101,2230,88,911,9000,994,0,26386,25357
15138,09/22/2020 18:00:00,2020-09-22 11:00:00,182.57,13,6233,2229,88,662,9512,1002,0,26570,25484
15139,09/22/2020 19:00:00,2020-09-22 12:00:00,179.93,14,6470,2229,88,986,9704,1297,0,27462,25933
15140,09/22/2020 20:00:00,2020-09-22 13:00:00,187.95,15,7291,2229,88,1656,9401,1467,29,28271,26801
15141,09/22/2020 21:00:00,2020-09-22 14:00:00,198.72,14,8433,2207,89,1548,9840,1652,0,29849,28202
15142,09/22/2020 22:00:00,2020-09-22 15:00:00,208.27,15,9484,2206,88,1600,9678,2089,0,31623,29778
15143,09/22/2020 23:00:00,2020-09-22 16:00:00,216.14,13,10527,2206,88,2251,8889,2559,0,33438,31523
15144,09/23/2020 00:00:00,2020-09-22 17:00:00,238.53,15,11950,2199,89,2716,6469,3154,0,34555,32740
15145,09/23/2020 01:00:00,2020-09-22 18:00:00,295.78,14,14343,2196,88,3378,1478,3216,9,35222,33268
15146,09/23/2020 02:00:00,2020-09-22 19:00:00,304.16,14,14053,2197,88,3329,0,3670,3,34408,32897
15147,09/23/2020 03:00:00,2020-09-22 20:00:00,293.67,12,12921,2195,87,3020,0,4080,29,33686,32502
15148,09/23/2020 04:00:00,2020-09-22 21:00:00,295.76,14,12268,2195,88,2573,0,3879,13,31995,31224
15149,09/23/2020 05:00:00,2020-09-22 22:00:00,295.19,15,10956,2195,89,1879,0,3700,22,30076,29418
15150,09/23/2020 06:00:00,2020-09-22 23:00:00,280.21,15,8604,2198,88,1562,0,3248,44,27851,27167
15151,09/23/2020 07:00:00,2020-09-23 00:00:00,268.68,16,7467,2198,89,1452,0,3063,31,25728,25023
15152,09/23/2020 08:00:00,2020-09-23 01:00:00,244.26,14,6364,2199,89,1410,0,3373,0,24084,23740
15153,09/23/2020 09:00:00,2020-09-23 02:00:00,233.38,15,5680,2198,89,1287,0,3361,0,22948,22540
15154,09/23/2020 10:00:00,2020-09-23 03:00:00,240.08,15,5876,2199,89,1050,0,3428,0,22343,21746
15155,09/23/2020 11:00:00,2020-09-23 04:00:00,247.86,15,5968,2197,89,1059,0,3100,0,22110,21316
15156,09/23/2020 12:00:00,2020-09-23 05:00:00,265.68,16,6591,2198,89,1117,0,2725,0,22234,21476
15157,09/23/2020 13:00:00,2020-09-23 06:00:00,281.13,15,7283,2199,88,1467,0,2194,0,23158,22510
15158,09/23/2020 14:00:00,2020-09-23 07:00:00,287.39,14,7453,2192,88,1506,441,1806,138,24624,24130
15159,09/23/2020 15:00:00,2020-09-23 08:00:00,247.13,15,7431,2189,87,1094,4567,1039,174,25296,24967
15160,09/23/2020 16:00:00,2020-09-23 09:00:00,227.69,15,7892,2191,89,568,7619,684,25,25975,24999
15161,09/23/2020 17:00:00,2020-09-23 10:00:00,205.77,16,6868,2189,88,647,8889,409,100,26141,25288
15162,09/23/2020 18:00:00,2020-09-23 11:00:00,209.03,15,7617,2189,88,585,9636,343,0,26241,25859
15163,09/23/2020 19:00:00,2020-09-23 12:00:00,209.95,15,7925,2191,89,596,10113,277,0,27036,26701
15164,09/23/2020 20:00:00,2020-09-23 13:00:00,237.57,15,9916,2192,88,740,9560,384,70,28185,27950
15165,09/23/2020 21:00:00,2020-09-23 14:00:00,220.76,13,9667,2192,89,1452,10041,671,0,29641,29736
15166,09/23/2020 22:00:00,2020-09-23 15:00:00,227.79,15,10620,2192,89,1877,9564,1049,0,31359,31839
15167,09/23/2020 23:00:00,2020-09-23 16:00:00,231.34,15,11316,2194,89,2188,8968,1666,0,33262,34096
15168,09/24/2020 00:00:00,2020-09-23 17:00:00,253.66,15,12919,2193,89,2724,6473,2435,0,34596,35151
15169,09/24/2020 01:00:00,2020-09-23 18:00:00,303.78,17,15080,2190,89,3518,1344,3027,24,35193,35641
15170,09/24/2020 02:00:00,2020-09-23 19:00:00,310.29,17,14611,2188,88,3353,0,3514,0,34671,35116
15171,09/24/2020 03:00:00,2020-09-23 20:00:00,294.41,18,12994,2189,90,3308,0,3776,0,34002,34519
15172,09/24/2020 04:00:00,2020-09-23 21:00:00,294.14,16,12009,2188,88,2541,0,3860,12,32331,32935
15173,09/24/2020 05:00:00,2020-09-23 22:00:00,294.94,17,10489,2188,89,1769,0,3480,0,30499,30948
15174,09/24/2020 06:00:00,2020-09-23 23:00:00,289.9,14,9045,2190,89,1397,0,3117,0,28128,28477
15175,09/24/2020 07:00:00,2020-09-24 00:00:00,269.88,16,7362,2191,89,1469,0,2870,14,25934,26217
15176,09/24/2020 08:00:00,2020-09-24 01:00:00,254.53,15,6421,2190,89,1311,0,2966,0,24371,24216
15177,09/24/2020 09:00:00,2020-09-24 02:00:00,266.66,14,6810,2191,89,975,0,3005,0,23442,22949
15178,09/24/2020 10:00:00,2020-09-24 03:00:00,249.38,15,6135,2193,89,988,0,3260,0,22749,22258
15179,09/24/2020 11:00:00,2020-09-24 04:00:00,243.13,15,5993,2191,88,933,0,3503,0,22342,21889
15180,09/24/2020 12:00:00,2020-09-24 05:00:00,231.08,16,5733,2191,89,1065,0,3774,0,22476,22072
15181,09/24/2020 13:00:00,2020-09-24 06:00:00,228.5,14,6013,2188,89,1692,0,3695,11,23249,23065
15182,09/24/2020 14:00:00,2020-09-24 07:00:00,235.29,14,6404,2186,88,1637,500,3358,14,24648,24749
15183,09/24/2020 15:00:00,2020-09-24 08:00:00,184.74,13,5454,2186,89,1083,4913,2742,0,25561,25573
15184,09/24/2020 16:00:00,2020-09-24 09:00:00,178.04,13,5866,2180,88,603,7722,2452,23,26493,25974
15185,09/24/2020 17:00:00,2020-09-24 10:00:00,171.77,13,5872,2183,88,527,9464,1821,0,26733,26184
15186,09/24/2020 18:00:00,2020-09-24 11:00:00,179.66,14,6248,2182,89,523,9918,1228,0,27218,26584
15187,09/24/2020 19:00:00,2020-09-24 12:00:00,196.73,13,7524,2181,88,591,9963,1286,2,28169,27197
15188,09/24/2020 20:00:00,2020-09-24 13:00:00,210.21,15,8575,2181,89,1097,9848,990,27,29348,28230
15189,09/24/2020 21:00:00,2020-09-24 14:00:00,212.58,14,9714,2181,88,1467,9915,1817,0,30819,29839
15190,09/24/2020 22:00:00,2020-09-24 15:00:00,215.55,15,10669,2185,88,1643,9651,2786,0,32702,31664
