,UTC time,Local time,carbon_intensity,coal,nat_gas,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,Net generation
51,01/03/2019 03:00:00,2019-01-02 19:00:00,324.58,16,11565,1.87475196752491,278.701743566853,270.440374081252,12.651768137909,0,18090
52,01/03/2019 04:00:00,2019-01-02 20:00:00,320.78,17,11156,1.86126917089242,278.258140630341,270.053800474536,5.94257139636474,0,17704
53,01/03/2019 05:00:00,2019-01-02 21:00:00,325.65,20,10532,1.86126917089242,278.258140630341,270.053800474536,5.94257139636474,0,16363
54,01/03/2019 06:00:00,2019-01-02 22:00:00,325.38,18,9852,1.86126917089242,278.258140630341,270.053800474536,5.94257139636474,0,15313
55,01/03/2019 07:00:00,2019-01-02 23:00:00,330.8,18,9232,1.89911953867679,278.017945185016,269.752739722081,0,0,14038
56,01/03/2019 08:00:00,2019-01-03 00:00:00,326.96,17,8560,1.89911953867679,278.017945185016,269.752739722081,0,0,13207
57,01/03/2019 09:00:00,2019-01-03 01:00:00,332.67,17,8369,1.89911953867679,278.017945185016,269.752739722081,0,0,12686
58,01/03/2019 10:00:00,2019-01-03 02:00:00,330.18,16,8062,1.95287547092915,277.79118829519,269.498936702441,0,0,12184
59,01/03/2019 11:00:00,2019-01-03 03:00:00,331.12,16,7870,1.95287547092915,277.79118829519,269.498936702441,0,0,11889
60,01/03/2019 12:00:00,2019-01-03 04:00:00,326.99,17,7819,1.95287547092915,277.79118829519,269.498936702441,0,0,11952
61,01/03/2019 13:00:00,2019-01-03 05:00:00,324.36,16,8179,2.24665988321487,277.680275758463,269.364047775982,0,0,12621
62,01/03/2019 14:00:00,2019-01-03 06:00:00,315.24,16,8660,2.24665988321487,277.680275758463,269.364047775982,0,0,13976
63,01/03/2019 15:00:00,2019-01-03 07:00:00,315.88,16,9050,2.24665988321487,277.680275758463,269.364047775982,0,0,14710
64,01/03/2019 16:00:00,2019-01-03 08:00:00,266.65,16,8409,2.52650720378949,281.74961916375,270.779171041189,89.4700283323087,0,16636
65,01/03/2019 17:00:00,2019-01-03 09:00:00,204.56,14,6418,2.52650720378949,281.74961916375,270.779171041189,89.4700283323087,0,17566
66,01/03/2019 18:00:00,2019-01-03 10:00:00,187.21,13,5625,2.52650720378949,281.74961916375,270.779171041189,89.4700283323087,0,17289
67,01/03/2019 19:00:00,2019-01-03 11:00:00,180.81,13,5098,3.08246181333616,283.683634400899,271.614677132012,486.104332903334,0,16517
68,01/03/2019 20:00:00,2019-01-03 12:00:00,176.96,13,4875,3.08246181333616,283.683634400899,271.614677132012,486.104332903334,0,16251
69,01/03/2019 21:00:00,2019-01-03 13:00:00,175.62,13,4870,3.08246181333616,283.683634400899,271.614677132012,486.104332903334,0,16264
70,01/03/2019 22:00:00,2019-01-03 14:00:00,174.57,12,4794,3.06647134356621,282.28108505791,272.299388072864,405.637629112295,0,16135
71,01/03/2019 23:00:00,2019-01-03 15:00:00,201.69,13,5851,3.06647134356621,282.28108505791,272.299388072864,405.637629112295,0,16230
72,01/04/2019 00:00:00,2019-01-03 16:00:00,270.21,12,7926,3.06647134356621,282.28108505791,272.299388072864,405.637629112295,0,15440
73,01/04/2019 01:00:00,2019-01-03 17:00:00,316.45,11,10668,3.16458519669456,279.231520093498,271.265745077774,11.597379730951,0,17248
74,01/04/2019 02:00:00,2019-01-03 18:00:00,317.17,12,11228,3.16458519669456,279.231520093498,271.265745077774,11.597379730951,0,18085
75,01/04/2019 03:00:00,2019-01-03 19:00:00,317.28,12,10943,3.16458519669456,279.231520093498,271.265745077774,11.597379730951,0,17514
76,01/04/2019 04:00:00,2019-01-03 20:00:00,322.2,13,10580,3.61005636051988,278.792226441432,270.849914765973,5.94066464827225,0,16490
77,01/04/2019 05:00:00,2019-01-03 21:00:00,331.69,12,10184,3.61005636051988,278.792226441432,270.849914765973,5.94066464827225,0,15398
78,01/04/2019 06:00:00,2019-01-03 22:00:00,336.12,13,9539,3.61005636051988,278.792226441432,270.849914765973,5.94066464827225,0,14293
79,01/04/2019 07:00:00,2019-01-03 23:00:00,332,15,8794,4.04242246276167,278.619164468088,270.665953057271,0,0,13293
80,01/04/2019 08:00:00,2019-01-04 00:00:00,325.75,13,8183,4.04242246276167,278.619164468088,270.665953057271,0,0,12624
81,01/04/2019 09:00:00,2019-01-04 01:00:00,329.72,13,7910,4.04242246276167,278.619164468088,270.665953057271,0,0,12037
82,01/04/2019 10:00:00,2019-01-04 02:00:00,332.57,14,7846,4.60329084003259,278.589720617329,270.732201907037,0,0.246779728531391,11807
83,01/04/2019 11:00:00,2019-01-04 03:00:00,329.36,16,7685,4.60329084003259,278.589720617329,270.732201907037,0,0.246779728531391,11687
84,01/04/2019 12:00:00,2019-01-04 04:00:00,325.88,16,7704,4.60329084003259,278.589720617329,270.732201907037,0,0.246779728531391,11857
85,01/04/2019 13:00:00,2019-01-04 05:00:00,315.74,16,7804,4.96179932330913,278.750335721882,270.968651389537,0,0.744291587906877,12465
86,01/04/2019 14:00:00,2019-01-04 06:00:00,316.86,13,8746,4.96179932330913,278.750335721882,270.968651389537,0,0.744291587906877,13930
87,01/04/2019 15:00:00,2019-01-04 07:00:00,317.48,13,9443,4.96179932330913,278.750335721882,270.968651389537,0,0.744291587906877,15152
88,01/04/2019 16:00:00,2019-01-04 08:00:00,267.59,17,8593,5.69796518926039,281.415227864739,272.230187913723,50.4235970789977,1.48440151436004,16776
89,01/04/2019 17:00:00,2019-01-04 09:00:00,211.99,14,6756,5.69796518926039,281.415227864739,272.230187913723,50.4235970789977,1.48440151436004,17817
90,01/04/2019 18:00:00,2019-01-04 10:00:00,199.44,13,6241,5.69796518926039,281.415227864739,272.230187913723,50.4235970789977,1.48440151436004,17555
91,01/04/2019 19:00:00,2019-01-04 11:00:00,192.71,14,5654,6.37081021590021,282.284222431243,273.122582800501,273.784967503312,0.861181216286653,16747
92,01/04/2019 20:00:00,2019-01-04 12:00:00,184.77,14,5267,6.37081021590021,282.284222431243,273.122582800501,273.784967503312,0.861181216286653,16290
93,01/04/2019 21:00:00,2019-01-04 13:00:00,183.13,13,5236,6.37081021590021,282.284222431243,273.122582800501,273.784967503312,0.861181216286653,16450
94,01/04/2019 22:00:00,2019-01-04 14:00:00,190.39,13,5533,5.43356887753385,280.928327612988,274.036149215612,219.481879303092,2.10322603092653,16485
95,01/04/2019 23:00:00,2019-01-04 15:00:00,199.65,12,5852,5.43356887753385,280.928327612988,274.036149215612,219.481879303092,2.10322603092653,16245
96,01/05/2019 00:00:00,2019-01-04 16:00:00,271.89,13,7989,5.43356887753385,280.928327612988,274.036149215612,219.481879303092,2.10322603092653,15181
97,01/05/2019 01:00:00,2019-01-04 17:00:00,321.93,13,10666,4.67772207103663,279.57011637324,275.665201458721,6.31258424104642,1.73752273053096,16682
98,01/05/2019 02:00:00,2019-01-04 18:00:00,319.37,14,10892,4.67772207103663,279.57011637324,275.665201458721,6.31258424104642,1.73752273053096,17160
99,01/05/2019 03:00:00,2019-01-04 19:00:00,320.52,15,10512,4.67772207103663,279.57011637324,275.665201458721,6.31258424104642,1.73752273053096,16594
100,01/05/2019 04:00:00,2019-01-04 20:00:00,322.88,15,10580,4.41502961721349,279.017609352842,276.042492174563,2.80045883134933,3.13600402386608,16473
101,01/05/2019 05:00:00,2019-01-04 21:00:00,325.23,14,9838,4.41502961721349,279.017609352842,276.042492174563,2.80045883134933,3.13600402386608,15190
102,01/05/2019 06:00:00,2019-01-04 22:00:00,323.83,13,9178,4.41502961721349,279.017609352842,276.042492174563,2.80045883134933,3.13600402386608,14227
103,01/05/2019 07:00:00,2019-01-04 23:00:00,317.84,13,8559,4.21456327350309,278.59747945368,275.9854808595,0,1.05663971107792,13556
104,01/05/2019 08:00:00,2019-01-05 00:00:00,326.81,15,8679,4.21456327350309,278.59747945368,275.9854808595,0,1.05663971107792,13422
105,01/05/2019 09:00:00,2019-01-05 01:00:00,330.37,16,8389,4.21456327350309,278.59747945368,275.9854808595,0,1.05663971107792,12681
106,01/05/2019 10:00:00,2019-01-05 02:00:00,342.24,15,8421,3.92461006940306,278.241540310272,275.814545423814,0,1.69118795773167,12303
107,01/05/2019 11:00:00,2019-01-05 03:00:00,343.19,16,8222,3.92461006940306,278.241540310272,275.814545423814,0,1.69118795773167,11984
108,01/05/2019 12:00:00,2019-01-05 04:00:00,337.46,14,8111,3.92461006940306,278.241540310272,275.814545423814,0,1.69118795773167,12033
109,01/05/2019 13:00:00,2019-01-05 05:00:00,333.76,14,7974,4.0027698257047,277.984415944065,275.778863936297,0,0.470341246109193,11992
110,01/05/2019 14:00:00,2019-01-05 06:00:00,322.86,12,7845,4.0027698257047,277.984415944065,275.778863936297,0,0.470341246109193,12160
111,01/05/2019 15:00:00,2019-01-05 07:00:00,325.85,12,8374,4.0027698257047,277.984415944065,275.778863936297,0,0.470341246109193,13004
112,01/05/2019 16:00:00,2019-01-05 08:00:00,319.27,12,8760,4.96125234685912,279.760215672956,276.153169398927,65.4054571146612,1.28385951245869,13975
113,01/05/2019 17:00:00,2019-01-05 09:00:00,303.62,12,8850,4.96125234685912,279.760215672956,276.153169398927,65.4054571146612,1.28385951245869,14956
114,01/05/2019 18:00:00,2019-01-05 10:00:00,287.54,13,8471,4.96125234685912,279.760215672956,276.153169398927,65.4054571146612,1.28385951245869,15293
115,01/05/2019 19:00:00,2019-01-05 11:00:00,279.78,13,8581,5.62449276954889,280.835009061219,276.148337492418,339.445692543751,0.938674779898536,15892
116,01/05/2019 20:00:00,2019-01-05 12:00:00,276.92,13,8603,5.62449276954889,280.835009061219,276.148337492418,339.445692543751,0.938674779898536,16102
117,01/05/2019 21:00:00,2019-01-05 13:00:00,291.57,13,8787,5.62449276954889,280.835009061219,276.148337492418,339.445692543751,0.938674779898536,15486
118,01/05/2019 22:00:00,2019-01-05 14:00:00,301.05,11,9029,5.36502992813019,280.457690179308,276.090019405528,275.450994158293,2.18677607443161,15264
119,01/05/2019 23:00:00,2019-01-05 15:00:00,299.73,10,9086,5.36502992813019,280.457690179308,276.090019405528,275.450994158293,2.18677607443161,15402
120,01/06/2019 00:00:00,2019-01-05 16:00:00,298.38,11,8795,5.36502992813019,280.457690179308,276.090019405528,275.450994158293,2.18677607443161,14962
121,01/06/2019 01:00:00,2019-01-05 17:00:00,283.37,9,8890,5.8450774755104,279.783817050154,276.965817342681,7.34245068360232,1.73016375809726,15964
122,01/06/2019 02:00:00,2019-01-05 18:00:00,291.64,10,8876,5.8450774755104,279.783817050154,276.965817342681,7.34245068360232,1.73016375809726,15520
123,01/06/2019 03:00:00,2019-01-05 19:00:00,309.37,13,9055,5.8450774755104,279.783817050154,276.965817342681,7.34245068360232,1.73016375809726,14917
124,01/06/2019 04:00:00,2019-01-05 20:00:00,318.17,12,9333,5.82887114704509,279.723813195671,277.326868141322,3.44829594336189,2.90230437220339,14846
125,01/06/2019 05:00:00,2019-01-05 21:00:00,324.19,11,9311,5.82887114704509,279.723813195671,277.326868141322,3.44829594336189,2.90230437220339,14555
126,01/06/2019 06:00:00,2019-01-05 22:00:00,330.26,10,9153,5.82887114704509,279.723813195671,277.326868141322,3.44829594336189,2.90230437220339,13973
127,01/06/2019 07:00:00,2019-01-05 23:00:00,323.92,14,8611,5.31130508169991,279.623612288112,277.385116974234,0,0.789314700421241,13518
128,01/06/2019 08:00:00,2019-01-06 00:00:00,322.43,11,7787,5.31130508169991,279.623612288112,277.385116974234,0,0.789314700421241,12217
129,01/06/2019 09:00:00,2019-01-06 01:00:00,308.84,10,6768,5.31130508169991,279.623612288112,277.385116974234,0,0.789314700421241,11121
130,01/06/2019 10:00:00,2019-01-06 02:00:00,293.3,11,6207,4.10427681512205,279.475056321181,277.28783938935,0,1.1649867875863,10764
131,01/06/2019 11:00:00,2019-01-06 03:00:00,286.06,13,5847,4.10427681512205,279.475056321181,277.28783938935,0,1.1649867875863,10415
132,01/06/2019 12:00:00,2019-01-06 04:00:00,280.11,13,5599,4.10427681512205,279.475056321181,277.28783938935,0,1.1649867875863,10271
133,01/06/2019 13:00:00,2019-01-06 05:00:00,265.66,14,5404,3.36052434325664,279.301673323493,277.209570293774,0,0.166436103051856,10418
134,01/06/2019 14:00:00,2019-01-06 06:00:00,250.73,14,5239,3.36052434325664,279.301673323493,277.209570293774,0,0.166436103051856,10783
135,01/06/2019 15:00:00,2019-01-06 07:00:00,253.74,13,5375,3.36052434325664,279.301673323493,277.209570293774,0,0.166436103051856,11080
136,01/06/2019 16:00:00,2019-01-06 08:00:00,202.8,14,4553,3.56555379013807,281.316008303193,278.240761728065,64.5489091115134,0.298844518404499,12189
137,01/06/2019 17:00:00,2019-01-06 09:00:00,179.84,16,4321,3.56555379013807,281.316008303193,278.240761728065,64.5489091115134,0.298844518404499,13733
138,01/06/2019 18:00:00,2019-01-06 10:00:00,163.19,13,4197,3.56555379013807,281.316008303193,278.240761728065,64.5489091115134,0.298844518404499,15015
139,01/06/2019 19:00:00,2019-01-06 11:00:00,156.26,13,4045,3.69308125977473,282.741375882218,278.794961136407,361.417362958141,0.061873111581345,15253
140,01/06/2019 20:00:00,2019-01-06 12:00:00,172.04,14,4465,3.69308125977473,282.741375882218,278.794961136407,361.417362958141,0.061873111581345,15108
141,01/06/2019 21:00:00,2019-01-06 13:00:00,168.65,15,4306,3.69308125977473,282.741375882218,278.794961136407,361.417362958141,0.061873111581345,14901
142,01/06/2019 22:00:00,2019-01-06 14:00:00,170.4,11,4610,3.28792049072678,282.398556847234,278.89699116566,296.491397511076,0.191282490626251,15411
143,01/06/2019 23:00:00,2019-01-06 15:00:00,176.36,10,4682,3.28792049072678,282.398556847234,278.89699116566,296.491397511076,0.191282490626251,14899
144,01/07/2019 00:00:00,2019-01-06 16:00:00,234.68,11,6430,3.28792049072678,282.398556847234,278.89699116566,296.491397511076,0.191282490626251,14459
145,01/07/2019 01:00:00,2019-01-06 17:00:00,269.46,10,8521,3.28030832447741,281.053027776468,278.74361049175,8.70396680466114,0.159140221647536,16233
146,01/07/2019 02:00:00,2019-01-06 18:00:00,267.7,11,8569,3.28030832447741,281.053027776468,278.74361049175,8.70396680466114,0.159140221647536,16407
147,01/07/2019 03:00:00,2019-01-06 19:00:00,263.94,11,8218,3.28030832447741,281.053027776468,278.74361049175,8.70396680466114,0.159140221647536,15936
148,01/07/2019 04:00:00,2019-01-06 20:00:00,272.84,10,8181,3.45652475941011,280.670236053113,278.460671532189,3.94409659562282,0.319139215771752,15299
149,01/07/2019 05:00:00,2019-01-06 21:00:00,268.26,11,7780,3.45652475941011,280.670236053113,278.460671532189,3.94409659562282,0.319139215771752,14807
150,01/07/2019 06:00:00,2019-01-06 22:00:00,254.13,10,7027,3.45652475941011,280.670236053113,278.460671532189,3.94409659562282,0.319139215771752,14329
151,01/07/2019 07:00:00,2019-01-06 23:00:00,255.65,11,6858,3.56596312447548,280.495119980031,278.28035145835,0,0.123690237216708,13745
152,01/07/2019 08:00:00,2019-01-07 00:00:00,253.46,11,6082,3.56596312447548,280.495119980031,278.28035145835,0,0.123690237216708,12267
153,01/07/2019 09:00:00,2019-01-07 01:00:00,232.77,11,5215,3.56596312447548,280.495119980031,278.28035145835,0,0.123690237216708,11578
154,01/07/2019 10:00:00,2019-01-07 02:00:00,266.75,10,5873,3.79015327996505,280.332820047268,278.0746703023,0,0.281721506985768,11372
155,01/07/2019 11:00:00,2019-01-07 03:00:00,274.29,10,6213,3.79015327996505,280.332820047268,278.0746703023,0,0.281721506985768,11532
156,01/07/2019 12:00:00,2019-01-07 04:00:00,292.53,11,6515,3.79015327996505,280.332820047268,278.0746703023,0,0.281721506985768,11313
157,01/07/2019 13:00:00,2019-01-07 05:00:00,289.98,13,6787,4.16524131825687,280.159504855254,277.814835496058,0,0.125890918951316,11923
158,01/07/2019 14:00:00,2019-01-07 06:00:00,306.57,12,8238,4.16524131825687,280.159504855254,277.814835496058,0,0.125890918951316,13615
159,01/07/2019 15:00:00,2019-01-07 07:00:00,307.56,10,9138,4.16524131825687,280.159504855254,277.814835496058,0,0.125890918951316,15022
160,01/07/2019 16:00:00,2019-01-07 08:00:00,283.29,13,8367,4.5691097142824,282.720296561846,278.73859788311,71.6139368350573,0.351824690997221,15172
161,01/07/2019 17:00:00,2019-01-07 09:00:00,246.47,11,7638,4.5691097142824,282.720296561846,278.73859788311,71.6139368350573,0.351824690997221,16338
162,01/07/2019 18:00:00,2019-01-07 10:00:00,214.18,13,6300,4.5691097142824,282.720296561846,278.73859788311,71.6139368350573,0.351824690997221,15994
163,01/07/2019 19:00:00,2019-01-07 11:00:00,204.42,12,6209,5.02212924204859,284.239595630331,278.984198170871,392.32645414185,0.286169128521815,16774
164,01/07/2019 20:00:00,2019-01-07 12:00:00,205.37,14,6265,5.02212924204859,284.239595630331,278.984198170871,392.32645414185,0.286169128521815,16862
165,01/07/2019 21:00:00,2019-01-07 13:00:00,203.37,14,6291,5.02212924204859,284.239595630331,278.984198170871,392.32645414185,0.286169128521815,17143
166,01/07/2019 22:00:00,2019-01-07 14:00:00,208,13,6619,4.94005015140118,283.591521636132,278.909728958948,320.92577493434,1.20283428273409,17594
167,01/07/2019 23:00:00,2019-01-07 15:00:00,218.04,14,6991,4.94005015140118,283.591521636132,278.909728958948,320.92577493434,1.20283428273409,17445
168,01/08/2019 00:00:00,2019-01-07 16:00:00,281.73,13,8682,4.94005015140118,283.591521636132,278.909728958948,320.92577493434,1.20283428273409,15857
169,01/08/2019 01:00:00,2019-01-07 17:00:00,308.3,13,11090,4.67732955507162,281.812712745108,278.37677329618,10.3771226064106,0.689355934047666,18248
170,01/08/2019 02:00:00,2019-01-07 18:00:00,312.31,12,11658,4.67732955507162,281.812712745108,278.37677329618,10.3771226064106,0.689355934047666,18907
171,01/08/2019 03:00:00,2019-01-07 19:00:00,323.85,12,11417,4.67732955507162,281.812712745108,278.37677329618,10.3771226064106,0.689355934047666,17866
172,01/08/2019 04:00:00,2019-01-07 20:00:00,330.46,9,11133,4.65245256088881,281.323636065684,278.067460420318,4.42244559748955,1.57678789432359,16936
173,01/08/2019 05:00:00,2019-01-07 21:00:00,329.12,12,10391,4.65245256088881,281.323636065684,278.067460420318,4.42244559748955,1.57678789432359,15890
174,01/08/2019 06:00:00,2019-01-07 22:00:00,326.15,12,9492,4.65245256088881,281.323636065684,278.067460420318,4.42244559748955,1.57678789432359,14799
175,01/08/2019 07:00:00,2019-01-07 23:00:00,325.31,11,8540,4.53158411687628,280.99235907591,277.83932430208,0,0.848294145316621,13384
176,01/08/2019 08:00:00,2019-01-08 00:00:00,324.81,13,8091,4.53158411687628,280.99235907591,277.83932430208,0,0.848294145316621,12658
177,01/08/2019 09:00:00,2019-01-08 01:00:00,350.02,11,8699,4.53158411687628,280.99235907591,277.83932430208,0,0.848294145316621,12485
178,01/08/2019 10:00:00,2019-01-08 02:00:00,355.79,10,8700,4.23905559018037,280.671450800908,277.564243883236,0,1.58357695353921,12270
179,01/08/2019 11:00:00,2019-01-08 03:00:00,346.67,11,8420,4.23905559018037,280.671450800908,277.564243883236,0,1.58357695353921,12189
180,01/08/2019 12:00:00,2019-01-08 04:00:00,337.62,12,8245,4.23905559018037,280.671450800908,277.564243883236,0,1.58357695353921,12245
181,01/08/2019 13:00:00,2019-01-08 05:00:00,335.57,12,8742,3.84369747092669,280.437895127165,277.348941532783,0,0.654782372519254,13073
182,01/08/2019 14:00:00,2019-01-08 06:00:00,341.12,13,9783,3.84369747092669,280.437895127165,277.348941532783,0,0.654782372519254,14427
183,01/08/2019 15:00:00,2019-01-08 07:00:00,346.22,12,11074,3.84369747092669,280.437895127165,277.348941532783,0,0.654782372519254,16248
184,01/08/2019 16:00:00,2019-01-08 08:00:00,313.94,12,10658,3.82023378656207,283.184638396248,278.016207461672,68.3516245745022,1.34548133546321,17353
185,01/08/2019 17:00:00,2019-01-08 09:00:00,280.45,12,9403,3.82023378656207,283.184638396248,278.016207461672,68.3516245745022,1.34548133546321,17495
186,01/08/2019 18:00:00,2019-01-08 10:00:00,255.73,14,8596,3.82023378656207,283.184638396248,278.016207461672,68.3516245745022,1.34548133546321,17932
187,01/08/2019 19:00:00,2019-01-08 11:00:00,253.2,13,8672,4.0226048667838,284.601263618094,278.236912441273,377.942259880947,0.750051294946218,18323
188,01/08/2019 20:00:00,2019-01-08 12:00:00,260.59,13,8909,4.0226048667838,284.601263618094,278.236912441273,377.942259880947,0.750051294946218,18257
